,year,growing_seas_length_days,scenario,model
13,1963,172.30375273131477,ssp245,inm-cm4-8
14,1964,171.55376188262264,ssp245,inm-cm4-8
15,1965,169.70701002464185,ssp245,inm-cm4-8
16,1966,176.15878830013438,ssp245,inm-cm4-8
17,1967,171.96049932949356,ssp245,inm-cm4-8
18,1968,181.48761312518735,ssp245,inm-cm4-8
19,1969,174.95630786412738,ssp245,inm-cm4-8
20,1970,176.37701969502433,ssp245,inm-cm4-8
21,1971,169.94914553420963,ssp245,inm-cm4-8
22,1972,179.0216281128704,ssp245,inm-cm4-8
23,1973,171.12421109182654,ssp245,inm-cm4-8
24,1974,170.99811507950406,ssp245,inm-cm4-8
25,1975,170.53913412990536,ssp245,inm-cm4-8
26,1976,160.2516996487776,ssp245,inm-cm4-8
27,1977,173.90141547713293,ssp245,inm-cm4-8
28,1978,172.815998936356,ssp245,inm-cm4-8
29,1979,169.43043567574554,ssp245,inm-cm4-8
30,1980,174.88529336451327,ssp245,inm-cm4-8
31,1981,169.68536962927254,ssp245,inm-cm4-8
32,1982,169.6467805212127,ssp245,inm-cm4-8
33,1983,161.25250839814302,ssp245,inm-cm4-8
34,1984,173.82262987995966,ssp245,inm-cm4-8
35,1985,175.744250894241,ssp245,inm-cm4-8
36,1986,175.21606213460834,ssp245,inm-cm4-8
37,1987,174.1184821953646,ssp245,inm-cm4-8
38,1988,174.36483511719499,ssp245,inm-cm4-8
39,1989,172.74754622796118,ssp245,inm-cm4-8
40,1990,177.20360336786243,ssp245,inm-cm4-8
41,1991,181.1826760800073,ssp245,inm-cm4-8
42,1992,178.31971710268772,ssp245,inm-cm4-8
43,1993,171.22929480678636,ssp245,inm-cm4-8
44,1994,175.0000300093842,ssp245,inm-cm4-8
45,1995,177.74614308042737,ssp245,inm-cm4-8
46,1996,183.11989118232026,ssp245,inm-cm4-8
47,1997,187.34550366276687,ssp245,inm-cm4-8
48,1998,182.50920659582712,ssp245,inm-cm4-8
49,1999,180.31615768225274,ssp245,inm-cm4-8
50,2000,172.87705520123842,ssp245,inm-cm4-8
51,2001,179.8111473506295,ssp245,inm-cm4-8
52,2002,177.78767307939893,ssp245,inm-cm4-8
53,2003,177.25530627419593,ssp245,inm-cm4-8
54,2004,175.01318297565365,ssp245,inm-cm4-8
55,2005,174.71397334166107,ssp245,inm-cm4-8
56,2006,181.5814076141695,ssp245,inm-cm4-8
57,2007,172.1480337986227,ssp245,inm-cm4-8
58,2008,186.32382801828092,ssp245,inm-cm4-8
59,2009,187.05482918970006,ssp245,inm-cm4-8
60,2010,185.3747387485125,ssp245,inm-cm4-8
61,2011,178.15270983865278,ssp245,inm-cm4-8
62,2012,174.87727615735892,ssp245,inm-cm4-8
63,2013,190.40435637125498,ssp245,inm-cm4-8
64,2014,182.46901751977026,ssp245,inm-cm4-8
65,2015,183.71952549610455,ssp245,inm-cm4-8
66,2016,179.5350530798156,ssp245,inm-cm4-8
67,2017,181.0989886113335,ssp245,inm-cm4-8
68,2018,180.84287807542484,ssp245,inm-cm4-8
69,2019,174.88301231684167,ssp245,inm-cm4-8
70,2020,187.81012664784524,ssp245,inm-cm4-8
71,2021,188.99156096441536,ssp245,inm-cm4-8
72,2022,178.4854859943318,ssp245,inm-cm4-8
73,2023,182.5087553654956,ssp245,inm-cm4-8
74,2024,186.67766383729045,ssp245,inm-cm4-8
75,2025,179.77805236348135,ssp245,inm-cm4-8
76,2026,188.23601535241778,ssp245,inm-cm4-8
77,2027,187.7138607724305,ssp245,inm-cm4-8
78,2028,187.75947441851542,ssp245,inm-cm4-8
79,2029,182.40039694591871,ssp245,inm-cm4-8
80,2030,191.54990152252725,ssp245,inm-cm4-8
81,2031,191.29125658677216,ssp245,inm-cm4-8
82,2032,188.42328914429524,ssp245,inm-cm4-8
83,2033,185.93054733567138,ssp245,inm-cm4-8
84,2034,188.77333346485779,ssp245,inm-cm4-8
85,2035,191.73081464911658,ssp245,inm-cm4-8
86,2036,189.38560012715163,ssp245,inm-cm4-8
87,2037,194.39212159388862,ssp245,inm-cm4-8
88,2038,193.78675722589372,ssp245,inm-cm4-8
89,2039,184.3647569148201,ssp245,inm-cm4-8
90,2040,186.419456330886,ssp245,inm-cm4-8
91,2041,192.34560796280047,ssp245,inm-cm4-8
92,2042,195.04101185679335,ssp245,inm-cm4-8
93,2043,196.66552768962188,ssp245,inm-cm4-8
94,2044,194.6828213350359,ssp245,inm-cm4-8
95,2045,191.91850512243983,ssp245,inm-cm4-8
96,2046,189.39679209778518,ssp245,inm-cm4-8
97,2047,187.9510641965808,ssp245,inm-cm4-8
98,2048,185.55248186132414,ssp245,inm-cm4-8
99,2049,196.17135379690558,ssp245,inm-cm4-8
100,2050,189.4942841537685,ssp245,inm-cm4-8
101,2051,183.00761892002785,ssp245,inm-cm4-8
102,2052,192.43325074356355,ssp245,inm-cm4-8
103,2053,192.74816898363187,ssp245,inm-cm4-8
104,2054,192.13415962439436,ssp245,inm-cm4-8
105,2055,201.64795544818165,ssp245,inm-cm4-8
106,2056,201.36572261131911,ssp245,inm-cm4-8
107,2057,196.79482159963905,ssp245,inm-cm4-8
108,2058,193.58345357368663,ssp245,inm-cm4-8
109,2059,199.90176473560902,ssp245,inm-cm4-8
110,2060,202.25337160462766,ssp245,inm-cm4-8
111,2061,190.12987552351015,ssp245,inm-cm4-8
112,2062,196.42154285541662,ssp245,inm-cm4-8
113,2063,195.1074612449559,ssp245,inm-cm4-8
114,2064,198.69634862843188,ssp245,inm-cm4-8
115,2065,201.65506913745742,ssp245,inm-cm4-8
116,2066,204.49539508644853,ssp245,inm-cm4-8
117,2067,194.35757017415185,ssp245,inm-cm4-8
118,2068,193.7455303926457,ssp245,inm-cm4-8
119,2069,187.59874459869218,ssp245,inm-cm4-8
120,2070,194.14017349266206,ssp245,inm-cm4-8
121,2071,190.08387339798495,ssp245,inm-cm4-8
122,2072,191.4062870598728,ssp245,inm-cm4-8
123,2073,201.78359428007863,ssp245,inm-cm4-8
124,2074,202.46895461778826,ssp245,inm-cm4-8
125,2075,201.8366461736765,ssp245,inm-cm4-8
126,2076,201.4598712531308,ssp245,inm-cm4-8
127,2077,194.66469187377362,ssp245,inm-cm4-8
128,2078,208.1852617281203,ssp245,inm-cm4-8
129,2079,204.0773412402061,ssp245,inm-cm4-8
130,2080,204.84945265362265,ssp245,inm-cm4-8
131,2081,194.152792403407,ssp245,inm-cm4-8
132,2082,199.89936876370962,ssp245,inm-cm4-8
133,2083,203.567536416854,ssp245,inm-cm4-8
134,2084,194.6999652585967,ssp245,inm-cm4-8
135,2085,200.51332534557224,ssp245,inm-cm4-8
136,2086,205.4105124949464,ssp245,inm-cm4-8
137,2087,198.09649278364748,ssp245,inm-cm4-8
138,2088,200.57076725389948,ssp245,inm-cm4-8
139,2089,198.83773849877605,ssp245,inm-cm4-8
140,2090,205.55636286666126,ssp245,inm-cm4-8
141,2091,193.70711911299898,ssp245,inm-cm4-8
142,2092,196.35872617308115,ssp245,inm-cm4-8
143,2093,208.32581522040934,ssp245,inm-cm4-8
144,2094,201.17176274376186,ssp245,inm-cm4-8
145,2095,194.78147678106336,ssp245,inm-cm4-8
146,2096,198.04878140913945,ssp245,inm-cm4-8
147,2097,186.31635105722043,ssp245,inm-cm4-8
148,2098,196.40517085826636,ssp245,inm-cm4-8
149,2099,200.3654237630469,ssp245,inm-cm4-8
150,2100,207.7363924358935,ssp245,inm-cm4-8
0,1950,175.15203893643474,ssp245,access-cm2
1,1951,168.92253881458265,ssp245,access-cm2
2,1952,171.78817146645645,ssp245,access-cm2
3,1953,171.2600139066652,ssp245,access-cm2
4,1954,167.75424476126796,ssp245,access-cm2
5,1955,175.63565196866435,ssp245,access-cm2
6,1956,179.6815803738622,ssp245,access-cm2
7,1957,175.98676613297312,ssp245,access-cm2
8,1958,167.67918579501264,ssp245,access-cm2
9,1959,174.26105731868324,ssp245,access-cm2
10,1960,168.0954071171311,ssp245,access-cm2
11,1961,171.11473362632626,ssp245,access-cm2
12,1962,174.55577775048167,ssp245,access-cm2
13,1963,174.03748514113605,ssp245,access-cm2
14,1964,169.89819647585614,ssp245,access-cm2
15,1965,168.24902160805738,ssp245,access-cm2
16,1966,172.67195072397288,ssp245,access-cm2
17,1967,169.15789935136957,ssp245,access-cm2
18,1968,174.57620465792448,ssp245,access-cm2
19,1969,165.14713397793173,ssp245,access-cm2
20,1970,157.7392102858082,ssp245,access-cm2
21,1971,166.35598923205237,ssp245,access-cm2
22,1972,170.95558983908748,ssp245,access-cm2
23,1973,162.00863879153388,ssp245,access-cm2
24,1974,160.04279330573513,ssp245,access-cm2
25,1975,168.79340637214156,ssp245,access-cm2
26,1976,176.23048427896745,ssp245,access-cm2
27,1977,169.70794598239448,ssp245,access-cm2
28,1978,174.2018545171032,ssp245,access-cm2
29,1979,179.02444523859663,ssp245,access-cm2
30,1980,172.6720211998874,ssp245,access-cm2
31,1981,166.3281300304874,ssp245,access-cm2
32,1982,175.78330985331104,ssp245,access-cm2
33,1983,171.7040325718468,ssp245,access-cm2
34,1984,178.62023085030154,ssp245,access-cm2
35,1985,171.56438506749782,ssp245,access-cm2
36,1986,167.85326364676834,ssp245,access-cm2
37,1987,178.37606158581946,ssp245,access-cm2
38,1988,179.56168329822407,ssp245,access-cm2
39,1989,171.35611686027042,ssp245,access-cm2
40,1990,168.59769399673692,ssp245,access-cm2
41,1991,168.60121560223942,ssp245,access-cm2
42,1992,167.82485580142585,ssp245,access-cm2
43,1993,175.64233104726125,ssp245,access-cm2
44,1994,171.42497401124373,ssp245,access-cm2
45,1995,172.08107615198347,ssp245,access-cm2
46,1996,177.41341007044298,ssp245,access-cm2
47,1997,177.4253588607554,ssp245,access-cm2
48,1998,177.38288163876433,ssp245,access-cm2
49,1999,176.82012919367497,ssp245,access-cm2
50,2000,179.311330714433,ssp245,access-cm2
51,2001,177.06624066648564,ssp245,access-cm2
52,2002,181.30399083862997,ssp245,access-cm2
53,2003,187.01392293646578,ssp245,access-cm2
54,2004,182.18464007956555,ssp245,access-cm2
55,2005,181.29917687264674,ssp245,access-cm2
56,2006,181.09812650980425,ssp245,access-cm2
57,2007,178.35399215962008,ssp245,access-cm2
58,2008,172.10684913709062,ssp245,access-cm2
59,2009,170.30932058059057,ssp245,access-cm2
60,2010,180.19071726935192,ssp245,access-cm2
61,2011,179.81176244265006,ssp245,access-cm2
62,2012,178.03371537001678,ssp245,access-cm2
63,2013,182.62692905084666,ssp245,access-cm2
64,2014,187.6746757946653,ssp245,access-cm2
65,2015,189.4100923083907,ssp245,access-cm2
66,2016,188.88621111624673,ssp245,access-cm2
67,2017,182.18224809801274,ssp245,access-cm2
68,2018,189.80752224074553,ssp245,access-cm2
69,2019,179.6606506314186,ssp245,access-cm2
70,2020,187.343762532575,ssp245,access-cm2
71,2021,185.65884870471012,ssp245,access-cm2
72,2022,178.77462402422626,ssp245,access-cm2
73,2023,193.25714575736936,ssp245,access-cm2
74,2024,190.52127433712602,ssp245,access-cm2
75,2025,182.96972610754733,ssp245,access-cm2
76,2026,197.8514329102364,ssp245,access-cm2
77,2027,195.12889423027417,ssp245,access-cm2
78,2028,187.16314519005795,ssp245,access-cm2
79,2029,193.17318504486244,ssp245,access-cm2
80,2030,196.76202153609415,ssp245,access-cm2
81,2031,195.14654958444478,ssp245,access-cm2
82,2032,191.03743097609362,ssp245,access-cm2
83,2033,199.74154897018408,ssp245,access-cm2
84,2034,198.08429276207315,ssp245,access-cm2
85,2035,183.7931376934099,ssp245,access-cm2
86,2036,191.70323494161426,ssp245,access-cm2
87,2037,188.87332595576217,ssp245,access-cm2
88,2038,196.0048993360822,ssp245,access-cm2
89,2039,193.01990800346212,ssp245,access-cm2
90,2040,192.03842187409836,ssp245,access-cm2
91,2041,196.13131770305682,ssp245,access-cm2
92,2042,195.66138829809043,ssp245,access-cm2
93,2043,209.94989309816822,ssp245,access-cm2
94,2044,201.3419878273409,ssp245,access-cm2
95,2045,202.7266498240703,ssp245,access-cm2
96,2046,198.40496510395008,ssp245,access-cm2
97,2047,198.6001477325114,ssp245,access-cm2
98,2048,201.07092712105458,ssp245,access-cm2
99,2049,195.02075486827462,ssp245,access-cm2
100,2050,209.7251693781298,ssp245,access-cm2
101,2051,199.76344992711117,ssp245,access-cm2
102,2052,200.2178714149966,ssp245,access-cm2
103,2053,202.96537396705142,ssp245,access-cm2
104,2054,201.5592944608594,ssp245,access-cm2
105,2055,196.71165407641834,ssp245,access-cm2
106,2056,206.16155143983175,ssp245,access-cm2
107,2057,203.11163085094728,ssp245,access-cm2
108,2058,204.60659285619,ssp245,access-cm2
109,2059,204.81888798544185,ssp245,access-cm2
110,2060,202.6312407491232,ssp245,access-cm2
111,2061,207.76836231637222,ssp245,access-cm2
112,2062,205.74028487283078,ssp245,access-cm2
113,2063,200.33402698940006,ssp245,access-cm2
114,2064,202.52964797866238,ssp245,access-cm2
115,2065,202.9090608496843,ssp245,access-cm2
116,2066,214.25422331587637,ssp245,access-cm2
117,2067,205.78190930872702,ssp245,access-cm2
118,2068,203.59536975249722,ssp245,access-cm2
119,2069,203.3525237032272,ssp245,access-cm2
120,2070,202.28880707765342,ssp245,access-cm2
121,2071,207.06588684321247,ssp245,access-cm2
122,2072,205.98805324007472,ssp245,access-cm2
123,2073,230.2448750079059,ssp245,access-cm2
124,2074,211.96463375710894,ssp245,access-cm2
125,2075,207.11427166040684,ssp245,access-cm2
126,2076,205.61753094465016,ssp245,access-cm2
127,2077,202.84085586970164,ssp245,access-cm2
128,2078,203.81699692965276,ssp245,access-cm2
129,2079,210.96744082087605,ssp245,access-cm2
130,2080,199.13595170861785,ssp245,access-cm2
131,2081,214.6445909713845,ssp245,access-cm2
132,2082,211.74440549356018,ssp245,access-cm2
133,2083,212.05892892258663,ssp245,access-cm2
134,2084,211.10887628293474,ssp245,access-cm2
135,2085,203.21668100482006,ssp245,access-cm2
136,2086,207.8246167593453,ssp245,access-cm2
137,2087,214.92748824036556,ssp245,access-cm2
138,2088,206.61966584064146,ssp245,access-cm2
139,2089,215.32691136561925,ssp245,access-cm2
140,2090,213.75990876416122,ssp245,access-cm2
141,2091,204.97152137180512,ssp245,access-cm2
142,2092,204.60097501974275,ssp245,access-cm2
143,2093,211.97172732897724,ssp245,access-cm2
144,2094,221.1937582317627,ssp245,access-cm2
145,2095,220.90738721586925,ssp245,access-cm2
146,2096,209.40157815582185,ssp245,access-cm2
147,2097,216.81142315871435,ssp245,access-cm2
148,2098,212.57459619253467,ssp245,access-cm2
149,2099,213.1640345724536,ssp245,access-cm2
150,2100,208.93117043943013,ssp245,access-cm2
0,1950,170.72719906228312,ssp245,bcc-csm2-mr
1,1951,175.15701013393343,ssp245,bcc-csm2-mr
2,1952,181.37819260281998,ssp245,bcc-csm2-mr
3,1953,179.98626557002424,ssp245,bcc-csm2-mr
4,1954,184.92815066111214,ssp245,bcc-csm2-mr
5,1955,169.14765088316378,ssp245,bcc-csm2-mr
6,1956,178.32667533825142,ssp245,bcc-csm2-mr
7,1957,170.48470045760445,ssp245,bcc-csm2-mr
8,1958,176.83016132944857,ssp245,bcc-csm2-mr
9,1959,173.46687251572504,ssp245,bcc-csm2-mr
10,1960,171.20359655601277,ssp245,bcc-csm2-mr
11,1961,182.35267624302912,ssp245,bcc-csm2-mr
12,1962,173.58660575917744,ssp245,bcc-csm2-mr
13,1963,188.24044591904382,ssp245,bcc-csm2-mr
14,1964,171.07925075341126,ssp245,bcc-csm2-mr
15,1965,163.61029182918543,ssp245,bcc-csm2-mr
16,1966,189.69774049979208,ssp245,bcc-csm2-mr
17,1967,169.48618411299978,ssp245,bcc-csm2-mr
18,1968,168.60096262962074,ssp245,bcc-csm2-mr
19,1969,171.45605940646752,ssp245,bcc-csm2-mr
20,1970,174.3231515814293,ssp245,bcc-csm2-mr
21,1971,177.78782150021541,ssp245,bcc-csm2-mr
22,1972,173.79799506518495,ssp245,bcc-csm2-mr
23,1973,185.82611426589042,ssp245,bcc-csm2-mr
24,1974,172.85035293505717,ssp245,bcc-csm2-mr
25,1975,177.51379426923447,ssp245,bcc-csm2-mr
26,1976,173.42072062271603,ssp245,bcc-csm2-mr
27,1977,171.27800142643434,ssp245,bcc-csm2-mr
28,1978,175.32778848232704,ssp245,bcc-csm2-mr
29,1979,173.7814848458232,ssp245,bcc-csm2-mr
30,1980,164.09512279025768,ssp245,bcc-csm2-mr
31,1981,175.7392338166547,ssp245,bcc-csm2-mr
32,1982,174.3881469198163,ssp245,bcc-csm2-mr
33,1983,165.6754931808124,ssp245,bcc-csm2-mr
34,1984,176.18891338231114,ssp245,bcc-csm2-mr
35,1985,178.45756845369468,ssp245,bcc-csm2-mr
36,1986,184.02868509177293,ssp245,bcc-csm2-mr
37,1987,174.91684187232465,ssp245,bcc-csm2-mr
38,1988,173.3902534939856,ssp245,bcc-csm2-mr
39,1989,177.22195154071932,ssp245,bcc-csm2-mr
40,1990,169.60276073026495,ssp245,bcc-csm2-mr
41,1991,174.8517831752508,ssp245,bcc-csm2-mr
42,1992,165.54279868514544,ssp245,bcc-csm2-mr
43,1993,177.33000161988014,ssp245,bcc-csm2-mr
44,1994,183.17081602145007,ssp245,bcc-csm2-mr
45,1995,182.75664552090828,ssp245,bcc-csm2-mr
46,1996,173.70233377182166,ssp245,bcc-csm2-mr
47,1997,173.73776935111445,ssp245,bcc-csm2-mr
48,1998,184.32571682197266,ssp245,bcc-csm2-mr
49,1999,180.88701651551497,ssp245,bcc-csm2-mr
50,2000,179.39862393459848,ssp245,bcc-csm2-mr
51,2001,190.56810685688805,ssp245,bcc-csm2-mr
52,2002,178.58310233939693,ssp245,bcc-csm2-mr
53,2003,182.62000420600162,ssp245,bcc-csm2-mr
54,2004,177.33111888380844,ssp245,bcc-csm2-mr
55,2005,181.64751742849023,ssp245,bcc-csm2-mr
56,2006,177.86629943378307,ssp245,bcc-csm2-mr
57,2007,178.03498587045013,ssp245,bcc-csm2-mr
58,2008,183.01530620841052,ssp245,bcc-csm2-mr
59,2009,184.71693587254535,ssp245,bcc-csm2-mr
60,2010,179.3377346063738,ssp245,bcc-csm2-mr
61,2011,181.56897105266813,ssp245,bcc-csm2-mr
62,2012,191.61964261581434,ssp245,bcc-csm2-mr
63,2013,184.4092726918056,ssp245,bcc-csm2-mr
64,2014,182.04753996901397,ssp245,bcc-csm2-mr
65,2015,177.3009378896692,ssp245,bcc-csm2-mr
66,2016,180.7666994753322,ssp245,bcc-csm2-mr
67,2017,185.94871182983246,ssp245,bcc-csm2-mr
68,2018,185.26134869852612,ssp245,bcc-csm2-mr
69,2019,203.07403830419466,ssp245,bcc-csm2-mr
70,2020,185.0831179550417,ssp245,bcc-csm2-mr
71,2021,189.0459681307136,ssp245,bcc-csm2-mr
72,2022,185.2341599930083,ssp245,bcc-csm2-mr
73,2023,197.63759996906262,ssp245,bcc-csm2-mr
74,2024,187.98871980918767,ssp245,bcc-csm2-mr
75,2025,189.92341903429275,ssp245,bcc-csm2-mr
76,2026,189.72708630818417,ssp245,bcc-csm2-mr
77,2027,185.58450957423312,ssp245,bcc-csm2-mr
78,2028,187.1464924891114,ssp245,bcc-csm2-mr
79,2029,188.34596603758615,ssp245,bcc-csm2-mr
80,2030,198.14022519014074,ssp245,bcc-csm2-mr
81,2031,183.62302010520168,ssp245,bcc-csm2-mr
82,2032,202.53255513369683,ssp245,bcc-csm2-mr
83,2033,205.57823895543785,ssp245,bcc-csm2-mr
84,2034,190.92378007891668,ssp245,bcc-csm2-mr
85,2035,199.58092785002017,ssp245,bcc-csm2-mr
86,2036,191.30970891031035,ssp245,bcc-csm2-mr
87,2037,192.62690746690473,ssp245,bcc-csm2-mr
88,2038,204.64472689764415,ssp245,bcc-csm2-mr
89,2039,203.00670208997605,ssp245,bcc-csm2-mr
90,2040,195.4166607384723,ssp245,bcc-csm2-mr
91,2041,202.155943545681,ssp245,bcc-csm2-mr
92,2042,190.0102291630382,ssp245,bcc-csm2-mr
93,2043,192.75445568848798,ssp245,bcc-csm2-mr
94,2044,205.66250777219545,ssp245,bcc-csm2-mr
95,2045,201.49385959897762,ssp245,bcc-csm2-mr
96,2046,201.3614411538078,ssp245,bcc-csm2-mr
97,2047,197.0616427755031,ssp245,bcc-csm2-mr
98,2048,206.33538133802898,ssp245,bcc-csm2-mr
99,2049,197.9456512087713,ssp245,bcc-csm2-mr
100,2050,207.32833449300404,ssp245,bcc-csm2-mr
101,2051,209.05202892809916,ssp245,bcc-csm2-mr
102,2052,195.145989751988,ssp245,bcc-csm2-mr
103,2053,191.23895456650826,ssp245,bcc-csm2-mr
104,2054,200.44585070056803,ssp245,bcc-csm2-mr
105,2055,197.31705085501156,ssp245,bcc-csm2-mr
106,2056,204.6199431362526,ssp245,bcc-csm2-mr
107,2057,198.49980471802812,ssp245,bcc-csm2-mr
108,2058,207.05299325605893,ssp245,bcc-csm2-mr
109,2059,206.40570207509185,ssp245,bcc-csm2-mr
110,2060,208.47224885628606,ssp245,bcc-csm2-mr
111,2061,200.69778185648167,ssp245,bcc-csm2-mr
112,2062,205.181499395464,ssp245,bcc-csm2-mr
113,2063,204.61113061695715,ssp245,bcc-csm2-mr
114,2064,200.65089263193298,ssp245,bcc-csm2-mr
115,2065,205.61820212289655,ssp245,bcc-csm2-mr
116,2066,202.98786994236178,ssp245,bcc-csm2-mr
117,2067,210.3284423597907,ssp245,bcc-csm2-mr
118,2068,212.23220628818785,ssp245,bcc-csm2-mr
119,2069,207.3604899535079,ssp245,bcc-csm2-mr
120,2070,200.9208347090988,ssp245,bcc-csm2-mr
121,2071,201.22202579230822,ssp245,bcc-csm2-mr
122,2072,200.35618279971334,ssp245,bcc-csm2-mr
123,2073,195.13989813229782,ssp245,bcc-csm2-mr
124,2074,198.0864113706781,ssp245,bcc-csm2-mr
125,2075,203.10457312921793,ssp245,bcc-csm2-mr
126,2076,200.6531649348545,ssp245,bcc-csm2-mr
127,2077,212.05245922645253,ssp245,bcc-csm2-mr
128,2078,214.03943346461114,ssp245,bcc-csm2-mr
129,2079,201.48867382564288,ssp245,bcc-csm2-mr
130,2080,211.98256832545528,ssp245,bcc-csm2-mr
131,2081,200.82659286361078,ssp245,bcc-csm2-mr
132,2082,201.15074628135542,ssp245,bcc-csm2-mr
133,2083,196.86020041280034,ssp245,bcc-csm2-mr
134,2084,205.87144324531883,ssp245,bcc-csm2-mr
135,2085,197.04083842739422,ssp245,bcc-csm2-mr
136,2086,211.8869495477504,ssp245,bcc-csm2-mr
137,2087,206.70109576405923,ssp245,bcc-csm2-mr
138,2088,213.55975000385288,ssp245,bcc-csm2-mr
139,2089,209.79340653064125,ssp245,bcc-csm2-mr
140,2090,205.39864241706775,ssp245,bcc-csm2-mr
141,2091,200.56314176034562,ssp245,bcc-csm2-mr
142,2092,213.36855242518993,ssp245,bcc-csm2-mr
143,2093,208.7250537690494,ssp245,bcc-csm2-mr
144,2094,212.7500048641364,ssp245,bcc-csm2-mr
145,2095,226.14875134370283,ssp245,bcc-csm2-mr
146,2096,208.49316586556577,ssp245,bcc-csm2-mr
147,2097,217.01826203368032,ssp245,bcc-csm2-mr
148,2098,215.3904757128849,ssp245,bcc-csm2-mr
149,2099,211.40261845907816,ssp245,bcc-csm2-mr
150,2100,212.13079983888545,ssp245,bcc-csm2-mr
