,year,growing_seas_length_days,scenario,model
0,1950,184.57920312749425,ssp126,ec-earth3
1,1951,175.67794620508224,ssp126,ec-earth3
2,1952,165.50048702751081,ssp126,ec-earth3
3,1953,178.25361255948334,ssp126,ec-earth3
4,1954,172.72499793361195,ssp126,ec-earth3
5,1955,178.48350714726752,ssp126,ec-earth3
6,1956,178.81074599709262,ssp126,ec-earth3
7,1957,177.96895152145404,ssp126,ec-earth3
8,1958,171.84150698803663,ssp126,ec-earth3
9,1959,182.54394453959412,ssp126,ec-earth3
10,1960,182.448426669929,ssp126,ec-earth3
11,1961,183.25068515166882,ssp126,ec-earth3
12,1962,172.67829607136105,ssp126,ec-earth3
13,1963,172.28802283888507,ssp126,ec-earth3
14,1964,167.5807639527201,ssp126,ec-earth3
15,1965,169.57317369492256,ssp126,ec-earth3
16,1966,183.27474177370925,ssp126,ec-earth3
17,1967,184.16121056170616,ssp126,ec-earth3
18,1968,168.144669678455,ssp126,ec-earth3
19,1969,157.99678919817768,ssp126,ec-earth3
20,1970,177.2248722726539,ssp126,ec-earth3
21,1971,173.88502423687163,ssp126,ec-earth3
22,1972,176.62621652640473,ssp126,ec-earth3
23,1973,178.16657083696427,ssp126,ec-earth3
24,1974,187.19143186652684,ssp126,ec-earth3
25,1975,183.4926461765743,ssp126,ec-earth3
26,1976,181.24022226474204,ssp126,ec-earth3
27,1977,179.75996756684296,ssp126,ec-earth3
28,1978,176.640353255805,ssp126,ec-earth3
29,1979,175.65502743721888,ssp126,ec-earth3
30,1980,172.48658843335878,ssp126,ec-earth3
31,1981,176.47444551317156,ssp126,ec-earth3
32,1982,168.52980814226325,ssp126,ec-earth3
33,1983,164.5022342847119,ssp126,ec-earth3
34,1984,175.96726506294272,ssp126,ec-earth3
35,1985,191.02848556803343,ssp126,ec-earth3
36,1986,169.77116854931126,ssp126,ec-earth3
37,1987,173.84147336158696,ssp126,ec-earth3
38,1988,181.86133543521262,ssp126,ec-earth3
39,1989,179.6106525525028,ssp126,ec-earth3
40,1990,184.91078428725442,ssp126,ec-earth3
41,1991,183.20822120638968,ssp126,ec-earth3
42,1992,178.14362999252444,ssp126,ec-earth3
43,1993,181.6572560211155,ssp126,ec-earth3
44,1994,180.1325288050614,ssp126,ec-earth3
45,1995,198.22143282751102,ssp126,ec-earth3
46,1996,187.48956735338598,ssp126,ec-earth3
47,1997,194.89075435506632,ssp126,ec-earth3
48,1998,189.47700460939333,ssp126,ec-earth3
49,1999,186.76885023582537,ssp126,ec-earth3
50,2000,187.61015793714364,ssp126,ec-earth3
51,2001,178.3410959405868,ssp126,ec-earth3
52,2002,196.76014102106527,ssp126,ec-earth3
53,2003,186.8161379699523,ssp126,ec-earth3
54,2004,188.9945994541978,ssp126,ec-earth3
55,2005,197.14392083626524,ssp126,ec-earth3
56,2006,188.08824965734067,ssp126,ec-earth3
57,2007,193.98928895270583,ssp126,ec-earth3
58,2008,197.40321796390919,ssp126,ec-earth3
59,2009,193.87401629847923,ssp126,ec-earth3
60,2010,193.14104958526337,ssp126,ec-earth3
61,2011,184.39528176660784,ssp126,ec-earth3
62,2012,191.23908875524805,ssp126,ec-earth3
63,2013,213.6125316385807,ssp126,ec-earth3
64,2014,207.0525765953482,ssp126,ec-earth3
65,2015,201.54269273759053,ssp126,ec-earth3
66,2016,202.53788236703258,ssp126,ec-earth3
67,2017,215.7533064839535,ssp126,ec-earth3
68,2018,196.3505690517538,ssp126,ec-earth3
69,2019,217.66779918952074,ssp126,ec-earth3
70,2020,209.29260823991558,ssp126,ec-earth3
71,2021,211.57593374141686,ssp126,ec-earth3
72,2022,209.7207199674933,ssp126,ec-earth3
73,2023,200.6296321095637,ssp126,ec-earth3
74,2024,215.47513997745412,ssp126,ec-earth3
75,2025,207.9040178996187,ssp126,ec-earth3
76,2026,211.08942955196883,ssp126,ec-earth3
77,2027,208.60174562188288,ssp126,ec-earth3
78,2028,209.73628755700713,ssp126,ec-earth3
79,2029,220.68647518056082,ssp126,ec-earth3
80,2030,218.7792232192921,ssp126,ec-earth3
81,2031,208.14666849522413,ssp126,ec-earth3
82,2032,205.40620134573373,ssp126,ec-earth3
83,2033,215.37333855588892,ssp126,ec-earth3
84,2034,221.5861723312666,ssp126,ec-earth3
85,2035,209.88220827922183,ssp126,ec-earth3
86,2036,205.2955510466379,ssp126,ec-earth3
87,2037,215.794040340807,ssp126,ec-earth3
88,2038,227.65164750285155,ssp126,ec-earth3
89,2039,218.98188769266574,ssp126,ec-earth3
90,2040,222.5741327937029,ssp126,ec-earth3
91,2041,217.45231709967751,ssp126,ec-earth3
92,2042,223.4001659581769,ssp126,ec-earth3
93,2043,224.86551521180718,ssp126,ec-earth3
94,2044,223.68039370615682,ssp126,ec-earth3
95,2045,219.15722954623783,ssp126,ec-earth3
96,2046,223.53596231281622,ssp126,ec-earth3
97,2047,218.05955328583266,ssp126,ec-earth3
98,2048,222.7263345945021,ssp126,ec-earth3
99,2049,217.81846479473006,ssp126,ec-earth3
100,2050,212.80587536333047,ssp126,ec-earth3
101,2051,230.67957635139587,ssp126,ec-earth3
102,2052,213.5845258126604,ssp126,ec-earth3
103,2053,211.35775464122577,ssp126,ec-earth3
104,2054,220.41741891608058,ssp126,ec-earth3
105,2055,210.28878854641945,ssp126,ec-earth3
106,2056,217.01189426888266,ssp126,ec-earth3
107,2057,222.65239996357687,ssp126,ec-earth3
108,2058,219.28221506649177,ssp126,ec-earth3
109,2059,212.52214218069983,ssp126,ec-earth3
110,2060,230.18759004478494,ssp126,ec-earth3
111,2061,212.51421927255436,ssp126,ec-earth3
112,2062,212.8245708032217,ssp126,ec-earth3
113,2063,208.92046215133922,ssp126,ec-earth3
114,2064,219.59540983195464,ssp126,ec-earth3
115,2065,205.45295742051235,ssp126,ec-earth3
116,2066,220.686157785986,ssp126,ec-earth3
117,2067,230.34060810175495,ssp126,ec-earth3
118,2068,220.0147302959306,ssp126,ec-earth3
119,2069,218.04474680813794,ssp126,ec-earth3
120,2070,227.51369594671723,ssp126,ec-earth3
121,2071,222.9219623263858,ssp126,ec-earth3
122,2072,232.8870252000232,ssp126,ec-earth3
123,2073,213.87864053821653,ssp126,ec-earth3
124,2074,226.32265452443238,ssp126,ec-earth3
125,2075,207.91097304682327,ssp126,ec-earth3
126,2076,226.30811400049996,ssp126,ec-earth3
127,2077,217.20668710351376,ssp126,ec-earth3
128,2078,215.13298909310402,ssp126,ec-earth3
129,2079,206.5588720369578,ssp126,ec-earth3
130,2080,221.79031126037776,ssp126,ec-earth3
131,2081,221.0239181286416,ssp126,ec-earth3
132,2082,217.97641956849432,ssp126,ec-earth3
133,2083,223.13984740726443,ssp126,ec-earth3
134,2084,223.16546544432498,ssp126,ec-earth3
135,2085,214.6502036971446,ssp126,ec-earth3
136,2086,211.6254773482825,ssp126,ec-earth3
137,2087,207.021824084968,ssp126,ec-earth3
138,2088,219.59517566630836,ssp126,ec-earth3
139,2089,203.40247516400458,ssp126,ec-earth3
140,2090,205.19336665577106,ssp126,ec-earth3
141,2091,217.1566062126139,ssp126,ec-earth3
142,2092,213.70173505419837,ssp126,ec-earth3
143,2093,216.90502204582575,ssp126,ec-earth3
144,2094,217.15093791404175,ssp126,ec-earth3
145,2095,211.82676423475195,ssp126,ec-earth3
146,2096,215.2504090508123,ssp126,ec-earth3
147,2097,211.1671877128412,ssp126,ec-earth3
148,2098,216.21037719417984,ssp126,ec-earth3
149,2099,228.9206802664804,ssp126,ec-earth3
150,2100,201.26122286435535,ssp126,ec-earth3
0,1950,179.00773180833096,ssp126,canesm5
1,1951,173.42995820443198,ssp126,canesm5
2,1952,167.02874207778612,ssp126,canesm5
3,1953,173.99169916524735,ssp126,canesm5
4,1954,176.36145275297952,ssp126,canesm5
5,1955,177.21723829825314,ssp126,canesm5
6,1956,172.41756949242665,ssp126,canesm5
7,1957,168.46889497287324,ssp126,canesm5
8,1958,180.50235827724683,ssp126,canesm5
9,1959,167.44641374531508,ssp126,canesm5
10,1960,175.11160978486762,ssp126,canesm5
11,1961,169.20365032302644,ssp126,canesm5
12,1962,185.27107588595777,ssp126,canesm5
13,1963,168.4270275905178,ssp126,canesm5
14,1964,165.68599424358663,ssp126,canesm5
15,1965,171.304373428056,ssp126,canesm5
16,1966,172.04723821439632,ssp126,canesm5
17,1967,171.9397481391228,ssp126,canesm5
18,1968,171.62264392277066,ssp126,canesm5
19,1969,174.13776859171097,ssp126,canesm5
20,1970,163.11829137211703,ssp126,canesm5
21,1971,167.186587654646,ssp126,canesm5
22,1972,171.1401611742097,ssp126,canesm5
23,1973,175.16073358917842,ssp126,canesm5
24,1974,172.07950291724308,ssp126,canesm5
25,1975,175.41313572286526,ssp126,canesm5
26,1976,174.13242925938587,ssp126,canesm5
27,1977,180.48656597713568,ssp126,canesm5
28,1978,172.92668964377526,ssp126,canesm5
29,1979,176.31997387206633,ssp126,canesm5
30,1980,165.12934232850847,ssp126,canesm5
31,1981,183.22571652750344,ssp126,canesm5
32,1982,176.61398687613058,ssp126,canesm5
33,1983,176.9420120575941,ssp126,canesm5
34,1984,180.83031859934465,ssp126,canesm5
35,1985,179.35957586318912,ssp126,canesm5
36,1986,176.7625471111178,ssp126,canesm5
37,1987,180.40435699878955,ssp126,canesm5
38,1988,174.5544054317235,ssp126,canesm5
39,1989,182.30625650304745,ssp126,canesm5
40,1990,177.19950085557633,ssp126,canesm5
41,1991,173.44155101519027,ssp126,canesm5
42,1992,175.83517078197866,ssp126,canesm5
43,1993,178.8425485732104,ssp126,canesm5
44,1994,187.57318842078482,ssp126,canesm5
45,1995,191.7500600206575,ssp126,canesm5
46,1996,180.54741155728416,ssp126,canesm5
47,1997,188.0796614203709,ssp126,canesm5
48,1998,190.50548528246003,ssp126,canesm5
49,1999,190.54977947929066,ssp126,canesm5
50,2000,189.31388226736735,ssp126,canesm5
51,2001,184.95726024579028,ssp126,canesm5
52,2002,189.77246422572858,ssp126,canesm5
53,2003,185.74249109535808,ssp126,canesm5
54,2004,190.68584382309206,ssp126,canesm5
55,2005,189.67604290545003,ssp126,canesm5
56,2006,191.73094448561542,ssp126,canesm5
57,2007,186.9204118588378,ssp126,canesm5
58,2008,187.48485117127794,ssp126,canesm5
59,2009,192.86977601705647,ssp126,canesm5
60,2010,201.6640373233351,ssp126,canesm5
61,2011,198.13866978005413,ssp126,canesm5
62,2012,196.69273586654057,ssp126,canesm5
63,2013,202.88992220913227,ssp126,canesm5
64,2014,201.94434580926097,ssp126,canesm5
65,2015,193.131644700928,ssp126,canesm5
66,2016,194.35342590453138,ssp126,canesm5
67,2017,200.68789309782622,ssp126,canesm5
68,2018,200.83481331656185,ssp126,canesm5
69,2019,201.13859095116047,ssp126,canesm5
70,2020,206.9970988159914,ssp126,canesm5
71,2021,211.66232634162253,ssp126,canesm5
72,2022,204.0888701064708,ssp126,canesm5
73,2023,201.84987738711348,ssp126,canesm5
74,2024,212.14357348929266,ssp126,canesm5
75,2025,204.14143599947442,ssp126,canesm5
76,2026,204.22298337950096,ssp126,canesm5
77,2027,202.23894968928812,ssp126,canesm5
78,2028,198.07386373581332,ssp126,canesm5
79,2029,203.80587416360683,ssp126,canesm5
80,2030,213.6982421089752,ssp126,canesm5
81,2031,210.13339993980452,ssp126,canesm5
82,2032,211.06959389941989,ssp126,canesm5
83,2033,207.41208478018132,ssp126,canesm5
84,2034,208.56634733780277,ssp126,canesm5
85,2035,211.26377814467503,ssp126,canesm5
86,2036,203.89641539470463,ssp126,canesm5
87,2037,207.0500350875641,ssp126,canesm5
88,2038,211.0605019736906,ssp126,canesm5
89,2039,214.63033670096667,ssp126,canesm5
90,2040,206.19804965779966,ssp126,canesm5
91,2041,205.98844886663903,ssp126,canesm5
92,2042,214.81609145424247,ssp126,canesm5
93,2043,215.42086049748227,ssp126,canesm5
94,2044,206.82630897880762,ssp126,canesm5
95,2045,218.7191965524768,ssp126,canesm5
96,2046,212.24200346504878,ssp126,canesm5
97,2047,226.15652211336774,ssp126,canesm5
98,2048,225.5297417772172,ssp126,canesm5
99,2049,230.2640710689163,ssp126,canesm5
100,2050,224.54888489604127,ssp126,canesm5
101,2051,221.18464676627283,ssp126,canesm5
102,2052,225.78358116346246,ssp126,canesm5
103,2053,219.93894428037925,ssp126,canesm5
104,2054,218.95584189509825,ssp126,canesm5
105,2055,223.41968281698303,ssp126,canesm5
106,2056,220.91983890928313,ssp126,canesm5
107,2057,224.04728993330198,ssp126,canesm5
108,2058,227.5701932632719,ssp126,canesm5
109,2059,227.98888619686323,ssp126,canesm5
110,2060,224.73913477264986,ssp126,canesm5
111,2061,218.58852106547732,ssp126,canesm5
112,2062,216.46875805947212,ssp126,canesm5
113,2063,225.79923632116396,ssp126,canesm5
114,2064,212.45032496131765,ssp126,canesm5
115,2065,215.3886663885953,ssp126,canesm5
116,2066,216.82209096890944,ssp126,canesm5
117,2067,222.378710650014,ssp126,canesm5
118,2068,224.5856833632295,ssp126,canesm5
119,2069,222.90366853731052,ssp126,canesm5
120,2070,224.72963441928005,ssp126,canesm5
121,2071,228.31211898927302,ssp126,canesm5
122,2072,230.80656986790797,ssp126,canesm5
123,2073,217.8963420598946,ssp126,canesm5
124,2074,226.60947873396725,ssp126,canesm5
125,2075,209.67442306917474,ssp126,canesm5
126,2076,221.91640432942464,ssp126,canesm5
127,2077,210.2323575001799,ssp126,canesm5
128,2078,220.69165328235462,ssp126,canesm5
129,2079,219.44100516233362,ssp126,canesm5
130,2080,227.66040157666788,ssp126,canesm5
131,2081,224.95058509251834,ssp126,canesm5
132,2082,222.48130346268871,ssp126,canesm5
133,2083,209.89385833110254,ssp126,canesm5
134,2084,214.19900357504454,ssp126,canesm5
135,2085,224.36001269676404,ssp126,canesm5
136,2086,219.63146207716233,ssp126,canesm5
137,2087,215.40470110036657,ssp126,canesm5
138,2088,218.36343408599436,ssp126,canesm5
139,2089,210.06910236413583,ssp126,canesm5
140,2090,225.04741139944025,ssp126,canesm5
141,2091,214.19187757139198,ssp126,canesm5
142,2092,215.8333718691633,ssp126,canesm5
143,2093,221.12540711662635,ssp126,canesm5
144,2094,214.90748322211678,ssp126,canesm5
145,2095,217.85247227648372,ssp126,canesm5
146,2096,220.12980468041937,ssp126,canesm5
147,2097,217.669477443874,ssp126,canesm5
148,2098,214.4310664022771,ssp126,canesm5
149,2099,211.74843696372125,ssp126,canesm5
150,2100,220.23786512470943,ssp126,canesm5
0,1950,181.9473148125978,ssp126,noresm2-mm
1,1951,181.01303028354945,ssp126,noresm2-mm
2,1952,177.57197152692382,ssp126,noresm2-mm
3,1953,168.6500789120595,ssp126,noresm2-mm
4,1954,178.26055358926493,ssp126,noresm2-mm
5,1955,182.20903524061728,ssp126,noresm2-mm
6,1956,175.4466430101087,ssp126,noresm2-mm
7,1957,168.26934363653302,ssp126,noresm2-mm
8,1958,171.463183486986,ssp126,noresm2-mm
9,1959,174.40401540852992,ssp126,noresm2-mm
10,1960,183.58742545170338,ssp126,noresm2-mm
11,1961,177.25049268056563,ssp126,noresm2-mm
12,1962,173.05008167111498,ssp126,noresm2-mm
13,1963,169.18811995812553,ssp126,noresm2-mm
14,1964,171.70423488039526,ssp126,noresm2-mm
15,1965,169.23766558185343,ssp126,noresm2-mm
16,1966,163.27499355248628,ssp126,noresm2-mm
17,1967,172.75217536790944,ssp126,noresm2-mm
18,1968,166.4225097276776,ssp126,noresm2-mm
19,1969,165.57137299804447,ssp126,noresm2-mm
20,1970,170.95778677310787,ssp126,noresm2-mm
21,1971,161.2602783810209,ssp126,noresm2-mm
22,1972,170.14343700655763,ssp126,noresm2-mm
23,1973,169.22827909846922,ssp126,noresm2-mm
24,1974,177.7428437547467,ssp126,noresm2-mm
25,1975,171.546271160073,ssp126,noresm2-mm
26,1976,172.86171246504705,ssp126,noresm2-mm
27,1977,177.24885281179638,ssp126,noresm2-mm
28,1978,173.4109621156849,ssp126,noresm2-mm
29,1979,179.8033504824832,ssp126,noresm2-mm
30,1980,180.36808344346483,ssp126,noresm2-mm
31,1981,169.37484431215927,ssp126,noresm2-mm
32,1982,173.316583826465,ssp126,noresm2-mm
33,1983,158.6620416953979,ssp126,noresm2-mm
34,1984,174.86159940542825,ssp126,noresm2-mm
35,1985,165.45616048041452,ssp126,noresm2-mm
36,1986,174.6393077143869,ssp126,noresm2-mm
37,1987,171.53587767594865,ssp126,noresm2-mm
38,1988,173.09097902651064,ssp126,noresm2-mm
39,1989,169.71129941432682,ssp126,noresm2-mm
40,1990,184.8334058530032,ssp126,noresm2-mm
41,1991,181.802221347309,ssp126,noresm2-mm
42,1992,181.54475241715429,ssp126,noresm2-mm
43,1993,175.63503924394436,ssp126,noresm2-mm
44,1994,187.63597753734018,ssp126,noresm2-mm
45,1995,176.88279867009734,ssp126,noresm2-mm
46,1996,181.7177429874991,ssp126,noresm2-mm
47,1997,176.19188258323183,ssp126,noresm2-mm
48,1998,178.78477347611525,ssp126,noresm2-mm
49,1999,165.32934266980513,ssp126,noresm2-mm
50,2000,176.71795868282922,ssp126,noresm2-mm
51,2001,184.07064738547695,ssp126,noresm2-mm
52,2002,183.91884157588527,ssp126,noresm2-mm
53,2003,180.6041886341632,ssp126,noresm2-mm
54,2004,188.14096876932035,ssp126,noresm2-mm
55,2005,191.19148868814437,ssp126,noresm2-mm
56,2006,188.19060204598182,ssp126,noresm2-mm
57,2007,194.74898043235515,ssp126,noresm2-mm
58,2008,180.44562898386042,ssp126,noresm2-mm
59,2009,177.82417567060835,ssp126,noresm2-mm
60,2010,175.93582265861318,ssp126,noresm2-mm
61,2011,183.3086691270784,ssp126,noresm2-mm
62,2012,183.96299816539317,ssp126,noresm2-mm
63,2013,187.48768371401428,ssp126,noresm2-mm
64,2014,183.35292379781032,ssp126,noresm2-mm
65,2015,194.05136864773414,ssp126,noresm2-mm
66,2016,184.2423906499687,ssp126,noresm2-mm
67,2017,192.14583186166365,ssp126,noresm2-mm
68,2018,193.93041567763913,ssp126,noresm2-mm
69,2019,185.24808528886493,ssp126,noresm2-mm
70,2020,186.6169668498387,ssp126,noresm2-mm
71,2021,185.84020028631744,ssp126,noresm2-mm
72,2022,183.89884896521917,ssp126,noresm2-mm
73,2023,200.42087971972992,ssp126,noresm2-mm
74,2024,182.7126445520316,ssp126,noresm2-mm
75,2025,192.03310336043398,ssp126,noresm2-mm
76,2026,190.65858836536327,ssp126,noresm2-mm
77,2027,188.78226483287662,ssp126,noresm2-mm
78,2028,194.4776418878052,ssp126,noresm2-mm
79,2029,191.06638874498665,ssp126,noresm2-mm
80,2030,184.07611689392445,ssp126,noresm2-mm
81,2031,200.99529255438796,ssp126,noresm2-mm
82,2032,188.98366605985314,ssp126,noresm2-mm
83,2033,186.97574937224076,ssp126,noresm2-mm
84,2034,184.9366454068551,ssp126,noresm2-mm
85,2035,185.58147059091954,ssp126,noresm2-mm
86,2036,188.19373893716417,ssp126,noresm2-mm
87,2037,205.08243970790784,ssp126,noresm2-mm
88,2038,195.8357101075851,ssp126,noresm2-mm
89,2039,190.695126053573,ssp126,noresm2-mm
90,2040,185.32704528301505,ssp126,noresm2-mm
91,2041,197.37128184754135,ssp126,noresm2-mm
92,2042,200.52982751284563,ssp126,noresm2-mm
93,2043,205.27590521121164,ssp126,noresm2-mm
94,2044,197.84888151474593,ssp126,noresm2-mm
95,2045,188.88441435417383,ssp126,noresm2-mm
96,2046,201.45248161885388,ssp126,noresm2-mm
97,2047,186.78186219118987,ssp126,noresm2-mm
98,2048,190.50740142292173,ssp126,noresm2-mm
99,2049,197.67392661248908,ssp126,noresm2-mm
100,2050,192.82528372419424,ssp126,noresm2-mm
101,2051,211.14142602879085,ssp126,noresm2-mm
102,2052,191.5959371436229,ssp126,noresm2-mm
103,2053,194.3358702855296,ssp126,noresm2-mm
104,2054,197.27945202794163,ssp126,noresm2-mm
105,2055,192.74285058840087,ssp126,noresm2-mm
106,2056,188.6330021473516,ssp126,noresm2-mm
107,2057,193.73854586061694,ssp126,noresm2-mm
108,2058,200.1152666338921,ssp126,noresm2-mm
109,2059,197.50084963261472,ssp126,noresm2-mm
110,2060,196.04740484471137,ssp126,noresm2-mm
111,2061,207.28692116357934,ssp126,noresm2-mm
112,2062,200.15850681662496,ssp126,noresm2-mm
113,2063,208.61304150231302,ssp126,noresm2-mm
114,2064,202.87791891864762,ssp126,noresm2-mm
115,2065,196.66419334121855,ssp126,noresm2-mm
116,2066,199.2091821551998,ssp126,noresm2-mm
117,2067,209.08050182343308,ssp126,noresm2-mm
118,2068,199.21667463776308,ssp126,noresm2-mm
119,2069,195.23087122121697,ssp126,noresm2-mm
120,2070,213.68822546143983,ssp126,noresm2-mm
121,2071,202.04193192796834,ssp126,noresm2-mm
122,2072,196.74202577537045,ssp126,noresm2-mm
123,2073,200.0703549236,ssp126,noresm2-mm
124,2074,202.0549734155058,ssp126,noresm2-mm
125,2075,196.6959921598308,ssp126,noresm2-mm
126,2076,187.74622259665836,ssp126,noresm2-mm
127,2077,193.5226599865435,ssp126,noresm2-mm
128,2078,197.53658342035317,ssp126,noresm2-mm
129,2079,193.37468726520507,ssp126,noresm2-mm
130,2080,186.22798255583726,ssp126,noresm2-mm
131,2081,198.19305139182106,ssp126,noresm2-mm
132,2082,202.19077816834422,ssp126,noresm2-mm
133,2083,200.77306082414265,ssp126,noresm2-mm
134,2084,195.85091185017546,ssp126,noresm2-mm
135,2085,194.59265222733316,ssp126,noresm2-mm
136,2086,195.05326886178796,ssp126,noresm2-mm
137,2087,189.20143647485233,ssp126,noresm2-mm
138,2088,202.45500601250936,ssp126,noresm2-mm
139,2089,198.22714899897474,ssp126,noresm2-mm
140,2090,199.9580815931848,ssp126,noresm2-mm
141,2091,195.3817567938155,ssp126,noresm2-mm
142,2092,205.41810860637185,ssp126,noresm2-mm
143,2093,194.47467826258406,ssp126,noresm2-mm
144,2094,208.21391395079254,ssp126,noresm2-mm
145,2095,202.94217314883954,ssp126,noresm2-mm
146,2096,197.6623613047566,ssp126,noresm2-mm
147,2097,199.51991601076506,ssp126,noresm2-mm
148,2098,189.39489581105192,ssp126,noresm2-mm
149,2099,194.75437995507426,ssp126,noresm2-mm
150,2100,200.2949003003895,ssp126,noresm2-mm
0,1950,172.34691135663306,ssp126,gfdl-esm4
1,1951,166.476178907596,ssp126,gfdl-esm4
2,1952,166.26452013008205,ssp126,gfdl-esm4
3,1953,170.72360426096122,ssp126,gfdl-esm4
4,1954,174.97427021504927,ssp126,gfdl-esm4
5,1955,177.22288853740295,ssp126,gfdl-esm4
6,1956,170.36060450427283,ssp126,gfdl-esm4
7,1957,175.21728321883884,ssp126,gfdl-esm4
8,1958,169.61894557578867,ssp126,gfdl-esm4
9,1959,172.7330310208983,ssp126,gfdl-esm4
10,1960,177.95481036292236,ssp126,gfdl-esm4
11,1961,170.3871534229514,ssp126,gfdl-esm4
12,1962,166.99423284197326,ssp126,gfdl-esm4
13,1963,172.30605738738785,ssp126,gfdl-esm4
14,1964,166.8093202423258,ssp126,gfdl-esm4
15,1965,167.06070387412953,ssp126,gfdl-esm4
16,1966,165.22939441333324,ssp126,gfdl-esm4
17,1967,170.1907202425598,ssp126,gfdl-esm4
18,1968,167.01350146024964,ssp126,gfdl-esm4
19,1969,167.553775653092,ssp126,gfdl-esm4
20,1970,167.13904741937566,ssp126,gfdl-esm4
21,1971,167.64436804262812,ssp126,gfdl-esm4
22,1972,166.4389133856581,ssp126,gfdl-esm4
23,1973,164.82837086939082,ssp126,gfdl-esm4
24,1974,174.77474310120908,ssp126,gfdl-esm4
25,1975,165.46884944043333,ssp126,gfdl-esm4
26,1976,168.75898714521895,ssp126,gfdl-esm4
27,1977,168.21224148778117,ssp126,gfdl-esm4
28,1978,174.27103943064722,ssp126,gfdl-esm4
29,1979,177.4216847011702,ssp126,gfdl-esm4
30,1980,171.17225453469572,ssp126,gfdl-esm4
31,1981,164.93593833807566,ssp126,gfdl-esm4
32,1982,175.6064896473704,ssp126,gfdl-esm4
33,1983,157.0533513707031,ssp126,gfdl-esm4
34,1984,167.98756454091063,ssp126,gfdl-esm4
35,1985,170.19840150390607,ssp126,gfdl-esm4
36,1986,164.34194248924314,ssp126,gfdl-esm4
37,1987,175.3860623036886,ssp126,gfdl-esm4
38,1988,166.2910793326296,ssp126,gfdl-esm4
39,1989,178.57206815326694,ssp126,gfdl-esm4
40,1990,173.76157862630865,ssp126,gfdl-esm4
41,1991,181.14371749522314,ssp126,gfdl-esm4
42,1992,172.12718736211428,ssp126,gfdl-esm4
43,1993,169.63902777832485,ssp126,gfdl-esm4
44,1994,171.55195903234278,ssp126,gfdl-esm4
45,1995,165.990936301605,ssp126,gfdl-esm4
46,1996,179.7426043873003,ssp126,gfdl-esm4
47,1997,172.83467172217135,ssp126,gfdl-esm4
48,1998,178.21726472726536,ssp126,gfdl-esm4
49,1999,172.277181156768,ssp126,gfdl-esm4
50,2000,170.62599547031442,ssp126,gfdl-esm4
51,2001,182.68416799718855,ssp126,gfdl-esm4
52,2002,176.9413893544531,ssp126,gfdl-esm4
53,2003,174.17580364579143,ssp126,gfdl-esm4
54,2004,176.82288554548575,ssp126,gfdl-esm4
55,2005,175.2820122635072,ssp126,gfdl-esm4
56,2006,177.29784037588672,ssp126,gfdl-esm4
57,2007,176.15091284534216,ssp126,gfdl-esm4
58,2008,173.54514582199815,ssp126,gfdl-esm4
59,2009,174.77017186885908,ssp126,gfdl-esm4
60,2010,174.1126708856916,ssp126,gfdl-esm4
61,2011,178.84827352761636,ssp126,gfdl-esm4
62,2012,179.70109549347742,ssp126,gfdl-esm4
63,2013,181.0195887708609,ssp126,gfdl-esm4
64,2014,181.66458030433955,ssp126,gfdl-esm4
65,2015,180.56341068304332,ssp126,gfdl-esm4
66,2016,182.29002259168408,ssp126,gfdl-esm4
67,2017,182.34274611517816,ssp126,gfdl-esm4
68,2018,179.19553100484282,ssp126,gfdl-esm4
69,2019,181.3921384630601,ssp126,gfdl-esm4
70,2020,178.54957234635287,ssp126,gfdl-esm4
71,2021,180.32430491366998,ssp126,gfdl-esm4
72,2022,183.6112240506026,ssp126,gfdl-esm4
73,2023,183.9083864336426,ssp126,gfdl-esm4
74,2024,188.12781485664598,ssp126,gfdl-esm4
75,2025,189.91821753802785,ssp126,gfdl-esm4
76,2026,185.75257953322532,ssp126,gfdl-esm4
77,2027,178.96175608868967,ssp126,gfdl-esm4
78,2028,186.56775744600145,ssp126,gfdl-esm4
79,2029,187.6911371586214,ssp126,gfdl-esm4
80,2030,187.2355526296599,ssp126,gfdl-esm4
81,2031,178.93445849481031,ssp126,gfdl-esm4
82,2032,188.07077680823417,ssp126,gfdl-esm4
83,2033,181.5432553124945,ssp126,gfdl-esm4
84,2034,184.46245288112812,ssp126,gfdl-esm4
85,2035,187.80012493507724,ssp126,gfdl-esm4
86,2036,185.71638292753025,ssp126,gfdl-esm4
87,2037,187.39657559828956,ssp126,gfdl-esm4
88,2038,190.49431095172835,ssp126,gfdl-esm4
89,2039,186.4133728486861,ssp126,gfdl-esm4
90,2040,181.92769783992034,ssp126,gfdl-esm4
91,2041,190.46445866930512,ssp126,gfdl-esm4
92,2042,193.7323033034814,ssp126,gfdl-esm4
93,2043,187.25251091274384,ssp126,gfdl-esm4
94,2044,185.01776432504107,ssp126,gfdl-esm4
95,2045,185.35301195566691,ssp126,gfdl-esm4
96,2046,188.10034336623443,ssp126,gfdl-esm4
97,2047,184.96237898182872,ssp126,gfdl-esm4
98,2048,186.20649441041726,ssp126,gfdl-esm4
99,2049,185.58164655208,ssp126,gfdl-esm4
100,2050,189.1814125847068,ssp126,gfdl-esm4
101,2051,185.1195706817665,ssp126,gfdl-esm4
102,2052,190.96550811891228,ssp126,gfdl-esm4
103,2053,188.70423590453854,ssp126,gfdl-esm4
