,year,growing_seas_length_days,scenario,model
141,2091,222.06493994739958,ssp370,bcc-csm2-mr
142,2092,220.96593347949462,ssp370,bcc-csm2-mr
143,2093,236.81117387372873,ssp370,bcc-csm2-mr
144,2094,232.82159643510235,ssp370,bcc-csm2-mr
145,2095,234.40792815552396,ssp370,bcc-csm2-mr
146,2096,229.20248076234824,ssp370,bcc-csm2-mr
147,2097,240.0613292166145,ssp370,bcc-csm2-mr
148,2098,231.04392281506736,ssp370,bcc-csm2-mr
149,2099,236.55210438791661,ssp370,bcc-csm2-mr
150,2100,232.14097687364944,ssp370,bcc-csm2-mr
0,1950,179.02070080078227,ssp370,canesm5
1,1951,173.45635212046994,ssp370,canesm5
2,1952,167.02786955406188,ssp370,canesm5
3,1953,174.00275195230992,ssp370,canesm5
4,1954,176.3877882065201,ssp370,canesm5
5,1955,177.2287883569534,ssp370,canesm5
6,1956,172.43478613311328,ssp370,canesm5
7,1957,168.4900128220374,ssp370,canesm5
8,1958,180.5262481740493,ssp370,canesm5
9,1959,167.46696925233965,ssp370,canesm5
10,1960,175.13612657705752,ssp370,canesm5
11,1961,169.22501051185657,ssp370,canesm5
12,1962,185.2950766425,ssp370,canesm5
13,1963,168.44713015272333,ssp370,canesm5
14,1964,165.70482430466322,ssp370,canesm5
15,1965,171.32225401469083,ssp370,canesm5
16,1966,172.06188506039993,ssp370,canesm5
17,1967,171.95444837883767,ssp370,canesm5
18,1968,171.6351366752076,ssp370,canesm5
19,1969,174.15170636571244,ssp370,canesm5
20,1970,163.1331905601535,ssp370,canesm5
21,1971,167.19628598801452,ssp370,canesm5
22,1972,171.1468893275524,ssp370,canesm5
23,1973,175.16622661513145,ssp370,canesm5
24,1974,172.08038863578167,ssp370,canesm5
25,1975,175.41515799471028,ssp370,canesm5
26,1976,174.13324577563972,ssp370,canesm5
27,1977,180.48793700082197,ssp370,canesm5
28,1978,172.9249463755935,ssp370,canesm5
29,1979,176.31472224779446,ssp370,canesm5
30,1980,165.12182139168266,ssp370,canesm5
31,1981,183.21936114935474,ssp370,canesm5
32,1982,176.6042608152565,ssp370,canesm5
33,1983,176.9301285363716,ssp370,canesm5
34,1984,180.81774314080263,ssp370,canesm5
35,1985,179.3468367777941,ssp370,canesm5
36,1986,176.74790916223984,ssp370,canesm5
37,1987,180.38652445314074,ssp370,canesm5
38,1988,174.53900348985354,ssp370,canesm5
39,1989,182.28407281908042,ssp370,canesm5
40,1990,177.18312811756638,ssp370,canesm5
41,1991,173.42452653757377,ssp370,canesm5
42,1992,175.81270731927896,ssp370,canesm5
43,1993,178.8184766043034,ssp370,canesm5
44,1994,187.54624688810318,ssp370,canesm5
45,1995,191.7205630294606,ssp370,canesm5
46,1996,180.523177203283,ssp370,canesm5
47,1997,188.05614595210744,ssp370,canesm5
48,1998,190.4698206740316,ssp370,canesm5
49,1999,190.51738417158862,ssp370,canesm5
50,2000,189.2953605187589,ssp370,canesm5
51,2001,184.92035820309576,ssp370,canesm5
52,2002,189.76815095046803,ssp370,canesm5
53,2003,185.73888325399474,ssp370,canesm5
54,2004,190.65527332330683,ssp370,canesm5
55,2005,189.675343787943,ssp370,canesm5
56,2006,191.7021124978336,ssp370,canesm5
57,2007,186.94021590019767,ssp370,canesm5
58,2008,187.43549948596927,ssp370,canesm5
59,2009,192.86077783379523,ssp370,canesm5
60,2010,201.5884777892321,ssp370,canesm5
61,2011,198.1065678828545,ssp370,canesm5
62,2012,196.5908056945926,ssp370,canesm5
63,2013,202.8098448956884,ssp370,canesm5
64,2014,201.8197804718618,ssp370,canesm5
65,2015,193.84625865580156,ssp370,canesm5
66,2016,198.7401559917631,ssp370,canesm5
67,2017,198.04456038737652,ssp370,canesm5
68,2018,200.86165244231222,ssp370,canesm5
69,2019,195.78368958618492,ssp370,canesm5
70,2020,202.28210593856735,ssp370,canesm5
71,2021,199.85853080910312,ssp370,canesm5
72,2022,200.35499848906198,ssp370,canesm5
73,2023,210.9061819967334,ssp370,canesm5
74,2024,211.38696405484646,ssp370,canesm5
75,2025,208.2881621640199,ssp370,canesm5
76,2026,209.36676748303455,ssp370,canesm5
77,2027,207.19424811259583,ssp370,canesm5
78,2028,204.30339337369603,ssp370,canesm5
79,2029,214.58032912221492,ssp370,canesm5
80,2030,214.57667534365754,ssp370,canesm5
81,2031,218.79583476032258,ssp370,canesm5
82,2032,212.9380396200079,ssp370,canesm5
83,2033,213.42125334744858,ssp370,canesm5
84,2034,208.50485530773315,ssp370,canesm5
85,2035,213.45605737655643,ssp370,canesm5
86,2036,210.49049428040456,ssp370,canesm5
87,2037,210.81076811866092,ssp370,canesm5
88,2038,219.8797036538798,ssp370,canesm5
89,2039,224.38851790652177,ssp370,canesm5
90,2040,217.68738950881612,ssp370,canesm5
91,2041,220.55894230340544,ssp370,canesm5
92,2042,216.37899033785968,ssp370,canesm5
93,2043,217.74929865999547,ssp370,canesm5
94,2044,221.52729252212114,ssp370,canesm5
95,2045,225.01508892860681,ssp370,canesm5
96,2046,226.37047040402675,ssp370,canesm5
97,2047,229.29657103320775,ssp370,canesm5
98,2048,236.49805294807803,ssp370,canesm5
99,2049,228.37617526915713,ssp370,canesm5
100,2050,236.3570818153111,ssp370,canesm5
101,2051,226.05531655482443,ssp370,canesm5
102,2052,233.98241804897063,ssp370,canesm5
103,2053,227.93224811609576,ssp370,canesm5
104,2054,240.56494153997133,ssp370,canesm5
105,2055,224.78202205937038,ssp370,canesm5
106,2056,227.39010197757645,ssp370,canesm5
107,2057,230.30356203538932,ssp370,canesm5
108,2058,227.54509292468893,ssp370,canesm5
109,2059,224.9972352864187,ssp370,canesm5
110,2060,241.09824164128352,ssp370,canesm5
111,2061,240.93554906222985,ssp370,canesm5
112,2062,246.84168146488753,ssp370,canesm5
113,2063,242.07676857165794,ssp370,canesm5
114,2064,253.3741825599847,ssp370,canesm5
115,2065,236.75356068666255,ssp370,canesm5
116,2066,243.7719081022321,ssp370,canesm5
117,2067,246.69234071823325,ssp370,canesm5
118,2068,245.5555770126054,ssp370,canesm5
119,2069,249.74245339132182,ssp370,canesm5
120,2070,259.10871047100824,ssp370,canesm5
121,2071,251.32883968094723,ssp370,canesm5
122,2072,245.5827137868184,ssp370,canesm5
123,2073,248.3055796592841,ssp370,canesm5
124,2074,239.84153556102996,ssp370,canesm5
125,2075,253.5637849833395,ssp370,canesm5
126,2076,250.11075773389425,ssp370,canesm5
127,2077,248.63502433787687,ssp370,canesm5
128,2078,251.94754433107778,ssp370,canesm5
129,2079,255.04770016727812,ssp370,canesm5
130,2080,263.9729573187861,ssp370,canesm5
131,2081,255.14251560460227,ssp370,canesm5
132,2082,255.45307759242047,ssp370,canesm5
133,2083,257.2266985017025,ssp370,canesm5
134,2084,262.93669210580805,ssp370,canesm5
135,2085,275.09885819866804,ssp370,canesm5
136,2086,262.62696313876455,ssp370,canesm5
137,2087,277.4178574827458,ssp370,canesm5
138,2088,264.4954542878957,ssp370,canesm5
139,2089,275.0354183618006,ssp370,canesm5
140,2090,272.24877254058805,ssp370,canesm5
141,2091,276.1104200781172,ssp370,canesm5
142,2092,275.37337128590417,ssp370,canesm5
143,2093,263.58164293414393,ssp370,canesm5
144,2094,270.86061462241554,ssp370,canesm5
145,2095,270.8476499116193,ssp370,canesm5
146,2096,273.0924139484317,ssp370,canesm5
147,2097,266.87348905628113,ssp370,canesm5
148,2098,276.12577650204963,ssp370,canesm5
149,2099,283.9612745842606,ssp370,canesm5
150,2100,269.42213044857374,ssp370,canesm5
0,1950,183.82918971985396,ssp370,noresm2-lm
1,1951,182.9065557028108,ssp370,noresm2-lm
2,1952,173.34022451279307,ssp370,noresm2-lm
3,1953,171.43806297322547,ssp370,noresm2-lm
4,1954,176.646303397337,ssp370,noresm2-lm
5,1955,177.1427416056398,ssp370,noresm2-lm
6,1956,180.63794117863415,ssp370,noresm2-lm
7,1957,178.54790220973618,ssp370,noresm2-lm
8,1958,175.0055853699685,ssp370,noresm2-lm
9,1959,173.89753468318,ssp370,noresm2-lm
10,1960,174.12420850635317,ssp370,noresm2-lm
11,1961,172.7293713485114,ssp370,noresm2-lm
12,1962,171.9757567708145,ssp370,noresm2-lm
13,1963,164.9157740283796,ssp370,noresm2-lm
14,1964,160.63075730043963,ssp370,noresm2-lm
15,1965,175.67605019354528,ssp370,noresm2-lm
16,1966,175.39582675534837,ssp370,noresm2-lm
17,1967,169.15829553061255,ssp370,noresm2-lm
18,1968,171.7684171097028,ssp370,noresm2-lm
19,1969,167.60614732511274,ssp370,noresm2-lm
20,1970,182.14263799939394,ssp370,noresm2-lm
21,1971,158.45910668460954,ssp370,noresm2-lm
22,1972,171.3197298868834,ssp370,noresm2-lm
23,1973,162.62329421884036,ssp370,noresm2-lm
24,1974,172.53678431714755,ssp370,noresm2-lm
25,1975,175.86395404392198,ssp370,noresm2-lm
26,1976,167.04776106288023,ssp370,noresm2-lm
27,1977,168.52900838857116,ssp370,noresm2-lm
28,1978,171.7581862014721,ssp370,noresm2-lm
29,1979,166.40036228317152,ssp370,noresm2-lm
30,1980,183.9330447515835,ssp370,noresm2-lm
31,1981,171.14043410143896,ssp370,noresm2-lm
32,1982,169.44857345970132,ssp370,noresm2-lm
33,1983,171.90782631502043,ssp370,noresm2-lm
34,1984,167.51526412051547,ssp370,noresm2-lm
35,1985,173.10320819277246,ssp370,noresm2-lm
36,1986,172.07599478469933,ssp370,noresm2-lm
37,1987,179.45637091844011,ssp370,noresm2-lm
38,1988,180.15831984781877,ssp370,noresm2-lm
39,1989,170.32249859859294,ssp370,noresm2-lm
40,1990,168.68481666407553,ssp370,noresm2-lm
41,1991,176.79482702650088,ssp370,noresm2-lm
42,1992,174.9134959374911,ssp370,noresm2-lm
43,1993,175.80207110482246,ssp370,noresm2-lm
44,1994,176.77094468811708,ssp370,noresm2-lm
45,1995,170.21845270957596,ssp370,noresm2-lm
46,1996,187.77374913100414,ssp370,noresm2-lm
47,1997,179.81950219448044,ssp370,noresm2-lm
48,1998,190.43349393161762,ssp370,noresm2-lm
49,1999,180.82286063306506,ssp370,noresm2-lm
50,2000,184.34163810311327,ssp370,noresm2-lm
51,2001,181.51525442147047,ssp370,noresm2-lm
52,2002,181.65988055433039,ssp370,noresm2-lm
53,2003,179.70014162046184,ssp370,noresm2-lm
54,2004,182.76151059155805,ssp370,noresm2-lm
55,2005,181.03418927074873,ssp370,noresm2-lm
56,2006,178.3647763184529,ssp370,noresm2-lm
57,2007,182.34525380270588,ssp370,noresm2-lm
58,2008,183.64547305287687,ssp370,noresm2-lm
59,2009,189.39894196625835,ssp370,noresm2-lm
60,2010,176.752594664975,ssp370,noresm2-lm
61,2011,193.78958192026525,ssp370,noresm2-lm
62,2012,182.39283307944498,ssp370,noresm2-lm
63,2013,181.65216746762235,ssp370,noresm2-lm
64,2014,189.0183716341516,ssp370,noresm2-lm
65,2015,183.8764079754266,ssp370,noresm2-lm
66,2016,191.5104787541035,ssp370,noresm2-lm
67,2017,184.1111976764123,ssp370,noresm2-lm
68,2018,196.06659658555154,ssp370,noresm2-lm
69,2019,189.99856614726843,ssp370,noresm2-lm
70,2020,199.64133261587168,ssp370,noresm2-lm
71,2021,191.95873459248324,ssp370,noresm2-lm
72,2022,187.18754050508258,ssp370,noresm2-lm
73,2023,181.4692419917646,ssp370,noresm2-lm
74,2024,190.36610524113254,ssp370,noresm2-lm
75,2025,188.88636830670447,ssp370,noresm2-lm
76,2026,189.0906836787122,ssp370,noresm2-lm
77,2027,191.95732111700625,ssp370,noresm2-lm
78,2028,190.06097766148457,ssp370,noresm2-lm
79,2029,190.98072680657677,ssp370,noresm2-lm
80,2030,195.0132985186073,ssp370,noresm2-lm
81,2031,195.50484529072628,ssp370,noresm2-lm
82,2032,192.9840619578732,ssp370,noresm2-lm
83,2033,187.44783308187408,ssp370,noresm2-lm
84,2034,198.86735819893258,ssp370,noresm2-lm
85,2035,186.37992094690094,ssp370,noresm2-lm
86,2036,199.89425541588008,ssp370,noresm2-lm
87,2037,195.74876067171897,ssp370,noresm2-lm
88,2038,189.8325268794222,ssp370,noresm2-lm
89,2039,193.4870515814365,ssp370,noresm2-lm
90,2040,205.0072745126007,ssp370,noresm2-lm
91,2041,193.0712045977937,ssp370,noresm2-lm
92,2042,196.8921242588268,ssp370,noresm2-lm
93,2043,190.57644800146488,ssp370,noresm2-lm
94,2044,204.75866029872756,ssp370,noresm2-lm
95,2045,197.676343059719,ssp370,noresm2-lm
96,2046,191.37325888283814,ssp370,noresm2-lm
97,2047,197.5422116524274,ssp370,noresm2-lm
98,2048,191.61906453703313,ssp370,noresm2-lm
99,2049,194.06129033562252,ssp370,noresm2-lm
100,2050,195.9242053525298,ssp370,noresm2-lm
101,2051,202.36643627561094,ssp370,noresm2-lm
102,2052,186.55226114909718,ssp370,noresm2-lm
103,2053,193.78161324795673,ssp370,noresm2-lm
104,2054,198.21592996870703,ssp370,noresm2-lm
105,2055,197.99932525264427,ssp370,noresm2-lm
106,2056,208.452966080377,ssp370,noresm2-lm
107,2057,201.62862877712675,ssp370,noresm2-lm
108,2058,187.99050814796482,ssp370,noresm2-lm
109,2059,197.5010760091624,ssp370,noresm2-lm
110,2060,194.65753584545624,ssp370,noresm2-lm
111,2061,198.02580220859016,ssp370,noresm2-lm
112,2062,205.05080161180734,ssp370,noresm2-lm
113,2063,202.86812113918288,ssp370,noresm2-lm
114,2064,210.16267467683963,ssp370,noresm2-lm
115,2065,212.7026078977374,ssp370,noresm2-lm
116,2066,208.5935041897247,ssp370,noresm2-lm
117,2067,214.87078464517293,ssp370,noresm2-lm
118,2068,202.72562829445948,ssp370,noresm2-lm
119,2069,204.53183225177554,ssp370,noresm2-lm
120,2070,209.94378271914513,ssp370,noresm2-lm
121,2071,204.6824379671105,ssp370,noresm2-lm
122,2072,221.50838154280257,ssp370,noresm2-lm
123,2073,202.63483355271305,ssp370,noresm2-lm
124,2074,198.49724847797094,ssp370,noresm2-lm
125,2075,215.8910773880055,ssp370,noresm2-lm
126,2076,203.31127813404566,ssp370,noresm2-lm
127,2077,201.16379293426604,ssp370,noresm2-lm
128,2078,208.1381225624852,ssp370,noresm2-lm
129,2079,201.1880802619278,ssp370,noresm2-lm
130,2080,216.2841805410784,ssp370,noresm2-lm
131,2081,212.93446077052542,ssp370,noresm2-lm
132,2082,212.7000638577077,ssp370,noresm2-lm
133,2083,214.5971084362697,ssp370,noresm2-lm
134,2084,214.42280749278078,ssp370,noresm2-lm
135,2085,207.5207067165307,ssp370,noresm2-lm
136,2086,212.2011449035888,ssp370,noresm2-lm
137,2087,207.8155084177768,ssp370,noresm2-lm
138,2088,226.446251773098,ssp370,noresm2-lm
139,2089,228.09733299076015,ssp370,noresm2-lm
140,2090,214.80394209148278,ssp370,noresm2-lm
141,2091,210.86145151501339,ssp370,noresm2-lm
142,2092,211.8992877507246,ssp370,noresm2-lm
143,2093,207.59995711990294,ssp370,noresm2-lm
144,2094,210.69705908831477,ssp370,noresm2-lm
145,2095,220.15037998986637,ssp370,noresm2-lm
146,2096,212.14879968823652,ssp370,noresm2-lm
147,2097,211.83838557087552,ssp370,noresm2-lm
148,2098,220.9909024893324,ssp370,noresm2-lm
149,2099,211.77440095964783,ssp370,noresm2-lm
150,2100,215.59091296523064,ssp370,noresm2-lm
0,1950,166.7437284350398,ssp370,mri-esm2-0
1,1951,174.3204639734798,ssp370,mri-esm2-0
2,1952,174.55740925808317,ssp370,mri-esm2-0
3,1953,167.57673622653897,ssp370,mri-esm2-0
4,1954,168.95616492558668,ssp370,mri-esm2-0
5,1955,178.12614264006456,ssp370,mri-esm2-0
6,1956,176.06095019305528,ssp370,mri-esm2-0
7,1957,179.2419357853548,ssp370,mri-esm2-0
8,1958,179.72177362065858,ssp370,mri-esm2-0
9,1959,166.08642217896113,ssp370,mri-esm2-0
10,1960,177.0140530686242,ssp370,mri-esm2-0
11,1961,169.12461882089903,ssp370,mri-esm2-0
12,1962,169.76737652600474,ssp370,mri-esm2-0
13,1963,162.6919744291141,ssp370,mri-esm2-0
14,1964,168.48822098166025,ssp370,mri-esm2-0
15,1965,168.03767827931017,ssp370,mri-esm2-0
16,1966,173.37296156938805,ssp370,mri-esm2-0
17,1967,176.79903602610742,ssp370,mri-esm2-0
18,1968,169.92408357501807,ssp370,mri-esm2-0
19,1969,165.13629511732697,ssp370,mri-esm2-0
20,1970,179.0377765656017,ssp370,mri-esm2-0
21,1971,174.7144938145584,ssp370,mri-esm2-0
22,1972,170.86932770375262,ssp370,mri-esm2-0
23,1973,177.60818340870705,ssp370,mri-esm2-0
24,1974,173.81136616677463,ssp370,mri-esm2-0
25,1975,171.03961922452763,ssp370,mri-esm2-0
26,1976,166.60202520452538,ssp370,mri-esm2-0
27,1977,174.75966328460675,ssp370,mri-esm2-0
28,1978,176.95150365895174,ssp370,mri-esm2-0
29,1979,174.8124536545004,ssp370,mri-esm2-0
30,1980,166.74648953840196,ssp370,mri-esm2-0
31,1981,178.34219355099737,ssp370,mri-esm2-0
32,1982,166.75052739365884,ssp370,mri-esm2-0
33,1983,174.18682490099047,ssp370,mri-esm2-0
34,1984,175.97670111339477,ssp370,mri-esm2-0
35,1985,181.30102112783013,ssp370,mri-esm2-0
36,1986,169.17509409133535,ssp370,mri-esm2-0
37,1987,159.1067953019192,ssp370,mri-esm2-0
38,1988,176.43062548592468,ssp370,mri-esm2-0
39,1989,167.6973119301143,ssp370,mri-esm2-0
40,1990,171.99901435972407,ssp370,mri-esm2-0
41,1991,183.51376324988811,ssp370,mri-esm2-0
42,1992,172.48325210886463,ssp370,mri-esm2-0
43,1993,165.61812093011528,ssp370,mri-esm2-0
44,1994,180.86992261626423,ssp370,mri-esm2-0
45,1995,176.5727422592409,ssp370,mri-esm2-0
46,1996,176.14394992152396,ssp370,mri-esm2-0
47,1997,170.98411220232597,ssp370,mri-esm2-0
48,1998,176.94533814509697,ssp370,mri-esm2-0
49,1999,180.00763182739553,ssp370,mri-esm2-0
50,2000,184.59871905627784,ssp370,mri-esm2-0
51,2001,179.12097437154378,ssp370,mri-esm2-0
52,2002,174.36749627766028,ssp370,mri-esm2-0
53,2003,177.70794428146448,ssp370,mri-esm2-0
54,2004,183.55087251043315,ssp370,mri-esm2-0
55,2005,184.28899568737387,ssp370,mri-esm2-0
56,2006,185.7546560949217,ssp370,mri-esm2-0
57,2007,185.01282323431946,ssp370,mri-esm2-0
58,2008,176.66720525269588,ssp370,mri-esm2-0
59,2009,178.64634580495115,ssp370,mri-esm2-0
60,2010,182.6197308307236,ssp370,mri-esm2-0
61,2011,188.44209883790506,ssp370,mri-esm2-0
62,2012,182.66324114043226,ssp370,mri-esm2-0
63,2013,187.21400973084013,ssp370,mri-esm2-0
64,2014,187.95547718972594,ssp370,mri-esm2-0
65,2015,189.25003253662484,ssp370,mri-esm2-0
66,2016,190.36025451528963,ssp370,mri-esm2-0
67,2017,189.34634422608696,ssp370,mri-esm2-0
68,2018,185.89087008603695,ssp370,mri-esm2-0
69,2019,189.1818974826922,ssp370,mri-esm2-0
70,2020,190.80573162109178,ssp370,mri-esm2-0
71,2021,185.35094817666402,ssp370,mri-esm2-0
72,2022,182.53044959012942,ssp370,mri-esm2-0
73,2023,189.89890763552998,ssp370,mri-esm2-0
74,2024,196.45962576728056,ssp370,mri-esm2-0
75,2025,195.5002268962927,ssp370,mri-esm2-0
76,2026,199.71701319958706,ssp370,mri-esm2-0
77,2027,194.93732495730504,ssp370,mri-esm2-0
78,2028,193.5239781896785,ssp370,mri-esm2-0
79,2029,187.1972607365057,ssp370,mri-esm2-0
80,2030,199.13856888529494,ssp370,mri-esm2-0
81,2031,206.7274179199359,ssp370,mri-esm2-0
82,2032,187.28326359964964,ssp370,mri-esm2-0
83,2033,192.2405995461143,ssp370,mri-esm2-0
84,2034,201.39078811807968,ssp370,mri-esm2-0
85,2035,193.09238671900408,ssp370,mri-esm2-0
86,2036,185.69422702998415,ssp370,mri-esm2-0
87,2037,199.96907827151898,ssp370,mri-esm2-0
88,2038,193.67830746586142,ssp370,mri-esm2-0
89,2039,195.81657780078325,ssp370,mri-esm2-0
90,2040,192.37882789171582,ssp370,mri-esm2-0
91,2041,198.39487007316376,ssp370,mri-esm2-0
92,2042,194.28784388709434,ssp370,mri-esm2-0
93,2043,193.46520425165883,ssp370,mri-esm2-0
94,2044,208.5247690385164,ssp370,mri-esm2-0
95,2045,200.15615867509672,ssp370,mri-esm2-0
96,2046,194.68619447550788,ssp370,mri-esm2-0
97,2047,199.33890833480442,ssp370,mri-esm2-0
98,2048,203.46162019724542,ssp370,mri-esm2-0
99,2049,199.86400913466426,ssp370,mri-esm2-0
100,2050,200.32916435507104,ssp370,mri-esm2-0
101,2051,199.37557442187335,ssp370,mri-esm2-0
102,2052,207.17211633178894,ssp370,mri-esm2-0
103,2053,199.84799326105613,ssp370,mri-esm2-0
104,2054,203.06634497603852,ssp370,mri-esm2-0
105,2055,187.49480582666556,ssp370,mri-esm2-0
106,2056,209.02733248224365,ssp370,mri-esm2-0
107,2057,212.2935093056162,ssp370,mri-esm2-0
108,2058,201.85414525663643,ssp370,mri-esm2-0
109,2059,201.2387466059004,ssp370,mri-esm2-0
110,2060,203.98863448671995,ssp370,mri-esm2-0
111,2061,210.3719109395662,ssp370,mri-esm2-0
112,2062,197.86065843473116,ssp370,mri-esm2-0
113,2063,201.35207120200536,ssp370,mri-esm2-0
114,2064,208.09720791641618,ssp370,mri-esm2-0
115,2065,203.73037643417007,ssp370,mri-esm2-0
116,2066,206.97723569520645,ssp370,mri-esm2-0
117,2067,203.26028687048964,ssp370,mri-esm2-0
118,2068,207.67021873040335,ssp370,mri-esm2-0
119,2069,206.8039039718521,ssp370,mri-esm2-0
120,2070,204.71592572361155,ssp370,mri-esm2-0
121,2071,211.41225860694595,ssp370,mri-esm2-0
122,2072,213.7887889221375,ssp370,mri-esm2-0
123,2073,211.96505471814936,ssp370,mri-esm2-0
124,2074,209.93500417521847,ssp370,mri-esm2-0
125,2075,197.1367141148598,ssp370,mri-esm2-0
126,2076,212.52090014515753,ssp370,mri-esm2-0
127,2077,213.90137812986262,ssp370,mri-esm2-0
128,2078,214.48750572378756,ssp370,mri-esm2-0
129,2079,210.28341735484292,ssp370,mri-esm2-0
130,2080,213.22524709822156,ssp370,mri-esm2-0
131,2081,205.5990386511565,ssp370,mri-esm2-0
132,2082,203.77737409591236,ssp370,mri-esm2-0
133,2083,206.49996236588657,ssp370,mri-esm2-0
134,2084,211.60610790213195,ssp370,mri-esm2-0
135,2085,206.193201636016,ssp370,mri-esm2-0
136,2086,219.71350780108082,ssp370,mri-esm2-0
137,2087,212.54318358893485,ssp370,mri-esm2-0
138,2088,211.57375104423338,ssp370,mri-esm2-0
139,2089,216.17188141906547,ssp370,mri-esm2-0
140,2090,223.84920424689312,ssp370,mri-esm2-0
141,2091,218.50842877659267,ssp370,mri-esm2-0
142,2092,217.71305021153645,ssp370,mri-esm2-0
143,2093,220.4974688043115,ssp370,mri-esm2-0
144,2094,216.13846023223908,ssp370,mri-esm2-0
145,2095,227.62355369431444,ssp370,mri-esm2-0
146,2096,214.66933846542614,ssp370,mri-esm2-0
147,2097,227.91202189893139,ssp370,mri-esm2-0
148,2098,216.49720408413566,ssp370,mri-esm2-0
149,2099,218.57872821314226,ssp370,mri-esm2-0
150,2100,223.3036168642881,ssp370,mri-esm2-0
