,year,av_temp,scenario
28,1978,50.00797178035904,ssp585
29,1979,50.24382895399017,ssp585
30,1980,50.4207533541801,ssp585
31,1981,49.846517422413065,ssp585
32,1982,50.4014013141729,ssp585
33,1983,48.5024705895038,ssp585
34,1984,49.67322917240382,ssp585
35,1985,49.68890058532546,ssp585
36,1986,48.96729039870368,ssp585
37,1987,49.81251149425078,ssp585
38,1988,49.990540677010195,ssp585
39,1989,50.55872719756748,ssp585
40,1990,49.71492222655078,ssp585
41,1991,50.420009639708766,ssp585
42,1992,49.656837592205534,ssp585
43,1993,50.13850803667511,ssp585
44,1994,49.777500343968796,ssp585
45,1995,50.196172150820026,ssp585
46,1996,50.55930352111621,ssp585
47,1997,50.26640259325237,ssp585
48,1998,51.08757704608431,ssp585
49,1999,50.63681954459518,ssp585
50,2000,50.27781437389315,ssp585
51,2001,50.57035469894418,ssp585
52,2002,51.40023831279263,ssp585
53,2003,50.848273439338456,ssp585
54,2004,51.08428188389788,ssp585
55,2005,51.259429063143244,ssp585
56,2006,51.18168900477792,ssp585
57,2007,51.71563357793469,ssp585
58,2008,51.55622978851979,ssp585
59,2009,51.34899813138804,ssp585
60,2010,51.34245454959104,ssp585
61,2011,51.554896990851084,ssp585
62,2012,51.926951642793824,ssp585
63,2013,51.43563084972619,ssp585
64,2014,51.64338087490223,ssp585
65,2015,52.358433308607346,ssp585
66,2016,52.00156979425301,ssp585
67,2017,51.95553217605403,ssp585
68,2018,51.35090156968023,ssp585
69,2019,51.80650611353979,ssp585
70,2020,52.98796750017184,ssp585
71,2021,51.96492790724447,ssp585
72,2022,52.6881339798044,ssp585
73,2023,52.040922419275276,ssp585
74,2024,52.271848745782734,ssp585
75,2025,53.018968077007926,ssp585
76,2026,53.15570219983804,ssp585
77,2027,52.840952865093776,ssp585
78,2028,53.06053172984028,ssp585
79,2029,52.99747288004802,ssp585
80,2030,52.712666467639146,ssp585
81,2031,53.142381198762855,ssp585
82,2032,53.111848243057786,ssp585
83,2033,53.61867299013673,ssp585
84,2034,53.56599654308152,ssp585
85,2035,53.35723844560121,ssp585
86,2036,53.636385404966006,ssp585
87,2037,53.69392140371711,ssp585
88,2038,54.065969867631495,ssp585
89,2039,53.549897517573385,ssp585
90,2040,54.56394873626075,ssp585
91,2041,53.65280259204771,ssp585
92,2042,54.22109123249163,ssp585
93,2043,54.48126157470836,ssp585
94,2044,54.16306708722264,ssp585
95,2045,54.33209366884999,ssp585
96,2046,54.03562474975334,ssp585
97,2047,54.19619858438749,ssp585
98,2048,55.25607402240154,ssp585
99,2049,54.430587238131864,ssp585
100,2050,54.82951171275719,ssp585
101,2051,55.11320008019187,ssp585
102,2052,55.01392427307654,ssp585
103,2053,54.57430163466547,ssp585
104,2054,54.92995167525502,ssp585
105,2055,55.72400801628966,ssp585
106,2056,55.258276202730364,ssp585
107,2057,55.074829988676086,ssp585
108,2058,56.24887501107126,ssp585
109,2059,55.91113330556963,ssp585
110,2060,55.16898486991088,ssp585
111,2061,56.70651017424726,ssp585
112,2062,56.446237534230995,ssp585
113,2063,55.87145451843242,ssp585
114,2064,56.12445530917265,ssp585
115,2065,56.05960949829907,ssp585
116,2066,56.43996815478552,ssp585
117,2067,56.378127951143135,ssp585
118,2068,56.767889384404306,ssp585
119,2069,57.29396249434661,ssp585
120,2070,56.42708541214299,ssp585
121,2071,56.51398799525613,ssp585
122,2072,57.330320473403376,ssp585
123,2073,57.402522980199464,ssp585
124,2074,57.587914838084664,ssp585
125,2075,57.10593304183384,ssp585
126,2076,58.58664909076235,ssp585
127,2077,58.08805067821025,ssp585
128,2078,58.026384018685114,ssp585
129,2079,58.00539955640238,ssp585
130,2080,58.60955448339901,ssp585
131,2081,58.240269691881394,ssp585
132,2082,58.38649646625095,ssp585
133,2083,58.68564872821025,ssp585
134,2084,58.574483673569425,ssp585
135,2085,58.1101907279541,ssp585
136,2086,58.38747067869769,ssp585
137,2087,58.272985710630515,ssp585
138,2088,58.72812085476137,ssp585
139,2089,59.082874708204635,ssp585
140,2090,58.41663636017256,ssp585
141,2091,59.7446136831346,ssp585
142,2092,60.154960448995446,ssp585
143,2093,59.8035943974445,ssp585
144,2094,60.02607309774042,ssp585
145,2095,59.41385686284732,ssp585
146,2096,59.610112497480245,ssp585
147,2097,59.38544532122968,ssp585
148,2098,59.82773789778985,ssp585
149,2099,60.44689247514108,ssp585
150,2100,60.165686633069306,ssp585
