year,state,av_temp,scenario
1982,IA,48.19,ssp370
1983,IA,45.93,ssp370
1984,IA,47.53,ssp370
1985,IA,47.96,ssp370
1986,IA,45.95,ssp370
1987,IA,47.45,ssp370
1988,IA,47.93,ssp370
1989,IA,48.66,ssp370
1990,IA,46.78,ssp370
1991,IA,47.98,ssp370
1992,IA,47.39,ssp370
1993,IA,48.46,ssp370
1994,IA,47.71,ssp370
1995,IA,48.82,ssp370
1996,IA,48.61,ssp370
1997,IA,47.91,ssp370
1998,IA,49.09,ssp370
1999,IA,48.95,ssp370
2000,IA,48.09,ssp370
2001,IA,49.1,ssp370
2002,IA,49.28,ssp370
2003,IA,48.49,ssp370
2004,IA,48.83,ssp370
2005,IA,48.65,ssp370
2006,IA,49.47,ssp370
2007,IA,49.53,ssp370
2008,IA,49.89,ssp370
2009,IA,49.63,ssp370
2010,IA,49.59,ssp370
2011,IA,49.84,ssp370
2012,IA,50.3,ssp370
2013,IA,49.15,ssp370
2014,IA,49.24,ssp370
2015,IA,50.64,ssp370
2016,IA,50.77,ssp370
2017,IA,49.65,ssp370
2018,IA,50.39,ssp370
2019,IA,50.52,ssp370
2020,IA,51.4,ssp370
2021,IA,51.08,ssp370
2022,IA,50.51,ssp370
2023,IA,49.88,ssp370
2024,IA,52.92,ssp370
2025,IA,51.07,ssp370
2026,IA,50.81,ssp370
2027,IA,50.46,ssp370
2028,IA,50.88,ssp370
2029,IA,50.38,ssp370
2030,IA,52.64,ssp370
2031,IA,51.5,ssp370
2032,IA,51.34,ssp370
2033,IA,50.43,ssp370
2034,IA,51.97,ssp370
2035,IA,50.66,ssp370
2036,IA,51.65,ssp370
2037,IA,52.05,ssp370
2038,IA,51.09,ssp370
2039,IA,51.47,ssp370
2040,IA,52.05,ssp370
2041,IA,50.88,ssp370
2042,IA,51.13,ssp370
2043,IA,51.54,ssp370
2044,IA,52.67,ssp370
2045,IA,52.75,ssp370
2046,IA,53.24,ssp370
2047,IA,52.68,ssp370
2048,IA,54.07,ssp370
2049,IA,53.32,ssp370
2050,IA,52.47,ssp370
2051,IA,53.3,ssp370
2052,IA,53.63,ssp370
2053,IA,53.24,ssp370
2054,IA,53.33,ssp370
2055,IA,53.15,ssp370
2056,IA,53.81,ssp370
2057,IA,52.98,ssp370
2058,IA,52.58,ssp370
2059,IA,54.2,ssp370
2060,IA,52.98,ssp370
2061,IA,53.86,ssp370
2062,IA,52.56,ssp370
2063,IA,53.26,ssp370
2064,IA,53.86,ssp370
2065,IA,53.1,ssp370
2066,IA,53.87,ssp370
2067,IA,54.07,ssp370
2068,IA,54.57,ssp370
2069,IA,53.65,ssp370
2070,IA,54.56,ssp370
2071,IA,55.45,ssp370
2072,IA,55.39,ssp370
2073,IA,54.4,ssp370
2074,IA,54.99,ssp370
2075,IA,54.43,ssp370
2076,IA,56,ssp370
2077,IA,54.48,ssp370
2078,IA,55.06,ssp370
2079,IA,54.05,ssp370
2080,IA,55.68,ssp370
2081,IA,55.26,ssp370
2082,IA,54.82,ssp370
2083,IA,56.05,ssp370
2084,IA,55.42,ssp370
2085,IA,56.31,ssp370
2086,IA,55.83,ssp370
2087,IA,54.75,ssp370
2088,IA,56.31,ssp370
2089,IA,55.87,ssp370
2090,IA,56.36,ssp370
2091,IA,57.04,ssp370
2092,IA,57.39,ssp370
2093,IA,56.56,ssp370
2094,IA,56.03,ssp370
2095,IA,56.98,ssp370
2096,IA,56.87,ssp370
2097,IA,57.31,ssp370
2098,IA,57.07,ssp370
2099,IA,57.13,ssp370
2100,IA,57.07,ssp370
1950,SC,62.55,ssp370
1951,SC,61.63,ssp370
1952,SC,61.87,ssp370
1953,SC,61.01,ssp370
1954,SC,61,ssp370
1955,SC,62.32,ssp370
1956,SC,63.22,ssp370
1957,SC,61.56,ssp370
1958,SC,61.87,ssp370
1959,SC,61.86,ssp370
1960,SC,61.72,ssp370
1961,SC,61.94,ssp370
1962,SC,61.38,ssp370
1963,SC,61.83,ssp370
1964,SC,61.87,ssp370
1965,SC,60.52,ssp370
1966,SC,61.82,ssp370
1967,SC,61.73,ssp370
1968,SC,61.49,ssp370
1969,SC,60.85,ssp370
1970,SC,62.26,ssp370
1971,SC,61.68,ssp370
1972,SC,61.85,ssp370
1973,SC,61.56,ssp370
1974,SC,61.88,ssp370
1975,SC,62.2,ssp370
1976,SC,61.59,ssp370
1977,SC,61.91,ssp370
1978,SC,62.33,ssp370
1979,SC,62.52,ssp370
1980,SC,62.45,ssp370
1981,SC,62.28,ssp370
1982,SC,61.61,ssp370
1983,SC,60.94,ssp370
1984,SC,61.77,ssp370
1985,SC,62.03,ssp370
1986,SC,61.26,ssp370
1987,SC,62.46,ssp370
1988,SC,62.7,ssp370
1989,SC,62.6,ssp370
1990,SC,61.96,ssp370
1991,SC,62.53,ssp370
1992,SC,61.18,ssp370
1993,SC,62.14,ssp370
1994,SC,61.13,ssp370
1995,SC,62.49,ssp370
1996,SC,62.45,ssp370
1997,SC,62.23,ssp370
1998,SC,62.6,ssp370
1999,SC,62.78,ssp370
2000,SC,62.79,ssp370
2001,SC,62.65,ssp370
2002,SC,62.81,ssp370
2003,SC,62.27,ssp370
2004,SC,62.57,ssp370
2005,SC,62.94,ssp370
2006,SC,63.48,ssp370
2007,SC,64.32,ssp370
2008,SC,63.26,ssp370
2009,SC,63.38,ssp370
2010,SC,63.19,ssp370
2011,SC,63.54,ssp370
2012,SC,63.36,ssp370
2013,SC,63.27,ssp370
2014,SC,63.18,ssp370
2015,SC,64.16,ssp370
2016,SC,63.76,ssp370
2017,SC,63.61,ssp370
2018,SC,63.76,ssp370
2019,SC,63.9,ssp370
2020,SC,64.19,ssp370
2021,SC,64,ssp370
2022,SC,63.54,ssp370
2023,SC,63.66,ssp370
2024,SC,64.8,ssp370
2025,SC,64.1,ssp370
2026,SC,64.14,ssp370
2027,SC,63.56,ssp370
2028,SC,63.98,ssp370
2029,SC,64.75,ssp370
2030,SC,66.18,ssp370
2031,SC,64.23,ssp370
2032,SC,64.6,ssp370
2033,SC,63.98,ssp370
2034,SC,64.81,ssp370
2035,SC,64.54,ssp370
2036,SC,64.92,ssp370
2037,SC,65.86,ssp370
2038,SC,64.73,ssp370
2039,SC,65.21,ssp370
2040,SC,65.54,ssp370
2041,SC,64.36,ssp370
2042,SC,64.61,ssp370
2043,SC,65.47,ssp370
2044,SC,65.19,ssp370
2045,SC,65.57,ssp370
2046,SC,66.01,ssp370
2047,SC,65.73,ssp370
2048,SC,66.82,ssp370
2049,SC,65.99,ssp370
2050,SC,65.65,ssp370
2051,SC,66.62,ssp370
2052,SC,66.68,ssp370
2053,SC,65.73,ssp370
2054,SC,66.06,ssp370
2055,SC,66.8,ssp370
2056,SC,66.58,ssp370
2057,SC,65.99,ssp370
2058,SC,65.68,ssp370
2059,SC,67.06,ssp370
2060,SC,66.47,ssp370
2061,SC,66.01,ssp370
2062,SC,66.18,ssp370
2063,SC,66.58,ssp370
2064,SC,66.7,ssp370
2065,SC,66.27,ssp370
2066,SC,66.69,ssp370
2067,SC,66.21,ssp370
2068,SC,66.76,ssp370
2069,SC,66.84,ssp370
2070,SC,66.86,ssp370
2071,SC,67.79,ssp370
2072,SC,66.99,ssp370
2073,SC,67.29,ssp370
2074,SC,67.41,ssp370
2075,SC,67.3,ssp370
2076,SC,67.72,ssp370
2077,SC,67.87,ssp370
2078,SC,68.08,ssp370
2079,SC,67.06,ssp370
2080,SC,68.67,ssp370
2081,SC,67.43,ssp370
2082,SC,67.8,ssp370
2083,SC,67.96,ssp370
2084,SC,67.95,ssp370
2085,SC,69.14,ssp370
2086,SC,68.21,ssp370
2087,SC,67.64,ssp370
2088,SC,68.49,ssp370
2089,SC,68.1,ssp370
2090,SC,69.19,ssp370
2091,SC,69.99,ssp370
2092,SC,69.46,ssp370
2093,SC,68.86,ssp370
2094,SC,68.3,ssp370
2095,SC,68.99,ssp370
2096,SC,69.48,ssp370
2097,SC,69.23,ssp370
2098,SC,69.27,ssp370
2099,SC,69.48,ssp370
2100,SC,69.62,ssp370
1950,AZ,58.07,ssp370
1951,AZ,57.28,ssp370
1952,AZ,56.93,ssp370
1953,AZ,57.6,ssp370
1954,AZ,57.24,ssp370
1955,AZ,56.87,ssp370
1956,AZ,58.03,ssp370
1957,AZ,58.49,ssp370
1958,AZ,57.02,ssp370
1959,AZ,57.48,ssp370
1960,AZ,57.56,ssp370
1961,AZ,57.44,ssp370
1962,AZ,56.03,ssp370
1963,AZ,56.89,ssp370
1964,AZ,56.75,ssp370
1965,AZ,56.23,ssp370
1966,AZ,56.65,ssp370
1967,AZ,57.56,ssp370
1968,AZ,56.75,ssp370
1969,AZ,57.34,ssp370
1970,AZ,56.79,ssp370
1971,AZ,57.46,ssp370
1972,AZ,57.18,ssp370
1973,AZ,57.9,ssp370
1974,AZ,56.38,ssp370
1975,AZ,56.53,ssp370
1976,AZ,57.11,ssp370
1977,AZ,57.27,ssp370
1978,AZ,56.59,ssp370
1979,AZ,56.41,ssp370
1980,AZ,58.26,ssp370
1981,AZ,57.81,ssp370
1982,AZ,58.2,ssp370
1983,AZ,55.61,ssp370
1984,AZ,56.89,ssp370
1985,AZ,57.07,ssp370
1986,AZ,57.03,ssp370
1987,AZ,57.28,ssp370
1988,AZ,57.16,ssp370
1989,AZ,58.03,ssp370
1990,AZ,57.35,ssp370
1991,AZ,57.69,ssp370
1992,AZ,57.07,ssp370
1993,AZ,57.07,ssp370
1994,AZ,57.01,ssp370
1995,AZ,57.45,ssp370
1996,AZ,58.19,ssp370
1997,AZ,57.75,ssp370
1998,AZ,58.4,ssp370
1999,AZ,58.24,ssp370
2000,AZ,57.82,ssp370
2001,AZ,57.93,ssp370
2002,AZ,59.41,ssp370
2003,AZ,58.2,ssp370
2004,AZ,58.57,ssp370
2005,AZ,58.29,ssp370
2006,AZ,58.42,ssp370
2007,AZ,58.9,ssp370
2008,AZ,58.62,ssp370
2009,AZ,58.14,ssp370
2010,AZ,58.53,ssp370
2011,AZ,58.96,ssp370
2012,AZ,59.35,ssp370
2013,AZ,58.72,ssp370
2014,AZ,58.66,ssp370
2015,AZ,60.36,ssp370
2016,AZ,59.05,ssp370
2017,AZ,58.88,ssp370
2018,AZ,58.47,ssp370
2019,AZ,58.57,ssp370
2020,AZ,59.94,ssp370
2021,AZ,59.79,ssp370
2022,AZ,59.06,ssp370
2023,AZ,59.6,ssp370
2024,AZ,59.9,ssp370
2025,AZ,59.72,ssp370
2026,AZ,59.58,ssp370
2027,AZ,58.91,ssp370
2028,AZ,59.35,ssp370
2029,AZ,59.67,ssp370
2030,AZ,60.15,ssp370
2031,AZ,60.2,ssp370
2032,AZ,59.52,ssp370
2033,AZ,58.51,ssp370
2034,AZ,60.01,ssp370
2035,AZ,59.92,ssp370
2036,AZ,60.8,ssp370
2037,AZ,59.71,ssp370
2038,AZ,60.19,ssp370
2039,AZ,61.31,ssp370
2040,AZ,61.15,ssp370
2041,AZ,61.26,ssp370
2042,AZ,59.96,ssp370
2043,AZ,60.49,ssp370
2044,AZ,61.5,ssp370
2045,AZ,61.34,ssp370
2046,AZ,60.58,ssp370
2047,AZ,60.48,ssp370
2048,AZ,60.77,ssp370
2049,AZ,61.14,ssp370
2050,AZ,61.73,ssp370
2051,AZ,61.62,ssp370
2052,AZ,61.47,ssp370
2053,AZ,62.35,ssp370
2054,AZ,61.95,ssp370
2055,AZ,61.43,ssp370
2056,AZ,61.9,ssp370
2057,AZ,61.69,ssp370
2058,AZ,61.83,ssp370
2059,AZ,63.34,ssp370
2060,AZ,62.49,ssp370
2061,AZ,61.34,ssp370
2062,AZ,61.69,ssp370
2063,AZ,62.63,ssp370
2064,AZ,62.94,ssp370
2065,AZ,62.14,ssp370
2066,AZ,62.97,ssp370
2067,AZ,63.44,ssp370
2068,AZ,64.01,ssp370
2069,AZ,62.55,ssp370
2070,AZ,63.2,ssp370
2071,AZ,64.19,ssp370
2072,AZ,64.81,ssp370
2073,AZ,63.4,ssp370
2074,AZ,62.06,ssp370
2075,AZ,62.78,ssp370
2076,AZ,63.48,ssp370
2077,AZ,63.75,ssp370
2078,AZ,63.8,ssp370
2079,AZ,63.53,ssp370
2080,AZ,64.16,ssp370
2081,AZ,64.11,ssp370
2082,AZ,63.79,ssp370
2083,AZ,63.68,ssp370
2084,AZ,64.78,ssp370
2085,AZ,64.32,ssp370
2086,AZ,65.1,ssp370
2087,AZ,65.11,ssp370
2088,AZ,64.04,ssp370
2089,AZ,64.14,ssp370
2090,AZ,65.63,ssp370
2091,AZ,65.22,ssp370
2092,AZ,64.54,ssp370
2093,AZ,64.69,ssp370
2094,AZ,64.34,ssp370
2095,AZ,65.67,ssp370
2096,AZ,65.26,ssp370
2097,AZ,65.65,ssp370
2098,AZ,65.38,ssp370
2099,AZ,65.06,ssp370
2100,AZ,65.71,ssp370
1950,DE,53.01,ssp370
1951,DE,52.73,ssp370
1952,DE,52.78,ssp370
1953,DE,51.6,ssp370
1954,DE,52.08,ssp370
1955,DE,52.71,ssp370
1956,DE,53.32,ssp370
1957,DE,52.72,ssp370
1958,DE,52.82,ssp370
1959,DE,52.38,ssp370
1960,DE,52.53,ssp370
1961,DE,52.37,ssp370
1962,DE,52.24,ssp370
1963,DE,52.02,ssp370
1964,DE,52.64,ssp370
1965,DE,51.1,ssp370
1966,DE,52.83,ssp370
1967,DE,52.24,ssp370
1968,DE,52.12,ssp370
1969,DE,50.83,ssp370
1970,DE,52.39,ssp370
1971,DE,52.54,ssp370
1972,DE,52.9,ssp370
1973,DE,51.84,ssp370
1974,DE,52.08,ssp370
1975,DE,53.05,ssp370
1976,DE,52.97,ssp370
1977,DE,52.31,ssp370
1978,DE,53.14,ssp370
1979,DE,53.65,ssp370
1980,DE,53.55,ssp370
1981,DE,52.75,ssp370
1982,DE,52.75,ssp370
1983,DE,51.64,ssp370
1984,DE,52.48,ssp370
1985,DE,52.46,ssp370
1986,DE,52.16,ssp370
1987,DE,53.55,ssp370
1988,DE,53.06,ssp370
1989,DE,53.76,ssp370
1990,DE,52.17,ssp370
1991,DE,53.27,ssp370
1992,DE,51.89,ssp370
1993,DE,52.32,ssp370
1994,DE,52.43,ssp370
1995,DE,53.51,ssp370
1996,DE,53.43,ssp370
1997,DE,53.75,ssp370
1998,DE,53.32,ssp370
1999,DE,53.4,ssp370
2000,DE,53.19,ssp370
2001,DE,53.29,ssp370
2002,DE,53.83,ssp370
2003,DE,53.01,ssp370
2004,DE,53.11,ssp370
2005,DE,53.73,ssp370
2006,DE,54.12,ssp370
2007,DE,54.81,ssp370
2008,DE,54.74,ssp370
2009,DE,54.78,ssp370
2010,DE,54.29,ssp370
2011,DE,54.14,ssp370
2012,DE,54.05,ssp370
2013,DE,54.24,ssp370
2014,DE,54.15,ssp370
2015,DE,54.96,ssp370
2016,DE,54.71,ssp370
2017,DE,54.58,ssp370
2018,DE,54.97,ssp370
2019,DE,55.24,ssp370
2020,DE,54.92,ssp370
2021,DE,55.12,ssp370
2022,DE,54.35,ssp370
2023,DE,55.14,ssp370
2024,DE,55.77,ssp370
2025,DE,54.95,ssp370
2026,DE,55.27,ssp370
2027,DE,54.97,ssp370
2028,DE,55.52,ssp370
2029,DE,55.09,ssp370
2030,DE,56.58,ssp370
2031,DE,55.18,ssp370
2032,DE,55.84,ssp370
2033,DE,55.27,ssp370
2034,DE,56.37,ssp370
2035,DE,55.36,ssp370
2036,DE,55.71,ssp370
2037,DE,57.01,ssp370
2038,DE,56.29,ssp370
2039,DE,56.23,ssp370
2040,DE,55.94,ssp370
2041,DE,55.35,ssp370
2042,DE,56.31,ssp370
2043,DE,56.03,ssp370
2044,DE,56.31,ssp370
2045,DE,56.72,ssp370
2046,DE,56.39,ssp370
2047,DE,57.24,ssp370
2048,DE,57.71,ssp370
2049,DE,57.41,ssp370
2050,DE,56.11,ssp370
2051,DE,57.66,ssp370
2052,DE,57.62,ssp370
2053,DE,56.94,ssp370
2054,DE,56.83,ssp370
2055,DE,56.98,ssp370
2056,DE,57.43,ssp370
2057,DE,57.29,ssp370
2058,DE,57.06,ssp370
2059,DE,58.32,ssp370
2060,DE,57.04,ssp370
2061,DE,57.48,ssp370
2062,DE,57.23,ssp370
2063,DE,57.33,ssp370
2064,DE,57.73,ssp370
2065,DE,57.11,ssp370
2066,DE,57.24,ssp370
2067,DE,57.12,ssp370
2068,DE,57.76,ssp370
2069,DE,58.05,ssp370
2070,DE,57.8,ssp370
2071,DE,58.62,ssp370
2072,DE,58.22,ssp370
2073,DE,58.37,ssp370
2074,DE,59.02,ssp370
2075,DE,58.65,ssp370
2076,DE,58.6,ssp370
2077,DE,58.59,ssp370
2078,DE,59.09,ssp370
2079,DE,58.18,ssp370
2080,DE,60.13,ssp370
2081,DE,58.2,ssp370
2082,DE,59.52,ssp370
2083,DE,58.95,ssp370
2084,DE,59.41,ssp370
2085,DE,60.09,ssp370
2086,DE,59.15,ssp370
2087,DE,58.99,ssp370
2088,DE,59.98,ssp370
2089,DE,59.72,ssp370
2090,DE,60.2,ssp370
2091,DE,60.66,ssp370
2092,DE,60.3,ssp370
2093,DE,60.13,ssp370
2094,DE,59.67,ssp370
2095,DE,60.01,ssp370
2096,DE,60.6,ssp370
2097,DE,61.01,ssp370
2098,DE,60.9,ssp370
2099,DE,60.88,ssp370
2100,DE,60.93,ssp370
1950,CT,46.73,ssp370
1951,CT,46.49,ssp370
1952,CT,46.75,ssp370
1953,CT,45.9,ssp370
1954,CT,46.68,ssp370
1955,CT,47,ssp370
1956,CT,46.65,ssp370
1957,CT,46.09,ssp370
1958,CT,46.58,ssp370
1959,CT,46.79,ssp370
1960,CT,46.72,ssp370
1961,CT,46.66,ssp370
1962,CT,46.26,ssp370
1963,CT,45.5,ssp370
1964,CT,46.6,ssp370
1965,CT,45.02,ssp370
1966,CT,46.89,ssp370
1967,CT,45.95,ssp370
1968,CT,46.05,ssp370
1969,CT,44.32,ssp370
1970,CT,46.18,ssp370
1971,CT,46.07,ssp370
1972,CT,46.89,ssp370
1973,CT,45.53,ssp370
1974,CT,45.45,ssp370
1975,CT,47.29,ssp370
1976,CT,46.93,ssp370
1977,CT,46.23,ssp370
1978,CT,46.92,ssp370
1979,CT,47.75,ssp370
1980,CT,47.32,ssp370
1981,CT,46.63,ssp370
1982,CT,46.52,ssp370
1983,CT,45.52,ssp370
1984,CT,46.2,ssp370
1985,CT,46.25,ssp370
1986,CT,46.24,ssp370
1987,CT,47.15,ssp370
1988,CT,47.3,ssp370
1989,CT,47.53,ssp370
1990,CT,46.09,ssp370
1991,CT,47.48,ssp370
1992,CT,45.98,ssp370
1993,CT,45.88,ssp370
1994,CT,46.65,ssp370
1995,CT,47.58,ssp370
1996,CT,47.46,ssp370
1997,CT,48.21,ssp370
1998,CT,47.29,ssp370
1999,CT,47.26,ssp370
2000,CT,47.26,ssp370
2001,CT,47.59,ssp370
2002,CT,47.51,ssp370
2003,CT,46.93,ssp370
2004,CT,47.18,ssp370
2005,CT,47.64,ssp370
2006,CT,47.91,ssp370
2007,CT,48.15,ssp370
2008,CT,48.62,ssp370
2009,CT,48.86,ssp370
2010,CT,48.37,ssp370
2011,CT,48.2,ssp370
2012,CT,47.93,ssp370
2013,CT,48.48,ssp370
2014,CT,47.99,ssp370
2015,CT,49.05,ssp370
2016,CT,49.25,ssp370
2017,CT,48.65,ssp370
2018,CT,49.09,ssp370
2019,CT,49.57,ssp370
2020,CT,49.02,ssp370
2021,CT,48.98,ssp370
2022,CT,48.44,ssp370
2023,CT,49.17,ssp370
2024,CT,49.89,ssp370
2025,CT,48.85,ssp370
2026,CT,49.53,ssp370
2027,CT,49.65,ssp370
2028,CT,50.04,ssp370
2029,CT,49.27,ssp370
2030,CT,50.43,ssp370
2031,CT,49.13,ssp370
2032,CT,50.1,ssp370
2033,CT,49.61,ssp370
2034,CT,50.44,ssp370
2035,CT,49.83,ssp370
2036,CT,50.02,ssp370
2037,CT,50.77,ssp370
2038,CT,50.5,ssp370
2039,CT,50.32,ssp370
2040,CT,49.95,ssp370
2041,CT,49.75,ssp370
2042,CT,51.18,ssp370
2043,CT,50.46,ssp370
2044,CT,50.51,ssp370
2045,CT,50.37,ssp370
2046,CT,50.59,ssp370
2047,CT,51.18,ssp370
2048,CT,51.64,ssp370
2049,CT,51.93,ssp370
2050,CT,50.25,ssp370
2051,CT,51.66,ssp370
2052,CT,51.72,ssp370
2053,CT,51.21,ssp370
2054,CT,51.08,ssp370
2055,CT,50.84,ssp370
2056,CT,51.64,ssp370
2057,CT,51.51,ssp370
2058,CT,51.41,ssp370
2059,CT,52.48,ssp370
2060,CT,51.5,ssp370
2061,CT,51.7,ssp370
2062,CT,51.46,ssp370
2063,CT,51.68,ssp370
2064,CT,52.17,ssp370
2065,CT,51.57,ssp370
2066,CT,51.8,ssp370
2067,CT,51.43,ssp370
2068,CT,52.36,ssp370
2069,CT,52.27,ssp370
2070,CT,51.75,ssp370
2071,CT,52.55,ssp370
2072,CT,52.21,ssp370
2073,CT,52.48,ssp370
2074,CT,53.86,ssp370
2075,CT,52.97,ssp370
2076,CT,53.01,ssp370
2077,CT,52.62,ssp370
2078,CT,53.55,ssp370
2079,CT,52.87,ssp370
2080,CT,54.45,ssp370
2081,CT,52.21,ssp370
2082,CT,53.7,ssp370
2083,CT,53.33,ssp370
2084,CT,53.71,ssp370
2085,CT,53.85,ssp370
2086,CT,53.34,ssp370
2087,CT,53.38,ssp370
2088,CT,54.84,ssp370
2089,CT,54.57,ssp370
2090,CT,54.53,ssp370
2091,CT,54.31,ssp370
2092,CT,54.43,ssp370
2093,CT,54.74,ssp370
2094,CT,54.59,ssp370
2095,CT,54.48,ssp370
2096,CT,54.6,ssp370
2097,CT,55.63,ssp370
2098,CT,55.63,ssp370
2099,CT,55.18,ssp370
2100,CT,55.06,ssp370
1950,NH,40.98,ssp370
1951,NH,41.13,ssp370
1952,NH,41.52,ssp370
1953,NH,41,ssp370
1954,NH,41.66,ssp370
1955,NH,41.57,ssp370
1956,NH,41.13,ssp370
1957,NH,40.31,ssp370
1958,NH,40.91,ssp370
1959,NH,41.47,ssp370
1960,NH,41.02,ssp370
1961,NH,41.01,ssp370
1962,NH,40.91,ssp370
1963,NH,40.22,ssp370
1964,NH,41.49,ssp370
1965,NH,39.61,ssp370
1966,NH,41.66,ssp370
1967,NH,40.27,ssp370
1968,NH,40.43,ssp370
1969,NH,38.57,ssp370
1970,NH,40.66,ssp370
1971,NH,40.6,ssp370
1972,NH,41.27,ssp370
1973,NH,39.63,ssp370
1974,NH,39.54,ssp370
1975,NH,42.44,ssp370
1976,NH,41.14,ssp370
1977,NH,40.71,ssp370
1978,NH,41.48,ssp370
1979,NH,42.74,ssp370
1980,NH,41.69,ssp370
1981,NH,41.25,ssp370
1982,NH,41.16,ssp370
1983,NH,40.03,ssp370
1984,NH,40.73,ssp370
1985,NH,40.68,ssp370
1986,NH,41.02,ssp370
1987,NH,41.31,ssp370
1988,NH,41.81,ssp370
1989,NH,42.11,ssp370
1990,NH,40.5,ssp370
1991,NH,42.25,ssp370
1992,NH,40.51,ssp370
1993,NH,40.36,ssp370
1994,NH,41.76,ssp370
1995,NH,42.53,ssp370
1996,NH,42.3,ssp370
1997,NH,42.96,ssp370
1998,NH,41.95,ssp370
1999,NH,41.84,ssp370
2000,NH,41.88,ssp370
2001,NH,42.31,ssp370
2002,NH,42.14,ssp370
2003,NH,41.6,ssp370
2004,NH,42.14,ssp370
2005,NH,42.56,ssp370
2006,NH,42.51,ssp370
2007,NH,42.37,ssp370
2008,NH,43.32,ssp370
2009,NH,43.85,ssp370
2010,NH,43.15,ssp370
2011,NH,43.11,ssp370
2012,NH,42.74,ssp370
2013,NH,43.13,ssp370
2014,NH,42.82,ssp370
2015,NH,43.77,ssp370
2016,NH,44.28,ssp370
2017,NH,43.27,ssp370
2018,NH,43.99,ssp370
2019,NH,44.52,ssp370
2020,NH,43.6,ssp370
2021,NH,43.95,ssp370
2022,NH,43.52,ssp370
2023,NH,44.22,ssp370
2024,NH,45.12,ssp370
2025,NH,44.15,ssp370
2026,NH,44.73,ssp370
2027,NH,44.97,ssp370
2028,NH,45.28,ssp370
2029,NH,44.7,ssp370
2030,NH,45.55,ssp370
2031,NH,44.08,ssp370
2032,NH,44.97,ssp370
2033,NH,44.4,ssp370
2034,NH,45.57,ssp370
2035,NH,45.14,ssp370
2036,NH,45.02,ssp370
2037,NH,45.54,ssp370
2038,NH,45.5,ssp370
2039,NH,45.15,ssp370
2040,NH,45.08,ssp370
2041,NH,44.85,ssp370
2042,NH,46.33,ssp370
2043,NH,45.63,ssp370
2044,NH,46,ssp370
2045,NH,45.13,ssp370
2046,NH,45.87,ssp370
2047,NH,46.42,ssp370
2048,NH,46.89,ssp370
2049,NH,46.95,ssp370
2050,NH,45.11,ssp370
2051,NH,46.52,ssp370
2052,NH,46.45,ssp370
2053,NH,46.3,ssp370
2054,NH,46.31,ssp370
2055,NH,45.96,ssp370
2056,NH,47.06,ssp370
2057,NH,46.84,ssp370
2058,NH,47,ssp370
2059,NH,47.2,ssp370
2060,NH,46.67,ssp370
2061,NH,46.76,ssp370
2062,NH,46.89,ssp370
2063,NH,46.76,ssp370
2064,NH,47.46,ssp370
2065,NH,47.22,ssp370
2066,NH,47.14,ssp370
2067,NH,46.91,ssp370
2068,NH,47.84,ssp370
2069,NH,47.53,ssp370
2070,NH,47.39,ssp370
2071,NH,47.92,ssp370
2072,NH,47.78,ssp370
2073,NH,48.08,ssp370
2074,NH,49.38,ssp370
2075,NH,48.49,ssp370
2076,NH,48.59,ssp370
2077,NH,47.89,ssp370
2078,NH,49.01,ssp370
2079,NH,48.63,ssp370
2080,NH,49.99,ssp370
2081,NH,47.7,ssp370
2082,NH,49.25,ssp370
2083,NH,49.06,ssp370
2084,NH,49.33,ssp370
2085,NH,49.52,ssp370
2086,NH,48.74,ssp370
2087,NH,49.07,ssp370
2088,NH,50.41,ssp370
2089,NH,50.23,ssp370
2090,NH,50.12,ssp370
2091,NH,49.69,ssp370
2092,NH,50.53,ssp370
2093,NH,50.96,ssp370
2094,NH,50.55,ssp370
2095,NH,50.44,ssp370
2096,NH,49.94,ssp370
2097,NH,51.25,ssp370
2098,NH,51.35,ssp370
2099,NH,51.01,ssp370
2100,NH,51.22,ssp370
1950,NE,48.01,ssp370
1951,NE,47.46,ssp370
1952,NE,46.7,ssp370
1953,NE,47.12,ssp370
1954,NE,48.08,ssp370
1955,NE,48.33,ssp370
1956,NE,48.5,ssp370
1957,NE,48.55,ssp370
1958,NE,47.36,ssp370
1959,NE,47.2,ssp370
1960,NE,46.98,ssp370
1961,NE,48.64,ssp370
1962,NE,45.9,ssp370
1963,NE,46.86,ssp370
1964,NE,46.65,ssp370
1965,NE,45.86,ssp370
1966,NE,46.79,ssp370
1967,NE,47.58,ssp370
1968,NE,46.8,ssp370
1969,NE,45.93,ssp370
1970,NE,47.36,ssp370
1971,NE,47.65,ssp370
1972,NE,48.37,ssp370
1973,NE,47.45,ssp370
1974,NE,47.07,ssp370
1975,NE,46.75,ssp370
1976,NE,47.16,ssp370
1977,NE,47.22,ssp370
1978,NE,47.81,ssp370
1979,NE,48.3,ssp370
1980,NE,47.78,ssp370
1981,NE,47.07,ssp370
1982,NE,48.31,ssp370
1983,NE,45.58,ssp370
1984,NE,47.62,ssp370
1985,NE,47.63,ssp370
1986,NE,46.05,ssp370
1987,NE,46.99,ssp370
1988,NE,47.66,ssp370
1989,NE,48.08,ssp370
1990,NE,46.73,ssp370
1991,NE,47.61,ssp370
1992,NE,47.22,ssp370
1993,NE,47.99,ssp370
1994,NE,47.3,ssp370
1995,NE,48.09,ssp370
1996,NE,47.92,ssp370
1997,NE,47.78,ssp370
1998,NE,49.18,ssp370
