,year,avg_jja_temp_f,scenario,model
23,1973,69.79557808892359,ssp585,noresm2-lm
24,1974,70.45854254054909,ssp585,noresm2-lm
25,1975,71.46182954672207,ssp585,noresm2-lm
26,1976,68.41351493577368,ssp585,noresm2-lm
27,1977,69.81414649447494,ssp585,noresm2-lm
28,1978,70.27235249659236,ssp585,noresm2-lm
29,1979,71.26912323888801,ssp585,noresm2-lm
30,1980,68.99385080226078,ssp585,noresm2-lm
31,1981,72.42572819902057,ssp585,noresm2-lm
32,1982,69.68774836524881,ssp585,noresm2-lm
33,1983,69.99604054698698,ssp585,noresm2-lm
34,1984,69.93330312560524,ssp585,noresm2-lm
35,1985,71.4090035095426,ssp585,noresm2-lm
36,1986,70.32948813029564,ssp585,noresm2-lm
37,1987,70.7361239795491,ssp585,noresm2-lm
38,1988,70.94990571225836,ssp585,noresm2-lm
39,1989,69.96124542950184,ssp585,noresm2-lm
40,1990,70.84788264899113,ssp585,noresm2-lm
41,1991,70.34167273349695,ssp585,noresm2-lm
42,1992,71.85006206694895,ssp585,noresm2-lm
43,1993,71.08926189949706,ssp585,noresm2-lm
44,1994,72.5137739582806,ssp585,noresm2-lm
45,1995,71.80215478431657,ssp585,noresm2-lm
46,1996,70.82774625282536,ssp585,noresm2-lm
47,1997,70.84153612619926,ssp585,noresm2-lm
48,1998,69.75840985186531,ssp585,noresm2-lm
49,1999,73.11539137621489,ssp585,noresm2-lm
50,2000,72.24439686631503,ssp585,noresm2-lm
51,2001,73.40011851746763,ssp585,noresm2-lm
52,2002,71.05542379755643,ssp585,noresm2-lm
53,2003,72.48743805847643,ssp585,noresm2-lm
54,2004,72.14302393521055,ssp585,noresm2-lm
55,2005,71.84326202734411,ssp585,noresm2-lm
56,2006,71.64684930307774,ssp585,noresm2-lm
57,2007,71.84765416940488,ssp585,noresm2-lm
58,2008,71.91624246095621,ssp585,noresm2-lm
59,2009,72.23159188834101,ssp585,noresm2-lm
60,2010,71.05345851732815,ssp585,noresm2-lm
61,2011,73.95129183388006,ssp585,noresm2-lm
62,2012,74.14574293622417,ssp585,noresm2-lm
63,2013,74.79086180145912,ssp585,noresm2-lm
64,2014,73.04146519239947,ssp585,noresm2-lm
65,2015,73.09554727728843,ssp585,noresm2-lm
66,2016,72.13072568376444,ssp585,noresm2-lm
67,2017,74.53764468185881,ssp585,noresm2-lm
68,2018,72.92558065905759,ssp585,noresm2-lm
69,2019,75.70410412222805,ssp585,noresm2-lm
70,2020,74.44629156562105,ssp585,noresm2-lm
71,2021,74.52862730288616,ssp585,noresm2-lm
72,2022,75.36475243474516,ssp585,noresm2-lm
73,2023,75.0002330517647,ssp585,noresm2-lm
74,2024,73.26967999156324,ssp585,noresm2-lm
75,2025,76.00703734142616,ssp585,noresm2-lm
76,2026,75.98266063721535,ssp585,noresm2-lm
77,2027,74.65563390264556,ssp585,noresm2-lm
78,2028,74.7320417445695,ssp585,noresm2-lm
79,2029,75.0781382013388,ssp585,noresm2-lm
80,2030,72.43239101083708,ssp585,noresm2-lm
81,2031,74.56475500655263,ssp585,noresm2-lm
82,2032,74.97460087248822,ssp585,noresm2-lm
83,2033,75.652322952442,ssp585,noresm2-lm
84,2034,74.90888483346058,ssp585,noresm2-lm
85,2035,73.93605118508647,ssp585,noresm2-lm
86,2036,75.8661257404194,ssp585,noresm2-lm
87,2037,73.63327132224603,ssp585,noresm2-lm
88,2038,76.29608353726913,ssp585,noresm2-lm
89,2039,76.7624611157945,ssp585,noresm2-lm
90,2040,77.8188587103186,ssp585,noresm2-lm
91,2041,76.14802752248056,ssp585,noresm2-lm
92,2042,74.57819457513837,ssp585,noresm2-lm
93,2043,75.12460852821233,ssp585,noresm2-lm
94,2044,77.80096186487464,ssp585,noresm2-lm
95,2045,76.28916208614534,ssp585,noresm2-lm
96,2046,76.19965492314512,ssp585,noresm2-lm
97,2047,77.54380271123654,ssp585,noresm2-lm
98,2048,75.59208664614262,ssp585,noresm2-lm
99,2049,76.4222320831038,ssp585,noresm2-lm
100,2050,75.75956332317695,ssp585,noresm2-lm
101,2051,76.19835386740138,ssp585,noresm2-lm
102,2052,77.2152560180571,ssp585,noresm2-lm
103,2053,77.31682168652442,ssp585,noresm2-lm
104,2054,77.24584766354248,ssp585,noresm2-lm
105,2055,77.47589165647956,ssp585,noresm2-lm
106,2056,77.97437488047231,ssp585,noresm2-lm
107,2057,78.35222183850406,ssp585,noresm2-lm
108,2058,77.11540403160312,ssp585,noresm2-lm
109,2059,77.33736845257589,ssp585,noresm2-lm
110,2060,78.52189691457346,ssp585,noresm2-lm
111,2061,77.47778342986533,ssp585,noresm2-lm
112,2062,78.75229066533839,ssp585,noresm2-lm
113,2063,79.16395337685984,ssp585,noresm2-lm
114,2064,77.96296175753018,ssp585,noresm2-lm
115,2065,79.7654250641873,ssp585,noresm2-lm
116,2066,79.94332394306142,ssp585,noresm2-lm
117,2067,77.27965597064201,ssp585,noresm2-lm
118,2068,78.46179225470817,ssp585,noresm2-lm
119,2069,79.78503894946137,ssp585,noresm2-lm
120,2070,80.33545398415741,ssp585,noresm2-lm
121,2071,77.8067166934912,ssp585,noresm2-lm
122,2072,79.66834113354277,ssp585,noresm2-lm
123,2073,78.48268660147804,ssp585,noresm2-lm
124,2074,80.71873563709373,ssp585,noresm2-lm
125,2075,78.54869986480392,ssp585,noresm2-lm
126,2076,77.84889093569234,ssp585,noresm2-lm
127,2077,78.3311148502517,ssp585,noresm2-lm
128,2078,81.14341620217283,ssp585,noresm2-lm
129,2079,82.25972285174302,ssp585,noresm2-lm
130,2080,80.48068157917514,ssp585,noresm2-lm
131,2081,82.06650763376766,ssp585,noresm2-lm
132,2082,81.35342626277965,ssp585,noresm2-lm
133,2083,80.57735724937437,ssp585,noresm2-lm
134,2084,80.56901157676381,ssp585,noresm2-lm
135,2085,81.3877396791866,ssp585,noresm2-lm
136,2086,81.86365748648835,ssp585,noresm2-lm
137,2087,81.5638522950307,ssp585,noresm2-lm
138,2088,82.73640306439273,ssp585,noresm2-lm
139,2089,84.30234765614888,ssp585,noresm2-lm
140,2090,80.02845549738585,ssp585,noresm2-lm
141,2091,82.41458429524171,ssp585,noresm2-lm
142,2092,84.43077110771277,ssp585,noresm2-lm
143,2093,82.59719117887803,ssp585,noresm2-lm
144,2094,82.59033079351099,ssp585,noresm2-lm
145,2095,81.418957871893,ssp585,noresm2-lm
146,2096,82.24740472577608,ssp585,noresm2-lm
147,2097,83.00690073426776,ssp585,noresm2-lm
148,2098,82.63230798369456,ssp585,noresm2-lm
149,2099,83.93084270168963,ssp585,noresm2-lm
150,2100,84.71987870567355,ssp585,noresm2-lm
0,1950,70.67704275604711,ssp585,mpi-esm1-2-hr
1,1951,69.84328918669037,ssp585,mpi-esm1-2-hr
2,1952,70.90270579665294,ssp585,mpi-esm1-2-hr
3,1953,68.99546205905013,ssp585,mpi-esm1-2-hr
4,1954,71.23178002924226,ssp585,mpi-esm1-2-hr
5,1955,69.94536981014929,ssp585,mpi-esm1-2-hr
6,1956,70.55536977585156,ssp585,mpi-esm1-2-hr
7,1957,72.3278947713335,ssp585,mpi-esm1-2-hr
8,1958,69.14497328485314,ssp585,mpi-esm1-2-hr
9,1959,69.13545603004593,ssp585,mpi-esm1-2-hr
10,1960,70.88357482011962,ssp585,mpi-esm1-2-hr
11,1961,70.72163580298329,ssp585,mpi-esm1-2-hr
12,1962,70.98198700258682,ssp585,mpi-esm1-2-hr
13,1963,69.3800869531246,ssp585,mpi-esm1-2-hr
14,1964,69.68776977217316,ssp585,mpi-esm1-2-hr
15,1965,69.75851176213675,ssp585,mpi-esm1-2-hr
16,1966,71.73002751458921,ssp585,mpi-esm1-2-hr
17,1967,71.8471392054883,ssp585,mpi-esm1-2-hr
18,1968,70.84712989179003,ssp585,mpi-esm1-2-hr
19,1969,70.9776354280403,ssp585,mpi-esm1-2-hr
20,1970,69.40208109348201,ssp585,mpi-esm1-2-hr
21,1971,71.95221355866708,ssp585,mpi-esm1-2-hr
22,1972,70.70854461595496,ssp585,mpi-esm1-2-hr
23,1973,71.07187950469387,ssp585,mpi-esm1-2-hr
24,1974,70.91264994799143,ssp585,mpi-esm1-2-hr
25,1975,69.69702581872072,ssp585,mpi-esm1-2-hr
26,1976,69.71548725782911,ssp585,mpi-esm1-2-hr
27,1977,69.90525423349733,ssp585,mpi-esm1-2-hr
28,1978,69.88784780987382,ssp585,mpi-esm1-2-hr
29,1979,70.05191724211666,ssp585,mpi-esm1-2-hr
30,1980,71.75018426396525,ssp585,mpi-esm1-2-hr
31,1981,71.71743451412708,ssp585,mpi-esm1-2-hr
32,1982,70.48898059572073,ssp585,mpi-esm1-2-hr
33,1983,69.35566838642623,ssp585,mpi-esm1-2-hr
34,1984,70.42691065368598,ssp585,mpi-esm1-2-hr
35,1985,72.24415720021824,ssp585,mpi-esm1-2-hr
36,1986,70.28570413531969,ssp585,mpi-esm1-2-hr
37,1987,70.45646424690935,ssp585,mpi-esm1-2-hr
38,1988,72.04711157464337,ssp585,mpi-esm1-2-hr
39,1989,71.31396160702066,ssp585,mpi-esm1-2-hr
40,1990,71.4331267497853,ssp585,mpi-esm1-2-hr
41,1991,71.26800295973321,ssp585,mpi-esm1-2-hr
42,1992,69.67706218270597,ssp585,mpi-esm1-2-hr
43,1993,69.32476073977556,ssp585,mpi-esm1-2-hr
44,1994,69.08958717481691,ssp585,mpi-esm1-2-hr
45,1995,69.63260990735445,ssp585,mpi-esm1-2-hr
46,1996,73.32569357717541,ssp585,mpi-esm1-2-hr
47,1997,72.70102326047974,ssp585,mpi-esm1-2-hr
48,1998,70.94378554129564,ssp585,mpi-esm1-2-hr
49,1999,71.04453233120766,ssp585,mpi-esm1-2-hr
50,2000,70.10066538357287,ssp585,mpi-esm1-2-hr
51,2001,71.39352117656632,ssp585,mpi-esm1-2-hr
52,2002,72.51236419925918,ssp585,mpi-esm1-2-hr
53,2003,73.29766032647677,ssp585,mpi-esm1-2-hr
54,2004,73.62523676637038,ssp585,mpi-esm1-2-hr
55,2005,72.64508909796429,ssp585,mpi-esm1-2-hr
56,2006,71.91312533599921,ssp585,mpi-esm1-2-hr
57,2007,71.3400318236081,ssp585,mpi-esm1-2-hr
58,2008,74.12752069402552,ssp585,mpi-esm1-2-hr
59,2009,74.11867428493855,ssp585,mpi-esm1-2-hr
60,2010,72.35913380671826,ssp585,mpi-esm1-2-hr
61,2011,71.21551050485546,ssp585,mpi-esm1-2-hr
62,2012,72.27814587634678,ssp585,mpi-esm1-2-hr
63,2013,71.56284452086089,ssp585,mpi-esm1-2-hr
64,2014,71.78284072226288,ssp585,mpi-esm1-2-hr
65,2015,72.83316640819483,ssp585,mpi-esm1-2-hr
66,2016,72.84267327803597,ssp585,mpi-esm1-2-hr
67,2017,73.54830519329238,ssp585,mpi-esm1-2-hr
68,2018,74.01287396150273,ssp585,mpi-esm1-2-hr
69,2019,72.45435054060285,ssp585,mpi-esm1-2-hr
70,2020,72.21375365095146,ssp585,mpi-esm1-2-hr
71,2021,74.54898883848654,ssp585,mpi-esm1-2-hr
72,2022,72.32582061536161,ssp585,mpi-esm1-2-hr
73,2023,73.38245572325116,ssp585,mpi-esm1-2-hr
74,2024,73.31419712799533,ssp585,mpi-esm1-2-hr
75,2025,72.49101264977556,ssp585,mpi-esm1-2-hr
76,2026,75.0073262337148,ssp585,mpi-esm1-2-hr
77,2027,74.30782138804952,ssp585,mpi-esm1-2-hr
78,2028,73.12227074958204,ssp585,mpi-esm1-2-hr
79,2029,72.11707527237475,ssp585,mpi-esm1-2-hr
80,2030,71.73882349154347,ssp585,mpi-esm1-2-hr
81,2031,75.57728070805476,ssp585,mpi-esm1-2-hr
82,2032,73.96248652358287,ssp585,mpi-esm1-2-hr
83,2033,73.52754066146085,ssp585,mpi-esm1-2-hr
84,2034,72.5694194744982,ssp585,mpi-esm1-2-hr
85,2035,74.18988556202356,ssp585,mpi-esm1-2-hr
86,2036,73.87854150894495,ssp585,mpi-esm1-2-hr
87,2037,72.98575170631646,ssp585,mpi-esm1-2-hr
88,2038,72.76526550312396,ssp585,mpi-esm1-2-hr
89,2039,74.04660793671809,ssp585,mpi-esm1-2-hr
90,2040,76.26039851198378,ssp585,mpi-esm1-2-hr
91,2041,75.82610521639135,ssp585,mpi-esm1-2-hr
92,2042,74.32640904616363,ssp585,mpi-esm1-2-hr
93,2043,75.55432212034115,ssp585,mpi-esm1-2-hr
94,2044,76.585850664123,ssp585,mpi-esm1-2-hr
95,2045,74.56208788933237,ssp585,mpi-esm1-2-hr
96,2046,75.28291878582858,ssp585,mpi-esm1-2-hr
97,2047,74.51908675173354,ssp585,mpi-esm1-2-hr
98,2048,76.38969662969639,ssp585,mpi-esm1-2-hr
99,2049,73.63340724546654,ssp585,mpi-esm1-2-hr
100,2050,74.97831506001545,ssp585,mpi-esm1-2-hr
101,2051,75.50217597295142,ssp585,mpi-esm1-2-hr
102,2052,75.72360542111618,ssp585,mpi-esm1-2-hr
103,2053,74.63997606489144,ssp585,mpi-esm1-2-hr
104,2054,75.85111694050707,ssp585,mpi-esm1-2-hr
105,2055,76.3615149241964,ssp585,mpi-esm1-2-hr
106,2056,76.98847717287863,ssp585,mpi-esm1-2-hr
107,2057,75.36236992322624,ssp585,mpi-esm1-2-hr
108,2058,76.25995263972885,ssp585,mpi-esm1-2-hr
109,2059,76.8519231328162,ssp585,mpi-esm1-2-hr
110,2060,76.33118530657623,ssp585,mpi-esm1-2-hr
111,2061,77.4061205875053,ssp585,mpi-esm1-2-hr
112,2062,76.70305713901351,ssp585,mpi-esm1-2-hr
113,2063,77.35865089875169,ssp585,mpi-esm1-2-hr
114,2064,77.18623351644088,ssp585,mpi-esm1-2-hr
115,2065,77.73337726587935,ssp585,mpi-esm1-2-hr
116,2066,77.23808029575967,ssp585,mpi-esm1-2-hr
117,2067,78.46494994649838,ssp585,mpi-esm1-2-hr
118,2068,79.72809928319025,ssp585,mpi-esm1-2-hr
119,2069,80.79085065603441,ssp585,mpi-esm1-2-hr
120,2070,77.29445370623394,ssp585,mpi-esm1-2-hr
121,2071,78.24303548416945,ssp585,mpi-esm1-2-hr
122,2072,78.44081536233442,ssp585,mpi-esm1-2-hr
123,2073,80.27003355348535,ssp585,mpi-esm1-2-hr
124,2074,79.8753377838364,ssp585,mpi-esm1-2-hr
125,2075,78.03856708596422,ssp585,mpi-esm1-2-hr
126,2076,76.79420839013433,ssp585,mpi-esm1-2-hr
127,2077,78.75987471046872,ssp585,mpi-esm1-2-hr
128,2078,77.80322951082823,ssp585,mpi-esm1-2-hr
129,2079,78.77927220249866,ssp585,mpi-esm1-2-hr
130,2080,79.9964393051356,ssp585,mpi-esm1-2-hr
131,2081,80.843458871827,ssp585,mpi-esm1-2-hr
132,2082,79.3729427669054,ssp585,mpi-esm1-2-hr
133,2083,81.37961592113955,ssp585,mpi-esm1-2-hr
134,2084,82.48029966152679,ssp585,mpi-esm1-2-hr
135,2085,79.44030287208689,ssp585,mpi-esm1-2-hr
136,2086,82.01282877619751,ssp585,mpi-esm1-2-hr
137,2087,80.16828625969777,ssp585,mpi-esm1-2-hr
138,2088,83.11680094163911,ssp585,mpi-esm1-2-hr
139,2089,82.76016464884874,ssp585,mpi-esm1-2-hr
140,2090,82.57711975311422,ssp585,mpi-esm1-2-hr
141,2091,81.66759726523058,ssp585,mpi-esm1-2-hr
142,2092,81.68468835129889,ssp585,mpi-esm1-2-hr
143,2093,82.76862015763811,ssp585,mpi-esm1-2-hr
144,2094,83.65201480650985,ssp585,mpi-esm1-2-hr
145,2095,82.00689709206456,ssp585,mpi-esm1-2-hr
146,2096,83.00455731958803,ssp585,mpi-esm1-2-hr
147,2097,81.60836505117872,ssp585,mpi-esm1-2-hr
148,2098,82.1106940876261,ssp585,mpi-esm1-2-hr
149,2099,83.19540886722598,ssp585,mpi-esm1-2-hr
150,2100,80.37811430221205,ssp585,mpi-esm1-2-hr
0,1950,70.10463527465821,ssp585,fgoals-g3
1,1951,69.70388095697383,ssp585,fgoals-g3
2,1952,71.90563065007562,ssp585,fgoals-g3
3,1953,70.1596019036058,ssp585,fgoals-g3
4,1954,69.87098822111173,ssp585,fgoals-g3
5,1955,70.78694341457191,ssp585,fgoals-g3
6,1956,70.92541351191464,ssp585,fgoals-g3
7,1957,70.97278552699957,ssp585,fgoals-g3
8,1958,69.30037575430673,ssp585,fgoals-g3
9,1959,70.86940684520292,ssp585,fgoals-g3
10,1960,71.2890943299132,ssp585,fgoals-g3
11,1961,71.83165735163993,ssp585,fgoals-g3
12,1962,70.18516584523707,ssp585,fgoals-g3
13,1963,71.68862397006974,ssp585,fgoals-g3
14,1964,71.1044606333377,ssp585,fgoals-g3
15,1965,67.63133313329142,ssp585,fgoals-g3
16,1966,71.4226995900358,ssp585,fgoals-g3
17,1967,69.93893767635393,ssp585,fgoals-g3
18,1968,69.99499419384394,ssp585,fgoals-g3
19,1969,69.83253293486852,ssp585,fgoals-g3
20,1970,70.01240631467392,ssp585,fgoals-g3
21,1971,68.87955356108012,ssp585,fgoals-g3
22,1972,70.09211518487606,ssp585,fgoals-g3
23,1973,70.36986332565515,ssp585,fgoals-g3
24,1974,71.81280716916459,ssp585,fgoals-g3
25,1975,70.91046421187892,ssp585,fgoals-g3
26,1976,70.74287409367759,ssp585,fgoals-g3
27,1977,70.90033286213198,ssp585,fgoals-g3
28,1978,69.74512277422778,ssp585,fgoals-g3
29,1979,70.78796574695028,ssp585,fgoals-g3
30,1980,70.62601751855038,ssp585,fgoals-g3
31,1981,72.0034836694155,ssp585,fgoals-g3
32,1982,70.78146977583187,ssp585,fgoals-g3
33,1983,69.93253504267325,ssp585,fgoals-g3
34,1984,69.72173342608254,ssp585,fgoals-g3
35,1985,69.34594000162137,ssp585,fgoals-g3
36,1986,69.54654293109806,ssp585,fgoals-g3
37,1987,68.86790126488978,ssp585,fgoals-g3
38,1988,70.10540519255012,ssp585,fgoals-g3
39,1989,72.20026644900506,ssp585,fgoals-g3
40,1990,72.84899061792679,ssp585,fgoals-g3
41,1991,69.8313187790167,ssp585,fgoals-g3
42,1992,69.16651470555934,ssp585,fgoals-g3
43,1993,70.55885886402639,ssp585,fgoals-g3
44,1994,71.01330857243539,ssp585,fgoals-g3
45,1995,70.01837354652135,ssp585,fgoals-g3
46,1996,70.6051421608646,ssp585,fgoals-g3
47,1997,71.92458187699219,ssp585,fgoals-g3
48,1998,71.93688862814234,ssp585,fgoals-g3
49,1999,70.81255689580627,ssp585,fgoals-g3
50,2000,72.58439284836979,ssp585,fgoals-g3
51,2001,72.10155008397716,ssp585,fgoals-g3
52,2002,70.88888281264337,ssp585,fgoals-g3
53,2003,70.68992626451485,ssp585,fgoals-g3
54,2004,71.80047946898432,ssp585,fgoals-g3
55,2005,72.4452054111316,ssp585,fgoals-g3
56,2006,72.47857634711016,ssp585,fgoals-g3
57,2007,72.02701659671999,ssp585,fgoals-g3
58,2008,72.97959584314196,ssp585,fgoals-g3
59,2009,73.11329038483231,ssp585,fgoals-g3
60,2010,74.01117849040328,ssp585,fgoals-g3
61,2011,73.3078568300815,ssp585,fgoals-g3
62,2012,72.17257592764186,ssp585,fgoals-g3
63,2013,72.22616005245308,ssp585,fgoals-g3
64,2014,72.8744068527851,ssp585,fgoals-g3
65,2015,72.06180569420306,ssp585,fgoals-g3
66,2016,72.94057883260794,ssp585,fgoals-g3
67,2017,74.7110670030299,ssp585,fgoals-g3
68,2018,72.87566907170377,ssp585,fgoals-g3
69,2019,74.13707291228452,ssp585,fgoals-g3
70,2020,72.94888488278777,ssp585,fgoals-g3
71,2021,72.18994738381194,ssp585,fgoals-g3
72,2022,73.45086024279689,ssp585,fgoals-g3
73,2023,73.09135014805572,ssp585,fgoals-g3
74,2024,72.90375521761062,ssp585,fgoals-g3
75,2025,72.28238338658589,ssp585,fgoals-g3
76,2026,73.27624840430808,ssp585,fgoals-g3
77,2027,74.88136227288267,ssp585,fgoals-g3
78,2028,73.75769961862326,ssp585,fgoals-g3
79,2029,74.77244384260908,ssp585,fgoals-g3
80,2030,72.66496012923555,ssp585,fgoals-g3
81,2031,72.11918101465551,ssp585,fgoals-g3
82,2032,73.87201154152775,ssp585,fgoals-g3
83,2033,72.86938224916857,ssp585,fgoals-g3
84,2034,72.75562034769104,ssp585,fgoals-g3
85,2035,74.07756296040051,ssp585,fgoals-g3
86,2036,73.16551184635739,ssp585,fgoals-g3
87,2037,73.6585255914449,ssp585,fgoals-g3
88,2038,72.74661354450674,ssp585,fgoals-g3
89,2039,73.6747748218015,ssp585,fgoals-g3
90,2040,74.03078432140428,ssp585,fgoals-g3
91,2041,73.95161996208596,ssp585,fgoals-g3
92,2042,74.07091278664937,ssp585,fgoals-g3
93,2043,74.4681954760523,ssp585,fgoals-g3
94,2044,74.53820774133189,ssp585,fgoals-g3
95,2045,73.55939774119096,ssp585,fgoals-g3
96,2046,74.48937526487268,ssp585,fgoals-g3
97,2047,74.49873146869267,ssp585,fgoals-g3
98,2048,75.625692254917,ssp585,fgoals-g3
99,2049,74.49320101388294,ssp585,fgoals-g3
100,2050,72.44067889002014,ssp585,fgoals-g3
101,2051,75.54954312891016,ssp585,fgoals-g3
102,2052,75.57277835292467,ssp585,fgoals-g3
103,2053,74.66442949420183,ssp585,fgoals-g3
104,2054,74.73220529068271,ssp585,fgoals-g3
105,2055,73.54975705306015,ssp585,fgoals-g3
106,2056,74.60932576833922,ssp585,fgoals-g3
107,2057,78.10334076523671,ssp585,fgoals-g3
108,2058,77.463315774334,ssp585,fgoals-g3
109,2059,76.37476528783526,ssp585,fgoals-g3
110,2060,76.65079264847806,ssp585,fgoals-g3
111,2061,75.89251495109745,ssp585,fgoals-g3
112,2062,75.45664643495346,ssp585,fgoals-g3
113,2063,75.92590790140717,ssp585,fgoals-g3
114,2064,74.61903707542729,ssp585,fgoals-g3
115,2065,75.31974162387624,ssp585,fgoals-g3
116,2066,76.80361188199977,ssp585,fgoals-g3
117,2067,76.57261434901636,ssp585,fgoals-g3
118,2068,76.19063252630856,ssp585,fgoals-g3
119,2069,76.3015014368944,ssp585,fgoals-g3
120,2070,75.89230860694222,ssp585,fgoals-g3
121,2071,76.15278971173737,ssp585,fgoals-g3
122,2072,77.18375931113789,ssp585,fgoals-g3
123,2073,77.15511137999736,ssp585,fgoals-g3
124,2074,75.22789620253566,ssp585,fgoals-g3
125,2075,76.35109628267482,ssp585,fgoals-g3
126,2076,76.33930568773555,ssp585,fgoals-g3
127,2077,76.39211782283006,ssp585,fgoals-g3
128,2078,76.30385051290915,ssp585,fgoals-g3
129,2079,76.72977823961865,ssp585,fgoals-g3
130,2080,78.08678157309166,ssp585,fgoals-g3
131,2081,77.17803027953084,ssp585,fgoals-g3
132,2082,77.22371166159432,ssp585,fgoals-g3
133,2083,78.87652967478896,ssp585,fgoals-g3
134,2084,78.25061143209835,ssp585,fgoals-g3
135,2085,76.7337885339571,ssp585,fgoals-g3
136,2086,77.83871017787301,ssp585,fgoals-g3
137,2087,76.6839714268459,ssp585,fgoals-g3
138,2088,76.72927783257336,ssp585,fgoals-g3
139,2089,77.46911091580414,ssp585,fgoals-g3
140,2090,78.04222713791879,ssp585,fgoals-g3
141,2091,78.60435719522461,ssp585,fgoals-g3
142,2092,79.179709350549,ssp585,fgoals-g3
143,2093,76.87862322508646,ssp585,fgoals-g3
144,2094,79.73347205145934,ssp585,fgoals-g3
145,2095,78.70658456103163,ssp585,fgoals-g3
146,2096,78.54453825961896,ssp585,fgoals-g3
147,2097,78.15595888041332,ssp585,fgoals-g3
148,2098,78.49393030105661,ssp585,fgoals-g3
149,2099,79.85353703202573,ssp585,fgoals-g3
150,2100,77.7303762483137,ssp585,fgoals-g3
