,year,avg_jja_temp_f,scenario,model
29,1979,71.76131042688492,ssp245,ipsl-cm6a-lr
30,1980,69.3017947866317,ssp245,ipsl-cm6a-lr
31,1981,69.90661469800243,ssp245,ipsl-cm6a-lr
32,1982,70.17343030213387,ssp245,ipsl-cm6a-lr
33,1983,68.89096511739181,ssp245,ipsl-cm6a-lr
34,1984,71.35021442254418,ssp245,ipsl-cm6a-lr
35,1985,70.64581872863977,ssp245,ipsl-cm6a-lr
36,1986,71.92721450038941,ssp245,ipsl-cm6a-lr
37,1987,71.48351014027484,ssp245,ipsl-cm6a-lr
38,1988,72.01943907747723,ssp245,ipsl-cm6a-lr
39,1989,72.35944963095875,ssp245,ipsl-cm6a-lr
40,1990,72.4667761760383,ssp245,ipsl-cm6a-lr
41,1991,69.79095291892101,ssp245,ipsl-cm6a-lr
42,1992,71.31042757514183,ssp245,ipsl-cm6a-lr
43,1993,69.79922242267587,ssp245,ipsl-cm6a-lr
44,1994,70.76396891224505,ssp245,ipsl-cm6a-lr
45,1995,70.65279611621322,ssp245,ipsl-cm6a-lr
46,1996,70.56247951663862,ssp245,ipsl-cm6a-lr
47,1997,72.63621585862525,ssp245,ipsl-cm6a-lr
48,1998,72.32047672543818,ssp245,ipsl-cm6a-lr
49,1999,72.6678830527869,ssp245,ipsl-cm6a-lr
50,2000,70.94658409770153,ssp245,ipsl-cm6a-lr
51,2001,72.87689963462665,ssp245,ipsl-cm6a-lr
52,2002,71.36342513139876,ssp245,ipsl-cm6a-lr
53,2003,71.41367423983779,ssp245,ipsl-cm6a-lr
54,2004,72.02038147788873,ssp245,ipsl-cm6a-lr
55,2005,72.88687435382764,ssp245,ipsl-cm6a-lr
56,2006,71.75788828325881,ssp245,ipsl-cm6a-lr
57,2007,74.93615861145452,ssp245,ipsl-cm6a-lr
58,2008,71.81104599607215,ssp245,ipsl-cm6a-lr
59,2009,72.23969197637598,ssp245,ipsl-cm6a-lr
60,2010,73.8680613070278,ssp245,ipsl-cm6a-lr
61,2011,72.64760944234965,ssp245,ipsl-cm6a-lr
62,2012,73.21045528373091,ssp245,ipsl-cm6a-lr
63,2013,74.72237135862783,ssp245,ipsl-cm6a-lr
64,2014,73.91171506961065,ssp245,ipsl-cm6a-lr
65,2015,75.10828766503982,ssp245,ipsl-cm6a-lr
66,2016,73.71956803011308,ssp245,ipsl-cm6a-lr
67,2017,73.55587877446925,ssp245,ipsl-cm6a-lr
68,2018,73.69043009636546,ssp245,ipsl-cm6a-lr
69,2019,74.31427882104013,ssp245,ipsl-cm6a-lr
70,2020,73.96667441482612,ssp245,ipsl-cm6a-lr
71,2021,72.72909147896097,ssp245,ipsl-cm6a-lr
72,2022,72.11042040838048,ssp245,ipsl-cm6a-lr
73,2023,72.77002958324589,ssp245,ipsl-cm6a-lr
74,2024,75.46102145962811,ssp245,ipsl-cm6a-lr
75,2025,73.3465796101568,ssp245,ipsl-cm6a-lr
76,2026,74.2551440119023,ssp245,ipsl-cm6a-lr
77,2027,74.99756915112211,ssp245,ipsl-cm6a-lr
78,2028,73.48636603269819,ssp245,ipsl-cm6a-lr
79,2029,74.52502666027456,ssp245,ipsl-cm6a-lr
80,2030,74.61426417291062,ssp245,ipsl-cm6a-lr
81,2031,74.27563029069135,ssp245,ipsl-cm6a-lr
82,2032,74.49254051853194,ssp245,ipsl-cm6a-lr
83,2033,74.30845144759434,ssp245,ipsl-cm6a-lr
84,2034,75.61280678501033,ssp245,ipsl-cm6a-lr
85,2035,74.4115860290457,ssp245,ipsl-cm6a-lr
86,2036,74.67093963555698,ssp245,ipsl-cm6a-lr
87,2037,75.63763904925905,ssp245,ipsl-cm6a-lr
88,2038,74.87237822187195,ssp245,ipsl-cm6a-lr
89,2039,75.95193049129826,ssp245,ipsl-cm6a-lr
90,2040,75.85098019626346,ssp245,ipsl-cm6a-lr
91,2041,75.92526138529337,ssp245,ipsl-cm6a-lr
92,2042,75.84977687582186,ssp245,ipsl-cm6a-lr
93,2043,75.48023363685866,ssp245,ipsl-cm6a-lr
94,2044,74.55308351559813,ssp245,ipsl-cm6a-lr
95,2045,75.85864158827266,ssp245,ipsl-cm6a-lr
96,2046,76.78784847357677,ssp245,ipsl-cm6a-lr
97,2047,77.37905820798834,ssp245,ipsl-cm6a-lr
98,2048,77.13723107554776,ssp245,ipsl-cm6a-lr
99,2049,75.80215266070054,ssp245,ipsl-cm6a-lr
100,2050,76.59723024743191,ssp245,ipsl-cm6a-lr
101,2051,76.39678012883374,ssp245,ipsl-cm6a-lr
102,2052,76.23033445901362,ssp245,ipsl-cm6a-lr
103,2053,75.82146754898622,ssp245,ipsl-cm6a-lr
104,2054,76.25030075751977,ssp245,ipsl-cm6a-lr
105,2055,76.09090610594154,ssp245,ipsl-cm6a-lr
106,2056,76.23561955111033,ssp245,ipsl-cm6a-lr
107,2057,76.7359442815872,ssp245,ipsl-cm6a-lr
108,2058,78.00284896882818,ssp245,ipsl-cm6a-lr
109,2059,76.12142111197122,ssp245,ipsl-cm6a-lr
110,2060,76.53877976685055,ssp245,ipsl-cm6a-lr
111,2061,76.03775669755422,ssp245,ipsl-cm6a-lr
112,2062,77.22773350766097,ssp245,ipsl-cm6a-lr
113,2063,77.30183811973421,ssp245,ipsl-cm6a-lr
114,2064,77.60006092709476,ssp245,ipsl-cm6a-lr
115,2065,76.05120709050541,ssp245,ipsl-cm6a-lr
116,2066,77.0423718752478,ssp245,ipsl-cm6a-lr
117,2067,78.0275031525363,ssp245,ipsl-cm6a-lr
118,2068,77.08055193760528,ssp245,ipsl-cm6a-lr
119,2069,78.50401570221376,ssp245,ipsl-cm6a-lr
120,2070,79.55981283177961,ssp245,ipsl-cm6a-lr
121,2071,77.70063604320357,ssp245,ipsl-cm6a-lr
122,2072,76.43932610784186,ssp245,ipsl-cm6a-lr
123,2073,77.00806510218649,ssp245,ipsl-cm6a-lr
124,2074,77.56374973919125,ssp245,ipsl-cm6a-lr
125,2075,77.24551306422153,ssp245,ipsl-cm6a-lr
126,2076,77.1832322346976,ssp245,ipsl-cm6a-lr
127,2077,78.56966820225479,ssp245,ipsl-cm6a-lr
128,2078,77.51116314801867,ssp245,ipsl-cm6a-lr
129,2079,77.96461551187924,ssp245,ipsl-cm6a-lr
130,2080,78.13109738675617,ssp245,ipsl-cm6a-lr
131,2081,77.38002169090109,ssp245,ipsl-cm6a-lr
132,2082,79.05241370217573,ssp245,ipsl-cm6a-lr
133,2083,78.86751769191847,ssp245,ipsl-cm6a-lr
134,2084,78.43663204682116,ssp245,ipsl-cm6a-lr
135,2085,77.45685864852086,ssp245,ipsl-cm6a-lr
136,2086,79.10485019915232,ssp245,ipsl-cm6a-lr
137,2087,79.84802666152997,ssp245,ipsl-cm6a-lr
138,2088,78.07271977248541,ssp245,ipsl-cm6a-lr
139,2089,79.29293468651697,ssp245,ipsl-cm6a-lr
140,2090,79.09178299348703,ssp245,ipsl-cm6a-lr
141,2091,77.5492544676167,ssp245,ipsl-cm6a-lr
142,2092,78.30403006938943,ssp245,ipsl-cm6a-lr
143,2093,79.87292450791838,ssp245,ipsl-cm6a-lr
144,2094,79.103065662062,ssp245,ipsl-cm6a-lr
145,2095,80.20570616139901,ssp245,ipsl-cm6a-lr
146,2096,78.83682458348112,ssp245,ipsl-cm6a-lr
147,2097,78.76107765947066,ssp245,ipsl-cm6a-lr
148,2098,79.2577819634091,ssp245,ipsl-cm6a-lr
149,2099,78.50601099425668,ssp245,ipsl-cm6a-lr
150,2100,80.47648000507527,ssp245,ipsl-cm6a-lr
0,1950,69.73014470523255,ssp245,gfdl-esm4
1,1951,71.84402751352867,ssp245,gfdl-esm4
2,1952,71.13987328591357,ssp245,gfdl-esm4
3,1953,69.62502963951555,ssp245,gfdl-esm4
4,1954,70.31403252055641,ssp245,gfdl-esm4
5,1955,72.13923664840948,ssp245,gfdl-esm4
6,1956,70.71938067541798,ssp245,gfdl-esm4
7,1957,73.2298278216812,ssp245,gfdl-esm4
8,1958,70.81410304281708,ssp245,gfdl-esm4
9,1959,70.25582056282745,ssp245,gfdl-esm4
10,1960,70.64020850113953,ssp245,gfdl-esm4
11,1961,70.00656927965507,ssp245,gfdl-esm4
12,1962,68.90596444227364,ssp245,gfdl-esm4
13,1963,70.40634297371358,ssp245,gfdl-esm4
14,1964,70.31881743162577,ssp245,gfdl-esm4
15,1965,70.58666036084423,ssp245,gfdl-esm4
16,1966,70.32477166741441,ssp245,gfdl-esm4
17,1967,68.95157445465941,ssp245,gfdl-esm4
18,1968,69.02955040198125,ssp245,gfdl-esm4
19,1969,70.52035085080405,ssp245,gfdl-esm4
20,1970,69.74970745142866,ssp245,gfdl-esm4
21,1971,70.61995252187091,ssp245,gfdl-esm4
22,1972,69.91762494448898,ssp245,gfdl-esm4
23,1973,71.96374422448135,ssp245,gfdl-esm4
24,1974,71.24863633101305,ssp245,gfdl-esm4
25,1975,70.2074078594758,ssp245,gfdl-esm4
26,1976,70.31278482647343,ssp245,gfdl-esm4
27,1977,70.36058173713825,ssp245,gfdl-esm4
28,1978,71.01282261064361,ssp245,gfdl-esm4
29,1979,69.91669811062148,ssp245,gfdl-esm4
30,1980,72.16706670612689,ssp245,gfdl-esm4
31,1981,69.92334025529195,ssp245,gfdl-esm4
32,1982,70.89440975019923,ssp245,gfdl-esm4
33,1983,69.72257580272782,ssp245,gfdl-esm4
34,1984,70.44597546148455,ssp245,gfdl-esm4
35,1985,70.03430654636983,ssp245,gfdl-esm4
36,1986,70.58367655001537,ssp245,gfdl-esm4
37,1987,69.95741816220642,ssp245,gfdl-esm4
38,1988,69.96300042316076,ssp245,gfdl-esm4
39,1989,70.04228110553899,ssp245,gfdl-esm4
40,1990,71.20202133891851,ssp245,gfdl-esm4
41,1991,72.16126797068114,ssp245,gfdl-esm4
42,1992,70.28270746328597,ssp245,gfdl-esm4
43,1993,70.10880582692391,ssp245,gfdl-esm4
44,1994,70.35311631229025,ssp245,gfdl-esm4
45,1995,71.75784286257453,ssp245,gfdl-esm4
46,1996,71.1557204687453,ssp245,gfdl-esm4
47,1997,69.92249879784951,ssp245,gfdl-esm4
48,1998,70.9455084245122,ssp245,gfdl-esm4
49,1999,71.9020592253262,ssp245,gfdl-esm4
50,2000,72.58651167479273,ssp245,gfdl-esm4
51,2001,71.92366552395174,ssp245,gfdl-esm4
52,2002,72.73263470425827,ssp245,gfdl-esm4
53,2003,71.53097076039647,ssp245,gfdl-esm4
54,2004,72.82073448996182,ssp245,gfdl-esm4
55,2005,72.6643384835833,ssp245,gfdl-esm4
56,2006,72.35495032216674,ssp245,gfdl-esm4
57,2007,71.29076574652541,ssp245,gfdl-esm4
58,2008,72.91595161157828,ssp245,gfdl-esm4
59,2009,71.67255866020035,ssp245,gfdl-esm4
60,2010,72.03324253888574,ssp245,gfdl-esm4
61,2011,72.48002695828434,ssp245,gfdl-esm4
62,2012,71.47337959215142,ssp245,gfdl-esm4
63,2013,73.19060025870684,ssp245,gfdl-esm4
64,2014,73.2296613208196,ssp245,gfdl-esm4
65,2015,73.39208685025807,ssp245,gfdl-esm4
66,2016,72.7203394350831,ssp245,gfdl-esm4
67,2017,73.20871050121363,ssp245,gfdl-esm4
68,2018,72.95135693686417,ssp245,gfdl-esm4
69,2019,73.23414787773095,ssp245,gfdl-esm4
70,2020,72.66280710418569,ssp245,gfdl-esm4
71,2021,75.1651498512068,ssp245,gfdl-esm4
72,2022,73.31929217869107,ssp245,gfdl-esm4
73,2023,73.39459530357277,ssp245,gfdl-esm4
74,2024,73.84927175341771,ssp245,gfdl-esm4
75,2025,73.89614075748325,ssp245,gfdl-esm4
76,2026,73.49463817322042,ssp245,gfdl-esm4
77,2027,73.97125796002697,ssp245,gfdl-esm4
78,2028,73.66848928061437,ssp245,gfdl-esm4
79,2029,73.09628151360502,ssp245,gfdl-esm4
80,2030,72.1847334986629,ssp245,gfdl-esm4
81,2031,74.10996119826457,ssp245,gfdl-esm4
82,2032,72.76972703588551,ssp245,gfdl-esm4
83,2033,75.32021021286691,ssp245,gfdl-esm4
84,2034,73.91272663784314,ssp245,gfdl-esm4
85,2035,73.19652635540486,ssp245,gfdl-esm4
86,2036,75.20736886551323,ssp245,gfdl-esm4
87,2037,74.83443052754419,ssp245,gfdl-esm4
88,2038,74.04028259969488,ssp245,gfdl-esm4
89,2039,73.71801222854963,ssp245,gfdl-esm4
90,2040,74.50671728866651,ssp245,gfdl-esm4
91,2041,74.5783014119626,ssp245,gfdl-esm4
92,2042,75.72276678501906,ssp245,gfdl-esm4
93,2043,73.43632643197114,ssp245,gfdl-esm4
94,2044,74.10711320127557,ssp245,gfdl-esm4
95,2045,74.74555938376687,ssp245,gfdl-esm4
96,2046,74.81628435663539,ssp245,gfdl-esm4
97,2047,73.96512374680606,ssp245,gfdl-esm4
98,2048,73.35173783019094,ssp245,gfdl-esm4
99,2049,74.63098747156229,ssp245,gfdl-esm4
100,2050,73.94110035085055,ssp245,gfdl-esm4
101,2051,74.24322702956844,ssp245,gfdl-esm4
102,2052,72.7134385563298,ssp245,gfdl-esm4
103,2053,73.43809027753628,ssp245,gfdl-esm4
104,2054,73.40552670388637,ssp245,gfdl-esm4
105,2055,73.24353980656922,ssp245,gfdl-esm4
106,2056,73.97543546863822,ssp245,gfdl-esm4
107,2057,75.96068783790928,ssp245,gfdl-esm4
108,2058,75.51270093286449,ssp245,gfdl-esm4
109,2059,76.52274879169599,ssp245,gfdl-esm4
110,2060,74.8540889903206,ssp245,gfdl-esm4
111,2061,74.85874674826353,ssp245,gfdl-esm4
112,2062,74.79005222388506,ssp245,gfdl-esm4
113,2063,74.7113314654533,ssp245,gfdl-esm4
114,2064,73.95873761521315,ssp245,gfdl-esm4
115,2065,74.5568262999597,ssp245,gfdl-esm4
116,2066,75.69710874008257,ssp245,gfdl-esm4
117,2067,75.08136032237887,ssp245,gfdl-esm4
118,2068,73.91952714960063,ssp245,gfdl-esm4
119,2069,74.24672890899873,ssp245,gfdl-esm4
120,2070,73.46349171754356,ssp245,gfdl-esm4
121,2071,75.33104862630127,ssp245,gfdl-esm4
122,2072,75.74903333725929,ssp245,gfdl-esm4
123,2073,75.1551055748543,ssp245,gfdl-esm4
124,2074,76.43172862714017,ssp245,gfdl-esm4
125,2075,75.71728042500308,ssp245,gfdl-esm4
126,2076,75.97404295880351,ssp245,gfdl-esm4
127,2077,74.45090938080673,ssp245,gfdl-esm4
128,2078,76.07604045093818,ssp245,gfdl-esm4
129,2079,75.62746895843695,ssp245,gfdl-esm4
130,2080,75.95271816807413,ssp245,gfdl-esm4
131,2081,75.95328156370158,ssp245,gfdl-esm4
132,2082,74.41683061045471,ssp245,gfdl-esm4
133,2083,76.06042197304994,ssp245,gfdl-esm4
134,2084,75.33822090710284,ssp245,gfdl-esm4
135,2085,75.01341628484104,ssp245,gfdl-esm4
136,2086,76.45807143320692,ssp245,gfdl-esm4
137,2087,77.13281360976812,ssp245,gfdl-esm4
138,2088,75.51564169999531,ssp245,gfdl-esm4
139,2089,75.27399587239836,ssp245,gfdl-esm4
140,2090,76.82859858931278,ssp245,gfdl-esm4
141,2091,75.8921069996422,ssp245,gfdl-esm4
142,2092,74.00833005488299,ssp245,gfdl-esm4
143,2093,77.0820013314313,ssp245,gfdl-esm4
144,2094,76.33880501036741,ssp245,gfdl-esm4
145,2095,75.56787757529011,ssp245,gfdl-esm4
146,2096,75.1628976086879,ssp245,gfdl-esm4
147,2097,76.71823563181263,ssp245,gfdl-esm4
148,2098,75.65794925769032,ssp245,gfdl-esm4
149,2099,76.47882180042922,ssp245,gfdl-esm4
150,2100,76.36763426440918,ssp245,gfdl-esm4
0,1950,71.06831265153613,ssp245,noresm2-mm
1,1951,71.47550880801491,ssp245,noresm2-mm
2,1952,71.07449443492033,ssp245,noresm2-mm
3,1953,70.5972305909891,ssp245,noresm2-mm
4,1954,70.15182132066194,ssp245,noresm2-mm
5,1955,70.50357646989404,ssp245,noresm2-mm
6,1956,72.18644458505392,ssp245,noresm2-mm
7,1957,70.29785224619128,ssp245,noresm2-mm
8,1958,69.71280897029457,ssp245,noresm2-mm
9,1959,71.18176144416827,ssp245,noresm2-mm
10,1960,70.2849415179835,ssp245,noresm2-mm
11,1961,72.81566149731306,ssp245,noresm2-mm
12,1962,71.71765086271684,ssp245,noresm2-mm
13,1963,71.32161101659841,ssp245,noresm2-mm
14,1964,70.2639944338984,ssp245,noresm2-mm
15,1965,69.53330965617359,ssp245,noresm2-mm
16,1966,69.50360613329002,ssp245,noresm2-mm
17,1967,69.5403339923879,ssp245,noresm2-mm
18,1968,68.33596036820558,ssp245,noresm2-mm
19,1969,69.9078960942928,ssp245,noresm2-mm
20,1970,69.65897961090297,ssp245,noresm2-mm
21,1971,68.59025928374749,ssp245,noresm2-mm
22,1972,69.22879437417261,ssp245,noresm2-mm
23,1973,69.8865765289831,ssp245,noresm2-mm
24,1974,69.17996900080576,ssp245,noresm2-mm
25,1975,69.59868736144001,ssp245,noresm2-mm
26,1976,71.77307658932519,ssp245,noresm2-mm
27,1977,69.8353066970845,ssp245,noresm2-mm
28,1978,71.39573128211707,ssp245,noresm2-mm
29,1979,71.19220262069877,ssp245,noresm2-mm
30,1980,69.95398476490149,ssp245,noresm2-mm
31,1981,71.10221250918113,ssp245,noresm2-mm
32,1982,69.88529537786843,ssp245,noresm2-mm
33,1983,69.87702284702743,ssp245,noresm2-mm
34,1984,68.69554516877088,ssp245,noresm2-mm
35,1985,70.46883492686113,ssp245,noresm2-mm
36,1986,71.00307767053219,ssp245,noresm2-mm
37,1987,72.52176252625743,ssp245,noresm2-mm
38,1988,71.39423703823812,ssp245,noresm2-mm
39,1989,70.73903920567159,ssp245,noresm2-mm
40,1990,70.67222391010394,ssp245,noresm2-mm
41,1991,71.36435594275673,ssp245,noresm2-mm
42,1992,70.63235567108995,ssp245,noresm2-mm
43,1993,71.39619670820765,ssp245,noresm2-mm
44,1994,70.49614847588418,ssp245,noresm2-mm
45,1995,71.0498727434493,ssp245,noresm2-mm
46,1996,69.86072423108581,ssp245,noresm2-mm
47,1997,71.63931956703675,ssp245,noresm2-mm
48,1998,71.5462226157579,ssp245,noresm2-mm
49,1999,72.14090797654684,ssp245,noresm2-mm
50,2000,72.96792404102148,ssp245,noresm2-mm
51,2001,70.81599224632082,ssp245,noresm2-mm
52,2002,72.81801390372006,ssp245,noresm2-mm
53,2003,71.68037593486795,ssp245,noresm2-mm
54,2004,72.08285883934803,ssp245,noresm2-mm
55,2005,72.35716465549858,ssp245,noresm2-mm
56,2006,73.07003339181998,ssp245,noresm2-mm
57,2007,72.91375832105327,ssp245,noresm2-mm
58,2008,71.91766835635799,ssp245,noresm2-mm
59,2009,73.51872807150399,ssp245,noresm2-mm
60,2010,72.5135425660017,ssp245,noresm2-mm
61,2011,72.48092589174114,ssp245,noresm2-mm
62,2012,74.1746193878897,ssp245,noresm2-mm
63,2013,72.93999955339088,ssp245,noresm2-mm
64,2014,73.33291273939209,ssp245,noresm2-mm
65,2015,71.82076398761885,ssp245,noresm2-mm
66,2016,73.87137108790698,ssp245,noresm2-mm
67,2017,73.98420519662216,ssp245,noresm2-mm
68,2018,73.99663352779349,ssp245,noresm2-mm
69,2019,73.51240215664119,ssp245,noresm2-mm
70,2020,73.69375504231814,ssp245,noresm2-mm
71,2021,72.86940936444009,ssp245,noresm2-mm
72,2022,74.13567602830477,ssp245,noresm2-mm
73,2023,73.40047457175321,ssp245,noresm2-mm
74,2024,75.1372697379032,ssp245,noresm2-mm
75,2025,74.49701619488039,ssp245,noresm2-mm
76,2026,73.59076070844257,ssp245,noresm2-mm
77,2027,71.44487301324997,ssp245,noresm2-mm
78,2028,73.72877569266325,ssp245,noresm2-mm
79,2029,74.19097654951455,ssp245,noresm2-mm
80,2030,73.38432226559328,ssp245,noresm2-mm
81,2031,75.3657204135347,ssp245,noresm2-mm
82,2032,74.59173300289481,ssp245,noresm2-mm
83,2033,74.72874114433814,ssp245,noresm2-mm
84,2034,75.43231932822717,ssp245,noresm2-mm
85,2035,74.70505552208652,ssp245,noresm2-mm
86,2036,73.6838800981765,ssp245,noresm2-mm
87,2037,72.58458446621295,ssp245,noresm2-mm
88,2038,75.39220672853159,ssp245,noresm2-mm
89,2039,75.35591543634634,ssp245,noresm2-mm
90,2040,75.47331077297345,ssp245,noresm2-mm
91,2041,75.2372617270043,ssp245,noresm2-mm
92,2042,74.90250920001554,ssp245,noresm2-mm
93,2043,75.26713735191693,ssp245,noresm2-mm
94,2044,74.95062749656455,ssp245,noresm2-mm
95,2045,74.7415428442639,ssp245,noresm2-mm
96,2046,75.25307852676173,ssp245,noresm2-mm
97,2047,77.15914233816932,ssp245,noresm2-mm
98,2048,76.31111246014544,ssp245,noresm2-mm
99,2049,75.58145412263717,ssp245,noresm2-mm
100,2050,77.16387520783069,ssp245,noresm2-mm
101,2051,77.14780354051103,ssp245,noresm2-mm
102,2052,75.9390540126588,ssp245,noresm2-mm
103,2053,75.24739453842157,ssp245,noresm2-mm
104,2054,75.54065790964368,ssp245,noresm2-mm
105,2055,76.56457541275861,ssp245,noresm2-mm
106,2056,76.69499619673934,ssp245,noresm2-mm
107,2057,78.29236339235646,ssp245,noresm2-mm
108,2058,74.6798798641163,ssp245,noresm2-mm
109,2059,75.39920532639043,ssp245,noresm2-mm
110,2060,75.80530276575547,ssp245,noresm2-mm
111,2061,76.87270086531935,ssp245,noresm2-mm
112,2062,76.52359488118172,ssp245,noresm2-mm
113,2063,76.11461944727307,ssp245,noresm2-mm
114,2064,75.16609244881352,ssp245,noresm2-mm
115,2065,77.03577136816149,ssp245,noresm2-mm
116,2066,76.37192122451413,ssp245,noresm2-mm
117,2067,76.55966937007368,ssp245,noresm2-mm
118,2068,77.391828384591,ssp245,noresm2-mm
119,2069,76.74181853208424,ssp245,noresm2-mm
120,2070,76.52530622337179,ssp245,noresm2-mm
121,2071,77.82710235700382,ssp245,noresm2-mm
122,2072,76.94196810203066,ssp245,noresm2-mm
123,2073,77.73338964664543,ssp245,noresm2-mm
124,2074,76.68741831299499,ssp245,noresm2-mm
125,2075,76.34194377812953,ssp245,noresm2-mm
126,2076,76.20735109802777,ssp245,noresm2-mm
127,2077,77.12474894946972,ssp245,noresm2-mm
128,2078,76.04006001077508,ssp245,noresm2-mm
129,2079,76.14812151312611,ssp245,noresm2-mm
130,2080,76.93778867859359,ssp245,noresm2-mm
131,2081,77.29731548279523,ssp245,noresm2-mm
132,2082,77.19152726621078,ssp245,noresm2-mm
133,2083,76.44104489986123,ssp245,noresm2-mm
134,2084,76.1903975712015,ssp245,noresm2-mm
135,2085,77.39737112081204,ssp245,noresm2-mm
136,2086,77.56912209174635,ssp245,noresm2-mm
137,2087,77.17069250356006,ssp245,noresm2-mm
138,2088,77.94675643832088,ssp245,noresm2-mm
139,2089,75.42550143059248,ssp245,noresm2-mm
140,2090,77.64725001359128,ssp245,noresm2-mm
141,2091,77.97008567633851,ssp245,noresm2-mm
142,2092,75.98527805240954,ssp245,noresm2-mm
143,2093,76.37255450749949,ssp245,noresm2-mm
144,2094,77.43792993525551,ssp245,noresm2-mm
145,2095,76.92957643910107,ssp245,noresm2-mm
146,2096,77.31489017432769,ssp245,noresm2-mm
147,2097,78.30114568667065,ssp245,noresm2-mm
148,2098,76.91090219055816,ssp245,noresm2-mm
149,2099,77.07394167117992,ssp245,noresm2-mm
150,2100,78.75964635952708,ssp245,noresm2-mm
