year,state,av_temp,scenario
2013,CA,61.63,ssp370
2014,CA,62.39,ssp370
2015,CA,61.65,ssp370
2016,CA,61.36,ssp370
2017,CA,61.74,ssp370
2018,CA,61.18,ssp370
2019,CA,62.52,ssp370
2020,CA,61.9,ssp370
2021,CA,62.51,ssp370
2022,CA,61.81,ssp370
2023,CA,61.79,ssp370
2024,CA,62.57,ssp370
2025,CA,62.7,ssp370
2026,CA,63.06,ssp370
2027,CA,63.04,ssp370
2028,CA,63.47,ssp370
2029,CA,62.7,ssp370
2030,CA,62.46,ssp370
2031,CA,62.66,ssp370
2032,CA,62.96,ssp370
2033,CA,62.55,ssp370
2034,CA,63.76,ssp370
2035,CA,63.24,ssp370
2036,CA,62.75,ssp370
2037,CA,63.92,ssp370
2038,CA,63.47,ssp370
2039,CA,63.03,ssp370
2040,CA,63.27,ssp370
2041,CA,63.82,ssp370
2042,CA,63.58,ssp370
2043,CA,63.7,ssp370
2044,CA,64.53,ssp370
2045,CA,64.25,ssp370
2046,CA,63.64,ssp370
2047,CA,64.25,ssp370
2048,CA,64.15,ssp370
2049,CA,64.6,ssp370
2050,CA,64.24,ssp370
2051,CA,64.5,ssp370
2052,CA,64.57,ssp370
2053,CA,65.27,ssp370
2054,CA,64.94,ssp370
2055,CA,64.56,ssp370
2056,CA,64.84,ssp370
2057,CA,65.06,ssp370
2058,CA,64.82,ssp370
2059,CA,65.36,ssp370
2060,CA,65.77,ssp370
2061,CA,65.27,ssp370
2062,CA,65.76,ssp370
2063,CA,65.99,ssp370
2064,CA,65.61,ssp370
2065,CA,65.57,ssp370
2066,CA,66.23,ssp370
2067,CA,66.19,ssp370
2068,CA,65.71,ssp370
2069,CA,66.41,ssp370
2070,CA,66.41,ssp370
2071,CA,66.49,ssp370
2072,CA,65.93,ssp370
2073,CA,66.07,ssp370
2074,CA,65.92,ssp370
2075,CA,64.92,ssp370
2076,CA,66.76,ssp370
2077,CA,67.26,ssp370
2078,CA,65.89,ssp370
2079,CA,66.22,ssp370
2080,CA,67.25,ssp370
2081,CA,66.84,ssp370
2082,CA,67.52,ssp370
2083,CA,67.4,ssp370
2084,CA,67.19,ssp370
2085,CA,68.23,ssp370
2086,CA,66.69,ssp370
2087,CA,67.87,ssp370
2088,CA,67.2,ssp370
2089,CA,68.01,ssp370
2090,CA,68.57,ssp370
2091,CA,69.05,ssp370
2092,CA,68.03,ssp370
2093,CA,67.4,ssp370
2094,CA,68.79,ssp370
2095,CA,68.32,ssp370
2096,CA,68.8,ssp370
2097,CA,68.34,ssp370
2098,CA,68.82,ssp370
2099,CA,69.03,ssp370
2100,CA,68.04,ssp370
1950,KY,55.8,ssp370
1951,KY,57.25,ssp370
1952,KY,55.86,ssp370
1953,KY,56.36,ssp370
1954,KY,56.73,ssp370
1955,KY,56,ssp370
1956,KY,57.23,ssp370
1957,KY,57.08,ssp370
1958,KY,57.12,ssp370
1959,KY,56.52,ssp370
1960,KY,56.84,ssp370
1961,KY,56.21,ssp370
1962,KY,57.13,ssp370
1963,KY,55.31,ssp370
1964,KY,55.06,ssp370
1965,KY,55.45,ssp370
1966,KY,57.68,ssp370
1967,KY,56.49,ssp370
1968,KY,56.32,ssp370
1969,KY,56.34,ssp370
1970,KY,56.11,ssp370
1971,KY,56.08,ssp370
1972,KY,55.77,ssp370
1973,KY,56.58,ssp370
1974,KY,56.4,ssp370
1975,KY,56.48,ssp370
1976,KY,55.96,ssp370
1977,KY,56.55,ssp370
1978,KY,56.78,ssp370
1979,KY,56.79,ssp370
1980,KY,57,ssp370
1981,KY,55.6,ssp370
1982,KY,56.33,ssp370
1983,KY,54.67,ssp370
1984,KY,56.67,ssp370
1985,KY,57.2,ssp370
1986,KY,56.7,ssp370
1987,KY,57.1,ssp370
1988,KY,57.02,ssp370
1989,KY,57.1,ssp370
1990,KY,56.62,ssp370
1991,KY,57.66,ssp370
1992,KY,55.53,ssp370
1993,KY,56.81,ssp370
1994,KY,57.32,ssp370
1995,KY,57.37,ssp370
1996,KY,57.28,ssp370
1997,KY,57.44,ssp370
1998,KY,57.47,ssp370
1999,KY,57.56,ssp370
2000,KY,56.95,ssp370
2001,KY,58.04,ssp370
2002,KY,59.3,ssp370
2003,KY,57.4,ssp370
2004,KY,58.19,ssp370
2005,KY,58.9,ssp370
2006,KY,58.88,ssp370
2007,KY,58.09,ssp370
2008,KY,57.96,ssp370
2009,KY,58.76,ssp370
2010,KY,59.05,ssp370
2011,KY,57.91,ssp370
2012,KY,57.59,ssp370
2013,KY,58.92,ssp370
2014,KY,58.2,ssp370
2015,KY,57.96,ssp370
2016,KY,58.47,ssp370
2017,KY,58.89,ssp370
2018,KY,59.17,ssp370
2019,KY,58.81,ssp370
2020,KY,59.28,ssp370
2021,KY,58.55,ssp370
2022,KY,59.02,ssp370
2023,KY,59.23,ssp370
2024,KY,58.76,ssp370
2025,KY,59.46,ssp370
2026,KY,60.25,ssp370
2027,KY,59.3,ssp370
2028,KY,59.44,ssp370
2029,KY,59.97,ssp370
2030,KY,60.45,ssp370
2031,KY,60.55,ssp370
2032,KY,60.33,ssp370
2033,KY,60.4,ssp370
2034,KY,60.34,ssp370
2035,KY,59.36,ssp370
2036,KY,59.73,ssp370
2037,KY,60.27,ssp370
2038,KY,61.09,ssp370
2039,KY,60.46,ssp370
2040,KY,61.01,ssp370
2041,KY,60.68,ssp370
2042,KY,60.75,ssp370
2043,KY,60.45,ssp370
2044,KY,61.6,ssp370
2045,KY,60.06,ssp370
2046,KY,61.25,ssp370
2047,KY,60.97,ssp370
2048,KY,61.49,ssp370
2049,KY,60.84,ssp370
2050,KY,61.65,ssp370
2051,KY,62.41,ssp370
2052,KY,61.07,ssp370
2053,KY,61.72,ssp370
2054,KY,61.94,ssp370
2055,KY,61.77,ssp370
2056,KY,61.69,ssp370
2057,KY,62.07,ssp370
2058,KY,62.48,ssp370
2059,KY,62.16,ssp370
2060,KY,62.16,ssp370
2061,KY,62.71,ssp370
2062,KY,61.89,ssp370
2063,KY,62.58,ssp370
2064,KY,62.26,ssp370
2065,KY,63.2,ssp370
2066,KY,62.66,ssp370
2067,KY,63.3,ssp370
2068,KY,62.12,ssp370
2069,KY,63.24,ssp370
2070,KY,63.01,ssp370
2071,KY,63.49,ssp370
2072,KY,64.67,ssp370
2073,KY,63.39,ssp370
2074,KY,64.15,ssp370
2075,KY,63.59,ssp370
2076,KY,63.13,ssp370
2077,KY,63.44,ssp370
2078,KY,63.74,ssp370
2079,KY,63.91,ssp370
2080,KY,64.03,ssp370
2081,KY,64.61,ssp370
2082,KY,63.55,ssp370
2083,KY,64.82,ssp370
2084,KY,63.7,ssp370
2085,KY,64.64,ssp370
2086,KY,65.28,ssp370
2087,KY,65.99,ssp370
2088,KY,64.63,ssp370
2089,KY,65.72,ssp370
2090,KY,65.53,ssp370
2091,KY,64.82,ssp370
2092,KY,65.8,ssp370
2093,KY,65.92,ssp370
2094,KY,65.39,ssp370
2095,KY,66.85,ssp370
2096,KY,65.87,ssp370
2097,KY,66.29,ssp370
2098,KY,65.51,ssp370
2099,KY,66.65,ssp370
2100,KY,67.1,ssp370
1950,AL,62.56,ssp370
1951,AL,64.02,ssp370
1952,AL,62.94,ssp370
1953,AL,63.25,ssp370
1954,AL,64.09,ssp370
1955,AL,63.23,ssp370
1956,AL,64.08,ssp370
1957,AL,63.7,ssp370
1958,AL,63.92,ssp370
1959,AL,63.51,ssp370
1960,AL,63.38,ssp370
1961,AL,63.27,ssp370
1962,AL,63.68,ssp370
1963,AL,62.52,ssp370
1964,AL,62.41,ssp370
1965,AL,62.55,ssp370
1966,AL,64.28,ssp370
1967,AL,63.1,ssp370
1968,AL,63.34,ssp370
1969,AL,63.1,ssp370
1970,AL,62.94,ssp370
1971,AL,63.16,ssp370
1972,AL,62.87,ssp370
1973,AL,63.59,ssp370
1974,AL,63.35,ssp370
1975,AL,63.14,ssp370
1976,AL,62.88,ssp370
1977,AL,63.29,ssp370
1978,AL,63.14,ssp370
1979,AL,63.97,ssp370
1980,AL,63.98,ssp370
1981,AL,63.22,ssp370
1982,AL,63.25,ssp370
1983,AL,61.6,ssp370
1984,AL,63.58,ssp370
1985,AL,64.04,ssp370
1986,AL,63.56,ssp370
1987,AL,63.97,ssp370
1988,AL,63.82,ssp370
1989,AL,64.48,ssp370
1990,AL,63.81,ssp370
1991,AL,64.42,ssp370
1992,AL,62.89,ssp370
1993,AL,63.7,ssp370
1994,AL,63.83,ssp370
1995,AL,63.92,ssp370
1996,AL,63.82,ssp370
1997,AL,63.85,ssp370
1998,AL,63.99,ssp370
1999,AL,64.22,ssp370
2000,AL,63.79,ssp370
2001,AL,64.56,ssp370
2002,AL,65.97,ssp370
2003,AL,64.14,ssp370
2004,AL,64.58,ssp370
2005,AL,65.32,ssp370
2006,AL,65.63,ssp370
2007,AL,64.1,ssp370
2008,AL,64.95,ssp370
2009,AL,65.38,ssp370
2010,AL,65.74,ssp370
2011,AL,64.59,ssp370
2012,AL,64.42,ssp370
2013,AL,65.36,ssp370
2014,AL,64.97,ssp370
2015,AL,64.71,ssp370
2016,AL,65.64,ssp370
2017,AL,65.62,ssp370
2018,AL,65.7,ssp370
2019,AL,65.78,ssp370
2020,AL,65.86,ssp370
2021,AL,64.99,ssp370
2022,AL,65.7,ssp370
2023,AL,66.06,ssp370
2024,AL,65.33,ssp370
2025,AL,66.17,ssp370
2026,AL,66.71,ssp370
2027,AL,65.95,ssp370
2028,AL,65.75,ssp370
2029,AL,66.46,ssp370
2030,AL,66.97,ssp370
2031,AL,67.02,ssp370
2032,AL,66.96,ssp370
2033,AL,66.8,ssp370
2034,AL,66.51,ssp370
2035,AL,65.98,ssp370
2036,AL,66.74,ssp370
2037,AL,66.45,ssp370
2038,AL,67.48,ssp370
2039,AL,67.1,ssp370
2040,AL,67.42,ssp370
2041,AL,66.82,ssp370
2042,AL,67.4,ssp370
2043,AL,66.97,ssp370
2044,AL,67.6,ssp370
2045,AL,66.4,ssp370
2046,AL,67.41,ssp370
2047,AL,67.58,ssp370
2048,AL,67.98,ssp370
2049,AL,67.3,ssp370
2050,AL,68.07,ssp370
2051,AL,68.23,ssp370
2052,AL,67.77,ssp370
2053,AL,68.26,ssp370
2054,AL,67.97,ssp370
2055,AL,68.53,ssp370
2056,AL,67.87,ssp370
2057,AL,68.27,ssp370
2058,AL,68.91,ssp370
2059,AL,68.42,ssp370
2060,AL,68.55,ssp370
2061,AL,68.88,ssp370
2062,AL,68.19,ssp370
2063,AL,69.02,ssp370
2064,AL,68.72,ssp370
2065,AL,69.82,ssp370
2066,AL,69.1,ssp370
2067,AL,69.12,ssp370
2068,AL,68.78,ssp370
2069,AL,69.35,ssp370
2070,AL,69.16,ssp370
2071,AL,69.6,ssp370
2072,AL,70.45,ssp370
2073,AL,69.49,ssp370
2074,AL,70.34,ssp370
2075,AL,70.15,ssp370
2076,AL,69.59,ssp370
2077,AL,69.67,ssp370
2078,AL,70.38,ssp370
2079,AL,70.29,ssp370
2080,AL,70.46,ssp370
2081,AL,70.97,ssp370
2082,AL,69.88,ssp370
2083,AL,71.24,ssp370
2084,AL,69.93,ssp370
2085,AL,71.31,ssp370
2086,AL,71.52,ssp370
2087,AL,71.73,ssp370
2088,AL,71.22,ssp370
2089,AL,71.73,ssp370
2090,AL,71.43,ssp370
2091,AL,71.26,ssp370
2092,AL,71.7,ssp370
2093,AL,71.6,ssp370
2094,AL,71.82,ssp370
2095,AL,72.95,ssp370
2096,AL,71.47,ssp370
2097,AL,71.96,ssp370
2098,AL,71.75,ssp370
2099,AL,72.56,ssp370
2100,AL,73.4,ssp370
1950,GA,63.29,ssp370
1951,GA,64.66,ssp370
1952,GA,63.38,ssp370
1953,GA,63.72,ssp370
1954,GA,64.71,ssp370
1955,GA,63.66,ssp370
1956,GA,64.63,ssp370
1957,GA,64.07,ssp370
1958,GA,64.41,ssp370
1959,GA,64,ssp370
1960,GA,64.07,ssp370
1961,GA,63.84,ssp370
1962,GA,64.34,ssp370
1963,GA,63.37,ssp370
1964,GA,63.05,ssp370
1965,GA,63.14,ssp370
1966,GA,64.89,ssp370
1967,GA,63.84,ssp370
1968,GA,63.89,ssp370
1969,GA,63.7,ssp370
1970,GA,63.5,ssp370
1971,GA,63.64,ssp370
1972,GA,63.47,ssp370
1973,GA,64.32,ssp370
1974,GA,63.8,ssp370
1975,GA,63.57,ssp370
1976,GA,63.51,ssp370
1977,GA,63.88,ssp370
1978,GA,63.69,ssp370
1979,GA,64.41,ssp370
1980,GA,64.55,ssp370
1981,GA,63.74,ssp370
1982,GA,63.66,ssp370
1983,GA,62.35,ssp370
1984,GA,63.95,ssp370
1985,GA,64.54,ssp370
1986,GA,64.04,ssp370
1987,GA,64.4,ssp370
1988,GA,64.48,ssp370
1989,GA,64.9,ssp370
1990,GA,64.38,ssp370
1991,GA,64.77,ssp370
1992,GA,63.55,ssp370
1993,GA,64.4,ssp370
1994,GA,64.39,ssp370
1995,GA,64.57,ssp370
1996,GA,64.39,ssp370
1997,GA,64.51,ssp370
1998,GA,64.64,ssp370
1999,GA,64.95,ssp370
2000,GA,64.44,ssp370
2001,GA,65.3,ssp370
2002,GA,66.5,ssp370
2003,GA,64.82,ssp370
2004,GA,65.15,ssp370
2005,GA,65.86,ssp370
2006,GA,66.06,ssp370
2007,GA,64.5,ssp370
2008,GA,65.43,ssp370
2009,GA,65.85,ssp370
2010,GA,66.15,ssp370
2011,GA,65.1,ssp370
2012,GA,65.15,ssp370
2013,GA,66.05,ssp370
2014,GA,65.56,ssp370
2015,GA,65.2,ssp370
2016,GA,66.36,ssp370
2017,GA,66.32,ssp370
2018,GA,66.17,ssp370
2019,GA,66.16,ssp370
2020,GA,66.38,ssp370
2021,GA,65.64,ssp370
2022,GA,66.47,ssp370
2023,GA,66.38,ssp370
2024,GA,65.92,ssp370
2025,GA,66.66,ssp370
2026,GA,67.1,ssp370
2027,GA,66.58,ssp370
2028,GA,66.29,ssp370
2029,GA,67.18,ssp370
2030,GA,67.34,ssp370
2031,GA,67.76,ssp370
2032,GA,67.58,ssp370
2033,GA,67.57,ssp370
2034,GA,67.06,ssp370
2035,GA,66.79,ssp370
2036,GA,67.32,ssp370
2037,GA,67.27,ssp370
2038,GA,68.23,ssp370
2039,GA,67.61,ssp370
2040,GA,67.93,ssp370
2041,GA,67.31,ssp370
2042,GA,67.73,ssp370
2043,GA,67.85,ssp370
2044,GA,68.14,ssp370
2045,GA,67.09,ssp370
2046,GA,68.09,ssp370
2047,GA,67.88,ssp370
2048,GA,68.61,ssp370
2049,GA,67.92,ssp370
2050,GA,68.66,ssp370
2051,GA,68.6,ssp370
2052,GA,68.29,ssp370
2053,GA,68.88,ssp370
2054,GA,68.52,ssp370
2055,GA,69.24,ssp370
2056,GA,68.45,ssp370
2057,GA,69.1,ssp370
2058,GA,69.56,ssp370
2059,GA,69.09,ssp370
2060,GA,69.09,ssp370
2061,GA,69.35,ssp370
2062,GA,69.05,ssp370
2063,GA,69.41,ssp370
2064,GA,69,ssp370
2065,GA,70.13,ssp370
2066,GA,69.8,ssp370
2067,GA,69.76,ssp370
2068,GA,69.29,ssp370
2069,GA,69.83,ssp370
2070,GA,69.72,ssp370
2071,GA,70.1,ssp370
2072,GA,71.06,ssp370
2073,GA,70.18,ssp370
2074,GA,70.85,ssp370
2075,GA,70.89,ssp370
2076,GA,70.23,ssp370
2077,GA,70.28,ssp370
2078,GA,70.79,ssp370
2079,GA,71.03,ssp370
2080,GA,70.92,ssp370
2081,GA,71.52,ssp370
2082,GA,70.53,ssp370
2083,GA,71.97,ssp370
2084,GA,70.75,ssp370
2085,GA,71.9,ssp370
2086,GA,72.31,ssp370
2087,GA,72.19,ssp370
2088,GA,71.72,ssp370
2089,GA,72.36,ssp370
2090,GA,71.92,ssp370
2091,GA,71.81,ssp370
2092,GA,72.27,ssp370
2093,GA,72.28,ssp370
2094,GA,72.36,ssp370
2095,GA,73.29,ssp370
2096,GA,72.15,ssp370
2097,GA,72.44,ssp370
2098,GA,72.47,ssp370
2099,GA,72.77,ssp370
2100,GA,73.9,ssp370
1950,AR,60.04,ssp370
1951,AR,61.25,ssp370
1952,AR,60.59,ssp370
1953,AR,61.02,ssp370
1954,AR,61.03,ssp370
1955,AR,60.94,ssp370
1956,AR,61.79,ssp370
1957,AR,61.95,ssp370
1958,AR,61.75,ssp370
1959,AR,61.14,ssp370
1960,AR,61.4,ssp370
1961,AR,60.62,ssp370
1962,AR,61.11,ssp370
1963,AR,60.13,ssp370
1964,AR,59.75,ssp370
1965,AR,60.1,ssp370
1966,AR,61.72,ssp370
1967,AR,60.86,ssp370
1968,AR,60.73,ssp370
1969,AR,60.59,ssp370
1970,AR,60.7,ssp370
1971,AR,61.06,ssp370
1972,AR,60.44,ssp370
1973,AR,61.04,ssp370
1974,AR,60.82,ssp370
1975,AR,61.17,ssp370
1976,AR,60.37,ssp370
1977,AR,61.53,ssp370
1978,AR,61.02,ssp370
1979,AR,61.78,ssp370
1980,AR,61.52,ssp370
1981,AR,60.59,ssp370
1982,AR,61.01,ssp370
1983,AR,59.12,ssp370
1984,AR,61.05,ssp370
1985,AR,62.24,ssp370
1986,AR,61.1,ssp370
1987,AR,61.97,ssp370
1988,AR,61.22,ssp370
1989,AR,62.38,ssp370
1990,AR,61.55,ssp370
1991,AR,62.24,ssp370
1992,AR,60.26,ssp370
1993,AR,60.95,ssp370
1994,AR,61.42,ssp370
1995,AR,61.79,ssp370
1996,AR,62.16,ssp370
1997,AR,61.86,ssp370
1998,AR,62.02,ssp370
1999,AR,61.61,ssp370
2000,AR,61.84,ssp370
2001,AR,62.52,ssp370
2002,AR,63.43,ssp370
2003,AR,61.68,ssp370
2004,AR,62.63,ssp370
2005,AR,63.5,ssp370
2006,AR,64.02,ssp370
2007,AR,62.71,ssp370
2008,AR,62.66,ssp370
2009,AR,63.08,ssp370
2010,AR,63.58,ssp370
2011,AR,63.04,ssp370
2012,AR,62.02,ssp370
2013,AR,63.17,ssp370
2014,AR,63.2,ssp370
2015,AR,63.02,ssp370
2016,AR,62.61,ssp370
2017,AR,63.34,ssp370
2018,AR,63.74,ssp370
2019,AR,63.51,ssp370
2020,AR,63.81,ssp370
2021,AR,62.81,ssp370
2022,AR,63.42,ssp370
2023,AR,63.99,ssp370
2024,AR,63.73,ssp370
2025,AR,64.14,ssp370
2026,AR,64.71,ssp370
2027,AR,63.9,ssp370
2028,AR,64.24,ssp370
2029,AR,64.46,ssp370
2030,AR,65.07,ssp370
2031,AR,64.54,ssp370
2032,AR,64.94,ssp370
2033,AR,64.41,ssp370
2034,AR,64.52,ssp370
2035,AR,63.84,ssp370
2036,AR,64.41,ssp370
2037,AR,64.29,ssp370
2038,AR,65.03,ssp370
2039,AR,65.17,ssp370
2040,AR,65.49,ssp370
2041,AR,65.55,ssp370
2042,AR,65.86,ssp370
2043,AR,64.87,ssp370
2044,AR,65.87,ssp370
2045,AR,64.56,ssp370
2046,AR,65.88,ssp370
2047,AR,66.15,ssp370
2048,AR,65.99,ssp370
2049,AR,65.57,ssp370
2050,AR,66.32,ssp370
2051,AR,66.54,ssp370
2052,AR,65.69,ssp370
2053,AR,66.68,ssp370
2054,AR,66.66,ssp370
2055,AR,65.97,ssp370
2056,AR,66.22,ssp370
2057,AR,66.66,ssp370
2058,AR,66.93,ssp370
2059,AR,66.9,ssp370
2060,AR,66.75,ssp370
2061,AR,66.98,ssp370
2062,AR,65.94,ssp370
2063,AR,67.72,ssp370
2064,AR,67.8,ssp370
2065,AR,67.78,ssp370
2066,AR,67.27,ssp370
2067,AR,67.7,ssp370
2068,AR,67.38,ssp370
2069,AR,67.37,ssp370
2070,AR,67.34,ssp370
2071,AR,68.09,ssp370
2072,AR,68.75,ssp370
2073,AR,68.03,ssp370
2074,AR,68.27,ssp370
2075,AR,68,ssp370
2076,AR,68.2,ssp370
2077,AR,68.23,ssp370
2078,AR,67.98,ssp370
2079,AR,68,ssp370
2080,AR,68.42,ssp370
2081,AR,68.81,ssp370
2082,AR,67.76,ssp370
2083,AR,69.34,ssp370
2084,AR,67.68,ssp370
2085,AR,69.28,ssp370
2086,AR,69.08,ssp370
2087,AR,70.45,ssp370
2088,AR,68.98,ssp370
2089,AR,69.58,ssp370
2090,AR,70.1,ssp370
2091,AR,69.42,ssp370
2092,AR,70.04,ssp370
2093,AR,69.65,ssp370
2094,AR,69.77,ssp370
2095,AR,70.98,ssp370
2096,AR,70.23,ssp370
2097,AR,70.79,ssp370
2098,AR,69.85,ssp370
2099,AR,71.51,ssp370
2100,AR,71.48,ssp370
1950,PA,50.13,ssp370
1951,PA,50.83,ssp370
1952,PA,50.02,ssp370
1953,PA,50.22,ssp370
1954,PA,50.41,ssp370
1955,PA,49.49,ssp370
1956,PA,50.58,ssp370
1957,PA,51.06,ssp370
1958,PA,51.03,ssp370
1959,PA,50.46,ssp370
1960,PA,50.57,ssp370
1961,PA,50.45,ssp370
1962,PA,51.01,ssp370
1963,PA,49.31,ssp370
1964,PA,49.11,ssp370
1965,PA,49.71,ssp370
1966,PA,51.48,ssp370
1967,PA,50.5,ssp370
1968,PA,49.98,ssp370
1969,PA,50.01,ssp370
1970,PA,49.88,ssp370
1971,PA,49.99,ssp370
1972,PA,49.96,ssp370
1973,PA,50.47,ssp370
1974,PA,50.45,ssp370
1975,PA,50.19,ssp370
1976,PA,50.32,ssp370
1977,PA,50.03,ssp370
1978,PA,51.01,ssp370
1979,PA,50.4,ssp370
1980,PA,51.02,ssp370
1981,PA,49.4,ssp370
1982,PA,50.31,ssp370
1983,PA,49.07,ssp370
1984,PA,50.23,ssp370
1985,PA,50.79,ssp370
1986,PA,50.93,ssp370
1987,PA,51.18,ssp370
1988,PA,51.3,ssp370
1989,PA,51.23,ssp370
1990,PA,50.06,ssp370
1991,PA,51.11,ssp370
1992,PA,49.28,ssp370
1993,PA,50.77,ssp370
1994,PA,51.37,ssp370
1995,PA,51.36,ssp370
1996,PA,51.51,ssp370
1997,PA,51.69,ssp370
1998,PA,52,ssp370
1999,PA,51.71,ssp370
2000,PA,50.99,ssp370
2001,PA,52,ssp370
2002,PA,52.79,ssp370
2003,PA,51.61,ssp370
2004,PA,51.9,ssp370
2005,PA,52.61,ssp370
2006,PA,52.5,ssp370
2007,PA,52.31,ssp370
2008,PA,52.04,ssp370
2009,PA,52.37,ssp370
2010,PA,53.2,ssp370
2011,PA,52.16,ssp370
2012,PA,51.78,ssp370
2013,PA,53,ssp370
2014,PA,52.25,ssp370
2015,PA,52.34,ssp370
2016,PA,52.59,ssp370
2017,PA,52.82,ssp370
2018,PA,53.05,ssp370
2019,PA,52.9,ssp370
2020,PA,53.07,ssp370
2021,PA,52.59,ssp370
2022,PA,53.03,ssp370
2023,PA,53.14,ssp370
2024,PA,52.79,ssp370
2025,PA,53.41,ssp370
2026,PA,54.2,ssp370
2027,PA,53.75,ssp370
2028,PA,53.61,ssp370
2029,PA,53.96,ssp370
2030,PA,54.31,ssp370
2031,PA,54.54,ssp370
2032,PA,54.14,ssp370
2033,PA,54.94,ssp370
2034,PA,54.59,ssp370
2035,PA,54.08,ssp370
2036,PA,54.34,ssp370
2037,PA,55.09,ssp370
2038,PA,55.37,ssp370
2039,PA,54.61,ssp370
2040,PA,55.49,ssp370
2041,PA,54.93,ssp370
2042,PA,54.87,ssp370
2043,PA,55.32,ssp370
2044,PA,55.83,ssp370
2045,PA,54.85,ssp370
2046,PA,55.47,ssp370
2047,PA,55.01,ssp370
2048,PA,55.94,ssp370
2049,PA,55.5,ssp370
2050,PA,56.28,ssp370
2051,PA,56.66,ssp370
2052,PA,55.34,ssp370
2053,PA,55.81,ssp370
2054,PA,56.16,ssp370
2055,PA,55.93,ssp370
2056,PA,56.11,ssp370
2057,PA,56.68,ssp370
2058,PA,56.39,ssp370
2059,PA,56.81,ssp370
2060,PA,56.5,ssp370
2061,PA,57.32,ssp370
2062,PA,57.15,ssp370
2063,PA,56.66,ssp370
2064,PA,56.49,ssp370
2065,PA,56.93,ssp370
2066,PA,57.29,ssp370
2067,PA,57.76,ssp370
2068,PA,56.75,ssp370
2069,PA,57.55,ssp370
2070,PA,57.2,ssp370
2071,PA,58.18,ssp370
2072,PA,59.18,ssp370
2073,PA,58.15,ssp370
2074,PA,58.47,ssp370
2075,PA,58.6,ssp370
2076,PA,58.09,ssp370
2077,PA,57.85,ssp370
2078,PA,58.24,ssp370
2079,PA,58.62,ssp370
2080,PA,58.44,ssp370
2081,PA,58.85,ssp370
2082,PA,58.59,ssp370
2083,PA,59.26,ssp370
2084,PA,58.81,ssp370
2085,PA,58.84,ssp370
2086,PA,60.2,ssp370
2087,PA,60.57,ssp370
2088,PA,59.5,ssp370
2089,PA,60.43,ssp370
2090,PA,60.61,ssp370
2091,PA,59.31,ssp370
2092,PA,60.01,ssp370
2093,PA,60.82,ssp370
2094,PA,59.86,ssp370
2095,PA,60.72,ssp370
2096,PA,60.62,ssp370
2097,PA,60.83,ssp370
2098,PA,60.77,ssp370
2099,PA,61.02,ssp370
2100,PA,61.86,ssp370
1950,MO,55.49,ssp370
1951,MO,56.21,ssp370
1952,MO,55.12,ssp370
1953,MO,55.84,ssp370
1954,MO,55.74,ssp370
1955,MO,56.01,ssp370
1956,MO,56.74,ssp370
1957,MO,57.31,ssp370
1958,MO,57,ssp370
1959,MO,56.01,ssp370
1960,MO,56.55,ssp370
1961,MO,55.6,ssp370
1962,MO,56.26,ssp370
1963,MO,54.75,ssp370
1964,MO,54.35,ssp370
1965,MO,55.06,ssp370
1966,MO,56.99,ssp370
1967,MO,55.79,ssp370
1968,MO,55.78,ssp370
1969,MO,55.66,ssp370
1970,MO,55.88,ssp370
1971,MO,55.87,ssp370
1972,MO,55.32,ssp370
1973,MO,55.99,ssp370
1974,MO,55.6,ssp370
1975,MO,56.62,ssp370
1976,MO,55.58,ssp370
1977,MO,56.36,ssp370
1978,MO,56.57,ssp370
1979,MO,56.42,ssp370
1980,MO,56.33,ssp370
1981,MO,54.91,ssp370
1982,MO,55.99,ssp370
1983,MO,54.27,ssp370
1984,MO,56.19,ssp370
1985,MO,57.14,ssp370
1986,MO,56.13,ssp370
1987,MO,56.8,ssp370
1988,MO,56.22,ssp370
1989,MO,56.83,ssp370
1990,MO,56.21,ssp370
1991,MO,57.33,ssp370
1992,MO,54.8,ssp370
1993,MO,56,ssp370
1994,MO,56.65,ssp370
1995,MO,56.71,ssp370
1996,MO,57.3,ssp370
1997,MO,56.76,ssp370
1998,MO,56.99,ssp370
1999,MO,56.76,ssp370
2000,MO,56.83,ssp370
2001,MO,57.73,ssp370
2002,MO,58.05,ssp370
2003,MO,56.7,ssp370
2004,MO,58.21,ssp370
2005,MO,58.93,ssp370
2006,MO,59.08,ssp370
2007,MO,58.09,ssp370
2008,MO,57.73,ssp370
2009,MO,58.21,ssp370
2010,MO,58.35,ssp370
2011,MO,57.97,ssp370
2012,MO,57,ssp370
2013,MO,58.73,ssp370
2014,MO,58.43,ssp370
2015,MO,57.98,ssp370
2016,MO,57.84,ssp370
2017,MO,58.53,ssp370
2018,MO,59.11,ssp370
2019,MO,58.83,ssp370
2020,MO,58.83,ssp370
2021,MO,57.79,ssp370
2022,MO,58.43,ssp370
2023,MO,58.77,ssp370
2024,MO,58.49,ssp370
2025,MO,59.47,ssp370
2026,MO,59.88,ssp370
2027,MO,58.94,ssp370
2028,MO,59.25,ssp370
2029,MO,59.5,ssp370
2030,MO,60.06,ssp370
2031,MO,59.79,ssp370
2032,MO,59.92,ssp370
2033,MO,59.79,ssp370
2034,MO,60.36,ssp370
2035,MO,58.94,ssp370
2036,MO,59.68,ssp370
2037,MO,59.91,ssp370
2038,MO,60.24,ssp370
2039,MO,60.2,ssp370
2040,MO,60.85,ssp370
