year,state,av_temp,scenario
2079,KS,80.28,ssp126
2080,KS,81.38,ssp126
2081,KS,80.85,ssp126
2082,KS,81.02,ssp126
2083,KS,81.32,ssp126
2084,KS,80.04,ssp126
2085,KS,81.21,ssp126
2086,KS,81.56,ssp126
2087,KS,81.01,ssp126
2088,KS,81.63,ssp126
2089,KS,81.18,ssp126
2090,KS,81.14,ssp126
2091,KS,80.7,ssp126
2092,KS,81.89,ssp126
2093,KS,81.15,ssp126
2094,KS,80.44,ssp126
2095,KS,80.04,ssp126
2096,KS,81.06,ssp126
2097,KS,79.98,ssp126
2098,KS,80.14,ssp126
2099,KS,81.29,ssp126
2100,KS,81.09,ssp126
1950,ID,62.62,ssp126
1951,ID,62.15,ssp126
1952,ID,61.78,ssp126
1953,ID,62.25,ssp126
1954,ID,62.25,ssp126
1955,ID,61.95,ssp126
1956,ID,62.03,ssp126
1957,ID,61.77,ssp126
1958,ID,62.39,ssp126
1959,ID,61.57,ssp126
1960,ID,60.93,ssp126
1961,ID,62.1,ssp126
1962,ID,62.02,ssp126
1963,ID,61.66,ssp126
1964,ID,61.22,ssp126
1965,ID,60.76,ssp126
1966,ID,62.09,ssp126
1967,ID,61.16,ssp126
1968,ID,60.89,ssp126
1969,ID,61.28,ssp126
1970,ID,60.99,ssp126
1971,ID,61.7,ssp126
1972,ID,61.49,ssp126
1973,ID,61.83,ssp126
1974,ID,61.22,ssp126
1975,ID,61.79,ssp126
1976,ID,61.3,ssp126
1977,ID,62.22,ssp126
1978,ID,62.02,ssp126
1979,ID,61.92,ssp126
1980,ID,61.31,ssp126
1981,ID,62.51,ssp126
1982,ID,62.17,ssp126
1983,ID,60.19,ssp126
1984,ID,61.56,ssp126
1985,ID,62.66,ssp126
1986,ID,61.85,ssp126
1987,ID,61.97,ssp126
1988,ID,62.3,ssp126
1989,ID,63.03,ssp126
1990,ID,62.66,ssp126
1991,ID,62.75,ssp126
1992,ID,61,ssp126
1993,ID,61.31,ssp126
1994,ID,61.96,ssp126
1995,ID,62.63,ssp126
1996,ID,63.5,ssp126
1997,ID,63.33,ssp126
1998,ID,62.92,ssp126
1999,ID,62.86,ssp126
2000,ID,63.05,ssp126
2001,ID,64.43,ssp126
2002,ID,64.38,ssp126
2003,ID,63.68,ssp126
2004,ID,64.55,ssp126
2005,ID,64.8,ssp126
2006,ID,64.66,ssp126
2007,ID,63.98,ssp126
2008,ID,63.99,ssp126
2009,ID,63.97,ssp126
2010,ID,64.28,ssp126
2011,ID,64.88,ssp126
2012,ID,64.43,ssp126
2013,ID,65.17,ssp126
2014,ID,64.72,ssp126
2015,ID,65.94,ssp126
2016,ID,64.68,ssp126
2017,ID,64.86,ssp126
2018,ID,64.53,ssp126
2019,ID,65.72,ssp126
2020,ID,65.9,ssp126
2021,ID,65.62,ssp126
2022,ID,65.82,ssp126
2023,ID,65.54,ssp126
2024,ID,65.87,ssp126
2025,ID,66.33,ssp126
2026,ID,65.97,ssp126
2027,ID,66.38,ssp126
2028,ID,65.88,ssp126
2029,ID,66,ssp126
2030,ID,65.62,ssp126
2031,ID,66.94,ssp126
2032,ID,66.58,ssp126
2033,ID,66.84,ssp126
2034,ID,65.36,ssp126
2035,ID,66.78,ssp126
2036,ID,66.07,ssp126
2037,ID,66.49,ssp126
2038,ID,66.02,ssp126
2039,ID,65.82,ssp126
2040,ID,66.26,ssp126
2041,ID,66.36,ssp126
2042,ID,67.13,ssp126
2043,ID,66.74,ssp126
2044,ID,66.97,ssp126
2045,ID,66.57,ssp126
2046,ID,67.68,ssp126
2047,ID,67.01,ssp126
2048,ID,66.16,ssp126
2049,ID,67.01,ssp126
2050,ID,66.62,ssp126
2051,ID,66.97,ssp126
2052,ID,67.27,ssp126
2053,ID,66.46,ssp126
2054,ID,66.95,ssp126
2055,ID,66.7,ssp126
2056,ID,66.49,ssp126
2057,ID,66.42,ssp126
2058,ID,66.9,ssp126
2059,ID,67.06,ssp126
2060,ID,67.11,ssp126
2061,ID,67.31,ssp126
2062,ID,67.49,ssp126
2063,ID,66.8,ssp126
2064,ID,67.36,ssp126
2065,ID,66.65,ssp126
2066,ID,67.26,ssp126
2067,ID,67.04,ssp126
2068,ID,67.04,ssp126
2069,ID,68.21,ssp126
2070,ID,67.03,ssp126
2071,ID,66.62,ssp126
2072,ID,67.22,ssp126
2073,ID,66.94,ssp126
2074,ID,67.21,ssp126
2075,ID,66.86,ssp126
2076,ID,66.75,ssp126
2077,ID,67.11,ssp126
2078,ID,67.33,ssp126
2079,ID,66.91,ssp126
2080,ID,67.13,ssp126
2081,ID,66.73,ssp126
2082,ID,66.91,ssp126
2083,ID,66.99,ssp126
2084,ID,66.67,ssp126
2085,ID,66.65,ssp126
2086,ID,67.16,ssp126
2087,ID,66.14,ssp126
2088,ID,66.36,ssp126
2089,ID,66.84,ssp126
2090,ID,67.12,ssp126
2091,ID,66.44,ssp126
2092,ID,66.61,ssp126
2093,ID,66.22,ssp126
2094,ID,66.64,ssp126
2095,ID,67.22,ssp126
2096,ID,66.66,ssp126
2097,ID,66.79,ssp126
2098,ID,67.18,ssp126
2099,ID,66.19,ssp126
2100,ID,65.85,ssp126
1950,NV,69.93,ssp126
1951,NV,69.1,ssp126
1952,NV,68.86,ssp126
1953,NV,69.5,ssp126
1954,NV,69.69,ssp126
1955,NV,68.76,ssp126
1956,NV,69.14,ssp126
1957,NV,69.1,ssp126
1958,NV,69.26,ssp126
1959,NV,68.69,ssp126
1960,NV,68.38,ssp126
1961,NV,68.99,ssp126
1962,NV,68.63,ssp126
1963,NV,69.37,ssp126
1964,NV,68.52,ssp126
1965,NV,67.95,ssp126
1966,NV,69.05,ssp126
1967,NV,68.42,ssp126
1968,NV,68.05,ssp126
1969,NV,68.88,ssp126
1970,NV,68.36,ssp126
1971,NV,68.57,ssp126
1972,NV,68.96,ssp126
1973,NV,69.06,ssp126
1974,NV,67.88,ssp126
1975,NV,68.49,ssp126
1976,NV,68.41,ssp126
1977,NV,68.92,ssp126
1978,NV,68.15,ssp126
1979,NV,69,ssp126
1980,NV,68.37,ssp126
1981,NV,69.63,ssp126
1982,NV,69.02,ssp126
1983,NV,67,ssp126
1984,NV,68.74,ssp126
1985,NV,69.64,ssp126
1986,NV,69.01,ssp126
1987,NV,69.01,ssp126
1988,NV,69.38,ssp126
1989,NV,70.28,ssp126
1990,NV,69.7,ssp126
1991,NV,69.58,ssp126
1992,NV,68.06,ssp126
1993,NV,68.31,ssp126
1994,NV,68.37,ssp126
1995,NV,69.94,ssp126
1996,NV,70.63,ssp126
1997,NV,70.1,ssp126
1998,NV,69.87,ssp126
1999,NV,70.04,ssp126
2000,NV,70.11,ssp126
2001,NV,71.42,ssp126
2002,NV,71.41,ssp126
2003,NV,70.13,ssp126
2004,NV,71.22,ssp126
2005,NV,71.03,ssp126
2006,NV,71.81,ssp126
2007,NV,70.55,ssp126
2008,NV,70.52,ssp126
2009,NV,70.98,ssp126
2010,NV,71.46,ssp126
2011,NV,71.26,ssp126
2012,NV,71.14,ssp126
2013,NV,71.94,ssp126
2014,NV,71.82,ssp126
2015,NV,72.49,ssp126
2016,NV,71.67,ssp126
2017,NV,72.04,ssp126
2018,NV,71.19,ssp126
2019,NV,72.21,ssp126
2020,NV,72.38,ssp126
2021,NV,72.26,ssp126
2022,NV,72.78,ssp126
2023,NV,72.44,ssp126
2024,NV,72.81,ssp126
2025,NV,72.77,ssp126
2026,NV,72.68,ssp126
2027,NV,73.57,ssp126
2028,NV,73.03,ssp126
2029,NV,72.93,ssp126
2030,NV,72.57,ssp126
2031,NV,73.28,ssp126
2032,NV,73.26,ssp126
2033,NV,73.04,ssp126
2034,NV,72.24,ssp126
2035,NV,73.28,ssp126
2036,NV,72.8,ssp126
2037,NV,73.16,ssp126
2038,NV,72.99,ssp126
2039,NV,73.19,ssp126
2040,NV,73.34,ssp126
2041,NV,73.19,ssp126
2042,NV,74.05,ssp126
2043,NV,73.08,ssp126
2044,NV,73.77,ssp126
2045,NV,73.49,ssp126
2046,NV,74.25,ssp126
2047,NV,73.53,ssp126
2048,NV,72.99,ssp126
2049,NV,73.53,ssp126
2050,NV,73.09,ssp126
2051,NV,73.5,ssp126
2052,NV,73.97,ssp126
2053,NV,73.09,ssp126
2054,NV,73.38,ssp126
2055,NV,73.35,ssp126
2056,NV,73.35,ssp126
2057,NV,73.21,ssp126
2058,NV,73.71,ssp126
2059,NV,73.63,ssp126
2060,NV,73.68,ssp126
2061,NV,73.26,ssp126
2062,NV,73.75,ssp126
2063,NV,73.29,ssp126
2064,NV,73.89,ssp126
2065,NV,73.7,ssp126
2066,NV,73.87,ssp126
2067,NV,73.34,ssp126
2068,NV,74,ssp126
2069,NV,74.49,ssp126
2070,NV,73.36,ssp126
2071,NV,73.32,ssp126
2072,NV,73.64,ssp126
2073,NV,73.53,ssp126
2074,NV,73.26,ssp126
2075,NV,73.88,ssp126
2076,NV,73.26,ssp126
2077,NV,73.13,ssp126
2078,NV,73.79,ssp126
2079,NV,73.42,ssp126
2080,NV,73.72,ssp126
2081,NV,73.28,ssp126
2082,NV,73.34,ssp126
2083,NV,73.52,ssp126
2084,NV,73.72,ssp126
2085,NV,73.21,ssp126
2086,NV,73.23,ssp126
2087,NV,73.14,ssp126
2088,NV,73.15,ssp126
2089,NV,73.2,ssp126
2090,NV,73.25,ssp126
2091,NV,73.24,ssp126
2092,NV,73.53,ssp126
2093,NV,73.19,ssp126
2094,NV,73.3,ssp126
2095,NV,73.9,ssp126
2096,NV,73.57,ssp126
2097,NV,73.32,ssp126
2098,NV,73.01,ssp126
2099,NV,73.08,ssp126
2100,NV,72.77,ssp126
1950,IL,72.78,ssp126
1951,IL,73.25,ssp126
1952,IL,73.02,ssp126
1953,IL,73.42,ssp126
1954,IL,72.78,ssp126
1955,IL,73.13,ssp126
1956,IL,74.03,ssp126
1957,IL,73.81,ssp126
1958,IL,72.96,ssp126
1959,IL,72.48,ssp126
1960,IL,73.47,ssp126
1961,IL,73.28,ssp126
1962,IL,72.76,ssp126
1963,IL,72.96,ssp126
1964,IL,72.4,ssp126
1965,IL,72.61,ssp126
1966,IL,72.28,ssp126
1967,IL,73.29,ssp126
1968,IL,72.53,ssp126
1969,IL,72.95,ssp126
1970,IL,72.81,ssp126
1971,IL,73.07,ssp126
1972,IL,72.88,ssp126
1973,IL,72.67,ssp126
1974,IL,72.6,ssp126
1975,IL,73.09,ssp126
1976,IL,73.02,ssp126
1977,IL,73.68,ssp126
1978,IL,74.09,ssp126
1979,IL,73.52,ssp126
1980,IL,73.64,ssp126
1981,IL,73.75,ssp126
1982,IL,72.6,ssp126
1983,IL,72.9,ssp126
1984,IL,72.59,ssp126
1985,IL,73.59,ssp126
1986,IL,73.1,ssp126
1987,IL,73.15,ssp126
1988,IL,74.24,ssp126
1989,IL,73.87,ssp126
1990,IL,74.13,ssp126
1991,IL,73.18,ssp126
1992,IL,72.64,ssp126
1993,IL,73.27,ssp126
1994,IL,74.14,ssp126
1995,IL,74.01,ssp126
1996,IL,74.26,ssp126
1997,IL,74.58,ssp126
1998,IL,73.77,ssp126
1999,IL,74.73,ssp126
2000,IL,75.2,ssp126
2001,IL,73.97,ssp126
2002,IL,74.69,ssp126
2003,IL,75.23,ssp126
2004,IL,74.94,ssp126
2005,IL,75.07,ssp126
2006,IL,74.77,ssp126
2007,IL,75.35,ssp126
2008,IL,75.41,ssp126
2009,IL,75.18,ssp126
2010,IL,75.31,ssp126
2011,IL,74.78,ssp126
2012,IL,75.58,ssp126
2013,IL,75.58,ssp126
2014,IL,75.91,ssp126
2015,IL,76.27,ssp126
2016,IL,75.12,ssp126
2017,IL,75.67,ssp126
2018,IL,75.68,ssp126
2019,IL,75.42,ssp126
2020,IL,75.84,ssp126
2021,IL,76.27,ssp126
2022,IL,76.2,ssp126
2023,IL,75.83,ssp126
2024,IL,76.91,ssp126
2025,IL,76.4,ssp126
2026,IL,76.18,ssp126
2027,IL,76.66,ssp126
2028,IL,76.93,ssp126
2029,IL,77.44,ssp126
2030,IL,76.84,ssp126
2031,IL,77.31,ssp126
2032,IL,76.25,ssp126
2033,IL,76.96,ssp126
2034,IL,76.78,ssp126
2035,IL,76.66,ssp126
2036,IL,75.97,ssp126
2037,IL,76.9,ssp126
2038,IL,77.02,ssp126
2039,IL,77.45,ssp126
2040,IL,77.08,ssp126
2041,IL,77.18,ssp126
2042,IL,76.61,ssp126
2043,IL,77.42,ssp126
2044,IL,77.8,ssp126
2045,IL,77.05,ssp126
2046,IL,77.98,ssp126
2047,IL,77.74,ssp126
2048,IL,77.89,ssp126
2049,IL,78.15,ssp126
2050,IL,77.75,ssp126
2051,IL,78.76,ssp126
2052,IL,78.19,ssp126
2053,IL,78.35,ssp126
2054,IL,77.62,ssp126
2055,IL,77.47,ssp126
2056,IL,77.43,ssp126
2057,IL,78.52,ssp126
2058,IL,77.47,ssp126
2059,IL,76.85,ssp126
2060,IL,77.7,ssp126
2061,IL,76.97,ssp126
2062,IL,77.74,ssp126
2063,IL,77.93,ssp126
2064,IL,77.66,ssp126
2065,IL,77.61,ssp126
2066,IL,77.06,ssp126
2067,IL,77.74,ssp126
2068,IL,78.13,ssp126
2069,IL,78.45,ssp126
2070,IL,78.28,ssp126
2071,IL,77.63,ssp126
2072,IL,78.11,ssp126
2073,IL,77.52,ssp126
2074,IL,77.69,ssp126
2075,IL,77.47,ssp126
2076,IL,76.8,ssp126
2077,IL,77.84,ssp126
2078,IL,77.74,ssp126
2079,IL,77.08,ssp126
2080,IL,77.78,ssp126
2081,IL,77.19,ssp126
2082,IL,77.45,ssp126
2083,IL,77.34,ssp126
2084,IL,76.82,ssp126
2085,IL,77.82,ssp126
2086,IL,77.82,ssp126
2087,IL,77.23,ssp126
2088,IL,77.65,ssp126
2089,IL,77.48,ssp126
2090,IL,77.25,ssp126
2091,IL,77.35,ssp126
2092,IL,77.93,ssp126
2093,IL,77.33,ssp126
2094,IL,77.41,ssp126
2095,IL,76.93,ssp126
2096,IL,77.33,ssp126
2097,IL,76.74,ssp126
2098,IL,76.77,ssp126
2099,IL,77.79,ssp126
2100,IL,77.32,ssp126
1950,VT,63.39,ssp126
1951,VT,63.96,ssp126
1952,VT,64.13,ssp126
1953,VT,63.38,ssp126
1954,VT,63.26,ssp126
1955,VT,63.43,ssp126
1956,VT,64.14,ssp126
1957,VT,64.03,ssp126
1958,VT,63.27,ssp126
1959,VT,63.42,ssp126
1960,VT,63.66,ssp126
1961,VT,64.06,ssp126
1962,VT,63.83,ssp126
1963,VT,63.76,ssp126
1964,VT,63.22,ssp126
1965,VT,63.52,ssp126
1966,VT,63.25,ssp126
1967,VT,63.61,ssp126
1968,VT,62.82,ssp126
1969,VT,62.91,ssp126
1970,VT,62.6,ssp126
1971,VT,63.29,ssp126
1972,VT,63.85,ssp126
1973,VT,63.47,ssp126
1974,VT,62.41,ssp126
1975,VT,63.79,ssp126
1976,VT,63.34,ssp126
1977,VT,62.86,ssp126
1978,VT,64.53,ssp126
1979,VT,63.87,ssp126
1980,VT,63.64,ssp126
1981,VT,63.99,ssp126
1982,VT,62.93,ssp126
1983,VT,62.57,ssp126
1984,VT,62.7,ssp126
1985,VT,63.18,ssp126
1986,VT,63.39,ssp126
1987,VT,63.41,ssp126
1988,VT,64.85,ssp126
1989,VT,64.39,ssp126
1990,VT,64.22,ssp126
1991,VT,63.71,ssp126
1992,VT,62.25,ssp126
1993,VT,62.93,ssp126
1994,VT,64.05,ssp126
1995,VT,64.48,ssp126
1996,VT,63.76,ssp126
1997,VT,64.34,ssp126
1998,VT,64.3,ssp126
1999,VT,65.83,ssp126
2000,VT,65.41,ssp126
2001,VT,64.34,ssp126
2002,VT,64.92,ssp126
2003,VT,65.58,ssp126
2004,VT,65.19,ssp126
2005,VT,65.55,ssp126
2006,VT,65.41,ssp126
2007,VT,65.46,ssp126
2008,VT,65.31,ssp126
2009,VT,65.29,ssp126
2010,VT,65.59,ssp126
2011,VT,65.2,ssp126
2012,VT,65.47,ssp126
2013,VT,65.64,ssp126
2014,VT,65.88,ssp126
2015,VT,66.39,ssp126
2016,VT,64.96,ssp126
2017,VT,66.05,ssp126
2018,VT,65.96,ssp126
2019,VT,65.97,ssp126
2020,VT,66.05,ssp126
2021,VT,66.31,ssp126
2022,VT,66.15,ssp126
2023,VT,66.99,ssp126
2024,VT,66.55,ssp126
2025,VT,66.35,ssp126
2026,VT,66.03,ssp126
2027,VT,66.62,ssp126
2028,VT,66.56,ssp126
2029,VT,66.43,ssp126
2030,VT,66.68,ssp126
2031,VT,66.66,ssp126
2032,VT,66.65,ssp126
2033,VT,66.9,ssp126
2034,VT,66.8,ssp126
2035,VT,66.88,ssp126
2036,VT,67.14,ssp126
2037,VT,67.47,ssp126
2038,VT,67.18,ssp126
2039,VT,67.81,ssp126
2040,VT,67.15,ssp126
2041,VT,66.63,ssp126
2042,VT,66.8,ssp126
2043,VT,67.2,ssp126
2044,VT,67.93,ssp126
2045,VT,67.51,ssp126
2046,VT,68.24,ssp126
2047,VT,67.46,ssp126
2048,VT,68.5,ssp126
2049,VT,67.88,ssp126
2050,VT,67.33,ssp126
2051,VT,68.56,ssp126
2052,VT,67.7,ssp126
2053,VT,68.11,ssp126
2054,VT,67.46,ssp126
2055,VT,67.5,ssp126
2056,VT,67.41,ssp126
2057,VT,67.98,ssp126
2058,VT,67.94,ssp126
2059,VT,68.11,ssp126
2060,VT,67.96,ssp126
2061,VT,67.88,ssp126
2062,VT,67.64,ssp126
2063,VT,68.08,ssp126
2064,VT,67.86,ssp126
2065,VT,67.35,ssp126
2066,VT,67.41,ssp126
2067,VT,67.98,ssp126
2068,VT,68.38,ssp126
2069,VT,68.12,ssp126
2070,VT,68.35,ssp126
2071,VT,67.67,ssp126
2072,VT,68.08,ssp126
2073,VT,68.27,ssp126
2074,VT,68.24,ssp126
2075,VT,67.86,ssp126
2076,VT,67.82,ssp126
2077,VT,67.8,ssp126
2078,VT,67.83,ssp126
2079,VT,67.98,ssp126
2080,VT,67.56,ssp126
2081,VT,67.77,ssp126
2082,VT,67.57,ssp126
2083,VT,67.69,ssp126
2084,VT,67.53,ssp126
2085,VT,67.9,ssp126
2086,VT,68.04,ssp126
2087,VT,67.41,ssp126
2088,VT,68.11,ssp126
2089,VT,67.19,ssp126
2090,VT,67.9,ssp126
2091,VT,67.87,ssp126
2092,VT,68.05,ssp126
2093,VT,68.09,ssp126
2094,VT,68.35,ssp126
2095,VT,67.43,ssp126
2096,VT,67.86,ssp126
2097,VT,67.39,ssp126
2098,VT,67.75,ssp126
2099,VT,67.59,ssp126
2100,VT,67.54,ssp126
1950,NJ,71.49,ssp126
1951,NJ,71.82,ssp126
1952,NJ,72.05,ssp126
1953,NJ,71.58,ssp126
1954,NJ,71.47,ssp126
1955,NJ,71.68,ssp126
1956,NJ,71.95,ssp126
1957,NJ,72.29,ssp126
1958,NJ,71.38,ssp126
1959,NJ,71.38,ssp126
1960,NJ,72.1,ssp126
1961,NJ,71.41,ssp126
1962,NJ,71.58,ssp126
1963,NJ,71.53,ssp126
1964,NJ,71.05,ssp126
1965,NJ,71.12,ssp126
1966,NJ,71.14,ssp126
1967,NJ,72.03,ssp126
1968,NJ,70.88,ssp126
1969,NJ,70.52,ssp126
1970,NJ,70.58,ssp126
1971,NJ,71.44,ssp126
1972,NJ,71.76,ssp126
1973,NJ,71.12,ssp126
1974,NJ,70.7,ssp126
1975,NJ,71.77,ssp126
1976,NJ,71.97,ssp126
1977,NJ,71.63,ssp126
1978,NJ,72.66,ssp126
1979,NJ,72,ssp126
1980,NJ,71.84,ssp126
1981,NJ,71.89,ssp126
1982,NJ,71.22,ssp126
1983,NJ,70.73,ssp126
1984,NJ,70.68,ssp126
1985,NJ,71.34,ssp126
1986,NJ,71.59,ssp126
1987,NJ,71.64,ssp126
1988,NJ,72.71,ssp126
1989,NJ,72.01,ssp126
1990,NJ,71.57,ssp126
1991,NJ,72.23,ssp126
1992,NJ,70.09,ssp126
1993,NJ,71.3,ssp126
1994,NJ,71.87,ssp126
1995,NJ,72.33,ssp126
1996,NJ,72,ssp126
1997,NJ,72.55,ssp126
1998,NJ,72.69,ssp126
1999,NJ,73.65,ssp126
2000,NJ,73.08,ssp126
2001,NJ,72.41,ssp126
2002,NJ,73.37,ssp126
2003,NJ,73.41,ssp126
2004,NJ,72.91,ssp126
2005,NJ,72.89,ssp126
2006,NJ,72.66,ssp126
2007,NJ,73.89,ssp126
2008,NJ,73.24,ssp126
2009,NJ,73.53,ssp126
2010,NJ,73.2,ssp126
2011,NJ,72.9,ssp126
2012,NJ,73.02,ssp126
2013,NJ,73.36,ssp126
2014,NJ,73.83,ssp126
2015,NJ,74.29,ssp126
2016,NJ,73.01,ssp126
2017,NJ,73.78,ssp126
2018,NJ,74.06,ssp126
2019,NJ,74.19,ssp126
2020,NJ,74.09,ssp126
2021,NJ,74.01,ssp126
2022,NJ,73.36,ssp126
2023,NJ,74.15,ssp126
2024,NJ,74.34,ssp126
2025,NJ,74.1,ssp126
2026,NJ,74.18,ssp126
2027,NJ,74,ssp126
2028,NJ,74.44,ssp126
2029,NJ,74.42,ssp126
2030,NJ,74.7,ssp126
2031,NJ,74.74,ssp126
2032,NJ,74.57,ssp126
2033,NJ,74.7,ssp126
2034,NJ,74.66,ssp126
2035,NJ,75.04,ssp126
2036,NJ,74.91,ssp126
2037,NJ,75.11,ssp126
2038,NJ,75.03,ssp126
2039,NJ,75.09,ssp126
2040,NJ,74.98,ssp126
2041,NJ,74.89,ssp126
2042,NJ,74.53,ssp126
2043,NJ,75.13,ssp126
2044,NJ,75.49,ssp126
2045,NJ,74.92,ssp126
2046,NJ,75.87,ssp126
2047,NJ,75.07,ssp126
2048,NJ,75.81,ssp126
2049,NJ,75.58,ssp126
2050,NJ,75.55,ssp126
2051,NJ,75.76,ssp126
2052,NJ,75.35,ssp126
2053,NJ,75.46,ssp126
2054,NJ,75.23,ssp126
2055,NJ,75.12,ssp126
2056,NJ,75.19,ssp126
2057,NJ,75.43,ssp126
2058,NJ,75.5,ssp126
2059,NJ,75.55,ssp126
2060,NJ,75.26,ssp126
2061,NJ,75.28,ssp126
2062,NJ,75.24,ssp126
2063,NJ,75.62,ssp126
2064,NJ,75.74,ssp126
2065,NJ,75.35,ssp126
2066,NJ,75.28,ssp126
2067,NJ,75.83,ssp126
2068,NJ,75.52,ssp126
2069,NJ,75.74,ssp126
2070,NJ,75.21,ssp126
2071,NJ,75.27,ssp126
2072,NJ,75.15,ssp126
2073,NJ,75.62,ssp126
2074,NJ,75.71,ssp126
2075,NJ,75.49,ssp126
2076,NJ,75.49,ssp126
2077,NJ,75.36,ssp126
2078,NJ,75.63,ssp126
2079,NJ,75.62,ssp126
2080,NJ,75.51,ssp126
2081,NJ,75.16,ssp126
2082,NJ,75.15,ssp126
2083,NJ,75.43,ssp126
2084,NJ,75.11,ssp126
2085,NJ,75.38,ssp126
2086,NJ,75.14,ssp126
2087,NJ,75.1,ssp126
2088,NJ,75.68,ssp126
2089,NJ,75.38,ssp126
2090,NJ,75.47,ssp126
2091,NJ,75.34,ssp126
2092,NJ,75.72,ssp126
2093,NJ,75.66,ssp126
2094,NJ,75.62,ssp126
2095,NJ,74.84,ssp126
2096,NJ,74.89,ssp126
2097,NJ,75.06,ssp126
2098,NJ,75.11,ssp126
2099,NJ,75.15,ssp126
2100,NJ,75.45,ssp126
1950,ND,66.47,ssp126
1951,ND,66.39,ssp126
1952,ND,66.41,ssp126
1953,ND,66.39,ssp126
1954,ND,65.66,ssp126
1955,ND,66.55,ssp126
1956,ND,67.17,ssp126
1957,ND,66.57,ssp126
1958,ND,66.59,ssp126
1959,ND,65.35,ssp126
1960,ND,66.18,ssp126
1961,ND,67.39,ssp126
1962,ND,66.89,ssp126
1963,ND,65.93,ssp126
1964,ND,66.08,ssp126
1965,ND,65.26,ssp126
1966,ND,66.41,ssp126
1967,ND,66.49,ssp126
1968,ND,65.46,ssp126
1969,ND,65.63,ssp126
1970,ND,65.92,ssp126
1971,ND,65.64,ssp126
1972,ND,66.01,ssp126
1973,ND,65.96,ssp126
1974,ND,65.31,ssp126
1975,ND,66.06,ssp126
1976,ND,66.25,ssp126
1977,ND,66.98,ssp126
1978,ND,67.83,ssp126
1979,ND,66.27,ssp126
1980,ND,66.35,ssp126
1981,ND,66.72,ssp126
1982,ND,65.96,ssp126
1983,ND,65.03,ssp126
1984,ND,65.88,ssp126
1985,ND,66.99,ssp126
1986,ND,66.48,ssp126
1987,ND,65.99,ssp126
1988,ND,66.63,ssp126
1989,ND,66.91,ssp126
1990,ND,67.65,ssp126
1991,ND,66.77,ssp126
1992,ND,65.48,ssp126
1993,ND,65.69,ssp126
1994,ND,67.1,ssp126
1995,ND,67.21,ssp126
1996,ND,67.64,ssp126
1997,ND,68.53,ssp126
1998,ND,66.82,ssp126
1999,ND,67.8,ssp126
2000,ND,68.32,ssp126
2001,ND,67.78,ssp126
2002,ND,68.6,ssp126
2003,ND,68.69,ssp126
2004,ND,68.72,ssp126
2005,ND,69.3,ssp126
2006,ND,68.81,ssp126
2007,ND,68.38,ssp126
2008,ND,69.06,ssp126
2009,ND,68.88,ssp126
2010,ND,68.88,ssp126
2011,ND,69.03,ssp126
2012,ND,69.69,ssp126
2013,ND,69.85,ssp126
2014,ND,69.42,ssp126
2015,ND,70.19,ssp126
2016,ND,68.59,ssp126
2017,ND,68.91,ssp126
2018,ND,69.5,ssp126
2019,ND,70.4,ssp126
2020,ND,70.17,ssp126
2021,ND,70.01,ssp126
2022,ND,69.75,ssp126
2023,ND,69.73,ssp126
2024,ND,70.14,ssp126
2025,ND,70.8,ssp126
2026,ND,69.89,ssp126
2027,ND,70.73,ssp126
2028,ND,69.9,ssp126
2029,ND,70.88,ssp126
2030,ND,70.35,ssp126
2031,ND,71.56,ssp126
2032,ND,70.46,ssp126
2033,ND,71.32,ssp126
2034,ND,70.69,ssp126
2035,ND,71.79,ssp126
2036,ND,70.58,ssp126
2037,ND,71.39,ssp126
2038,ND,70.45,ssp126
2039,ND,70.57,ssp126
2040,ND,70.47,ssp126
2041,ND,70.27,ssp126
2042,ND,70.98,ssp126
2043,ND,70.88,ssp126
2044,ND,71.61,ssp126
2045,ND,70.96,ssp126
2046,ND,72.72,ssp126
2047,ND,71.47,ssp126
2048,ND,70.87,ssp126
2049,ND,71.75,ssp126
2050,ND,71.06,ssp126
2051,ND,72.53,ssp126
2052,ND,71.83,ssp126
2053,ND,71.99,ssp126
2054,ND,71.5,ssp126
2055,ND,71.56,ssp126
2056,ND,70.87,ssp126
2057,ND,71.85,ssp126
2058,ND,71.77,ssp126
2059,ND,71.39,ssp126
2060,ND,71.51,ssp126
2061,ND,71.48,ssp126
2062,ND,72.09,ssp126
2063,ND,70.87,ssp126
2064,ND,71.41,ssp126
2065,ND,70.99,ssp126
2066,ND,70.87,ssp126
2067,ND,72.64,ssp126
2068,ND,71.8,ssp126
2069,ND,72.98,ssp126
2070,ND,72.26,ssp126
2071,ND,71.66,ssp126
2072,ND,71.93,ssp126
2073,ND,71.89,ssp126
2074,ND,72.27,ssp126
2075,ND,71.83,ssp126
2076,ND,71,ssp126
2077,ND,72.08,ssp126
2078,ND,72.04,ssp126
2079,ND,71.47,ssp126
2080,ND,71.92,ssp126
2081,ND,71.01,ssp126
2082,ND,71.67,ssp126
2083,ND,71.99,ssp126
2084,ND,71.59,ssp126
2085,ND,71.45,ssp126
2086,ND,72.04,ssp126
2087,ND,70.55,ssp126
2088,ND,71.18,ssp126
2089,ND,70.95,ssp126
2090,ND,72.02,ssp126
2091,ND,71.34,ssp126
2092,ND,71.11,ssp126
2093,ND,71.45,ssp126
2094,ND,70.77,ssp126
2095,ND,71.76,ssp126
