year,state,av_temp,scenario
2018,DE,37.67,ssp370
2019,DE,36.09,ssp370
2020,DE,36.7,ssp370
2021,DE,37.95,ssp370
2022,DE,38.55,ssp370
2023,DE,37.48,ssp370
2024,DE,37.18,ssp370
2025,DE,37.4,ssp370
2026,DE,38.62,ssp370
2027,DE,38.76,ssp370
2028,DE,37.85,ssp370
2029,DE,37.77,ssp370
2030,DE,38.76,ssp370
2031,DE,37.77,ssp370
2032,DE,38.25,ssp370
2033,DE,38.26,ssp370
2034,DE,39.03,ssp370
2035,DE,37.13,ssp370
2036,DE,38.38,ssp370
2037,DE,38.68,ssp370
2038,DE,39.6,ssp370
2039,DE,37.6,ssp370
2040,DE,39.07,ssp370
2041,DE,38.3,ssp370
2042,DE,39.49,ssp370
2043,DE,39.62,ssp370
2044,DE,40.12,ssp370
2045,DE,39.78,ssp370
2046,DE,39.23,ssp370
2047,DE,38.78,ssp370
2048,DE,39.47,ssp370
2049,DE,41.46,ssp370
2050,DE,38.76,ssp370
2051,DE,39.56,ssp370
2052,DE,40.56,ssp370
2053,DE,39.52,ssp370
2054,DE,40.17,ssp370
2055,DE,39.78,ssp370
2056,DE,40.58,ssp370
2057,DE,40.16,ssp370
2058,DE,39.62,ssp370
2059,DE,40.43,ssp370
2060,DE,40.22,ssp370
2061,DE,40.16,ssp370
2062,DE,40.75,ssp370
2063,DE,40.98,ssp370
2064,DE,40.39,ssp370
2065,DE,39.53,ssp370
2066,DE,41.36,ssp370
2067,DE,41.04,ssp370
2068,DE,41.02,ssp370
2069,DE,41.22,ssp370
2070,DE,42.6,ssp370
2071,DE,41.66,ssp370
2072,DE,42.34,ssp370
2073,DE,41.38,ssp370
2074,DE,43.21,ssp370
2075,DE,42.31,ssp370
2076,DE,42.29,ssp370
2077,DE,42.44,ssp370
2078,DE,42.38,ssp370
2079,DE,42.74,ssp370
2080,DE,41.19,ssp370
2081,DE,41.68,ssp370
2082,DE,43.47,ssp370
2083,DE,41.58,ssp370
2084,DE,42.86,ssp370
2085,DE,41.79,ssp370
2086,DE,43.17,ssp370
2087,DE,42.98,ssp370
2088,DE,43.34,ssp370
2089,DE,44.1,ssp370
2090,DE,42.68,ssp370
2091,DE,43.46,ssp370
2092,DE,43.49,ssp370
2093,DE,43.27,ssp370
2094,DE,43.48,ssp370
2095,DE,42.85,ssp370
2096,DE,44.28,ssp370
2097,DE,43.21,ssp370
2098,DE,43.32,ssp370
2099,DE,44.78,ssp370
2100,DE,44.28,ssp370
1950,CT,NA,ssp370
1951,CT,28.05,ssp370
1952,CT,27.22,ssp370
1953,CT,26.77,ssp370
1954,CT,28.46,ssp370
1955,CT,28.14,ssp370
1956,CT,27.35,ssp370
1957,CT,28.85,ssp370
1958,CT,29.21,ssp370
1959,CT,28.1,ssp370
1960,CT,28.49,ssp370
1961,CT,29.6,ssp370
1962,CT,27.76,ssp370
1963,CT,27.35,ssp370
1964,CT,28.41,ssp370
1965,CT,27.75,ssp370
1966,CT,27.22,ssp370
1967,CT,27.56,ssp370
1968,CT,27.35,ssp370
1969,CT,26.84,ssp370
1970,CT,27.38,ssp370
1971,CT,27.34,ssp370
1972,CT,28.13,ssp370
1973,CT,27.02,ssp370
1974,CT,26.35,ssp370
1975,CT,29.13,ssp370
1976,CT,27.58,ssp370
1977,CT,27.43,ssp370
1978,CT,28.65,ssp370
1979,CT,27.95,ssp370
1980,CT,28.5,ssp370
1981,CT,28.03,ssp370
1982,CT,27.49,ssp370
1983,CT,27.78,ssp370
1984,CT,27.86,ssp370
1985,CT,27.28,ssp370
1986,CT,29.12,ssp370
1987,CT,27.62,ssp370
1988,CT,28.03,ssp370
1989,CT,28.21,ssp370
1990,CT,27.87,ssp370
1991,CT,27.29,ssp370
1992,CT,27.48,ssp370
1993,CT,27.57,ssp370
1994,CT,27.62,ssp370
1995,CT,28.75,ssp370
1996,CT,26.72,ssp370
1997,CT,28.99,ssp370
1998,CT,28.2,ssp370
1999,CT,28.86,ssp370
2000,CT,29.5,ssp370
2001,CT,29.03,ssp370
2002,CT,28.76,ssp370
2003,CT,28.78,ssp370
2004,CT,29.47,ssp370
2005,CT,30.71,ssp370
2006,CT,31.04,ssp370
2007,CT,28.88,ssp370
2008,CT,30.36,ssp370
2009,CT,29.86,ssp370
2010,CT,30.64,ssp370
2011,CT,29.65,ssp370
2012,CT,28.63,ssp370
2013,CT,29.09,ssp370
2014,CT,29.81,ssp370
2015,CT,30.37,ssp370
2016,CT,30.46,ssp370
2017,CT,29.72,ssp370
2018,CT,30.83,ssp370
2019,CT,29.53,ssp370
2020,CT,29.46,ssp370
2021,CT,30.93,ssp370
2022,CT,31.89,ssp370
2023,CT,30.37,ssp370
2024,CT,30.61,ssp370
2025,CT,30.4,ssp370
2026,CT,31.17,ssp370
2027,CT,31.68,ssp370
2028,CT,31.24,ssp370
2029,CT,31.23,ssp370
2030,CT,32.26,ssp370
2031,CT,30.75,ssp370
2032,CT,31.27,ssp370
2033,CT,31.68,ssp370
2034,CT,32.49,ssp370
2035,CT,30.38,ssp370
2036,CT,31.49,ssp370
2037,CT,31.83,ssp370
2038,CT,32.92,ssp370
2039,CT,30.84,ssp370
2040,CT,32.49,ssp370
2041,CT,31.64,ssp370
2042,CT,32.65,ssp370
2043,CT,33.32,ssp370
2044,CT,32.82,ssp370
2045,CT,32.68,ssp370
2046,CT,32.38,ssp370
2047,CT,32.12,ssp370
2048,CT,32.3,ssp370
2049,CT,34.62,ssp370
2050,CT,31.48,ssp370
2051,CT,32.85,ssp370
2052,CT,34.15,ssp370
2053,CT,32.97,ssp370
2054,CT,33.91,ssp370
2055,CT,32.81,ssp370
2056,CT,34.17,ssp370
2057,CT,33.6,ssp370
2058,CT,33.21,ssp370
2059,CT,33.78,ssp370
2060,CT,33.48,ssp370
2061,CT,32.98,ssp370
2062,CT,34.35,ssp370
2063,CT,34.54,ssp370
2064,CT,34.06,ssp370
2065,CT,33.01,ssp370
2066,CT,34.77,ssp370
2067,CT,34.97,ssp370
2068,CT,34.21,ssp370
2069,CT,35.06,ssp370
2070,CT,36.27,ssp370
2071,CT,34.95,ssp370
2072,CT,36.13,ssp370
2073,CT,34.71,ssp370
2074,CT,37.21,ssp370
2075,CT,35.97,ssp370
2076,CT,36.16,ssp370
2077,CT,35.87,ssp370
2078,CT,35.94,ssp370
2079,CT,36.59,ssp370
2080,CT,34.57,ssp370
2081,CT,35.48,ssp370
2082,CT,37.21,ssp370
2083,CT,35.17,ssp370
2084,CT,36.74,ssp370
2085,CT,35.36,ssp370
2086,CT,36.86,ssp370
2087,CT,36.91,ssp370
2088,CT,37.3,ssp370
2089,CT,38.09,ssp370
2090,CT,36.6,ssp370
2091,CT,37.42,ssp370
2092,CT,37.15,ssp370
2093,CT,36.89,ssp370
2094,CT,37.24,ssp370
2095,CT,36.93,ssp370
2096,CT,37.91,ssp370
2097,CT,37.34,ssp370
2098,CT,37.43,ssp370
2099,CT,38.61,ssp370
2100,CT,38.52,ssp370
1950,NH,NA,ssp370
1951,NH,20.12,ssp370
1952,NH,19.49,ssp370
1953,NH,19.21,ssp370
1954,NH,20.79,ssp370
1955,NH,20.33,ssp370
1956,NH,19.51,ssp370
1957,NH,20.72,ssp370
1958,NH,21.75,ssp370
1959,NH,19.86,ssp370
1960,NH,20.31,ssp370
1961,NH,22.01,ssp370
1962,NH,20.03,ssp370
1963,NH,18.97,ssp370
1964,NH,20.43,ssp370
1965,NH,20.04,ssp370
1966,NH,19.36,ssp370
1967,NH,19.73,ssp370
1968,NH,19.36,ssp370
1969,NH,18.96,ssp370
1970,NH,19.63,ssp370
1971,NH,19.63,ssp370
1972,NH,20.5,ssp370
1973,NH,19.22,ssp370
1974,NH,18.35,ssp370
1975,NH,21.64,ssp370
1976,NH,19.51,ssp370
1977,NH,19.96,ssp370
1978,NH,20.91,ssp370
1979,NH,20.47,ssp370
1980,NH,20.61,ssp370
1981,NH,20.2,ssp370
1982,NH,19.72,ssp370
1983,NH,19.82,ssp370
1984,NH,20.24,ssp370
1985,NH,18.83,ssp370
1986,NH,21.16,ssp370
1987,NH,19.96,ssp370
1988,NH,19.96,ssp370
1989,NH,20.27,ssp370
1990,NH,20.26,ssp370
1991,NH,19.95,ssp370
1992,NH,19.16,ssp370
1993,NH,19.56,ssp370
1994,NH,20.03,ssp370
1995,NH,21.28,ssp370
1996,NH,19.04,ssp370
1997,NH,21.49,ssp370
1998,NH,20.56,ssp370
1999,NH,20.61,ssp370
2000,NH,21.64,ssp370
2001,NH,21.25,ssp370
2002,NH,20.97,ssp370
2003,NH,21.24,ssp370
2004,NH,22.06,ssp370
2005,NH,23.35,ssp370
2006,NH,23.69,ssp370
2007,NH,21.46,ssp370
2008,NH,23.15,ssp370
2009,NH,22.44,ssp370
2010,NH,22.79,ssp370
2011,NH,22.01,ssp370
2012,NH,21.1,ssp370
2013,NH,21.63,ssp370
2014,NH,22.19,ssp370
2015,NH,23.23,ssp370
2016,NH,23.23,ssp370
2017,NH,21.96,ssp370
2018,NH,23.23,ssp370
2019,NH,21.99,ssp370
2020,NH,21.76,ssp370
2021,NH,23.66,ssp370
2022,NH,24.96,ssp370
2023,NH,22.54,ssp370
2024,NH,23.38,ssp370
2025,NH,23.35,ssp370
2026,NH,23.57,ssp370
2027,NH,24.52,ssp370
2028,NH,24.2,ssp370
2029,NH,23.93,ssp370
2030,NH,25.06,ssp370
2031,NH,23.38,ssp370
2032,NH,24.01,ssp370
2033,NH,24.33,ssp370
2034,NH,25.46,ssp370
2035,NH,23.37,ssp370
2036,NH,24.21,ssp370
2037,NH,24.81,ssp370
2038,NH,26.06,ssp370
2039,NH,23.49,ssp370
2040,NH,25.44,ssp370
2041,NH,24.49,ssp370
2042,NH,26,ssp370
2043,NH,26.49,ssp370
2044,NH,25.52,ssp370
2045,NH,25.71,ssp370
2046,NH,25.19,ssp370
2047,NH,24.99,ssp370
2048,NH,25.35,ssp370
2049,NH,27.58,ssp370
2050,NH,24.07,ssp370
2051,NH,25.63,ssp370
2052,NH,27.54,ssp370
2053,NH,25.97,ssp370
2054,NH,27.26,ssp370
2055,NH,25.86,ssp370
2056,NH,27.63,ssp370
2057,NH,26.65,ssp370
2058,NH,26.47,ssp370
2059,NH,27.15,ssp370
2060,NH,26.53,ssp370
2061,NH,25.79,ssp370
2062,NH,27.71,ssp370
2063,NH,27.93,ssp370
2064,NH,27.6,ssp370
2065,NH,26.25,ssp370
2066,NH,27.93,ssp370
2067,NH,28.65,ssp370
2068,NH,27.32,ssp370
2069,NH,28.6,ssp370
2070,NH,29.86,ssp370
2071,NH,28.21,ssp370
2072,NH,29.91,ssp370
2073,NH,27.99,ssp370
2074,NH,31.08,ssp370
2075,NH,29.71,ssp370
2076,NH,30.08,ssp370
2077,NH,29.11,ssp370
2078,NH,29.61,ssp370
2079,NH,30.32,ssp370
2080,NH,28.18,ssp370
2081,NH,28.76,ssp370
2082,NH,31.17,ssp370
2083,NH,28.81,ssp370
2084,NH,30.63,ssp370
2085,NH,29.03,ssp370
2086,NH,30.48,ssp370
2087,NH,30.53,ssp370
2088,NH,31.41,ssp370
2089,NH,31.99,ssp370
2090,NH,30.32,ssp370
2091,NH,30.97,ssp370
2092,NH,30.97,ssp370
2093,NH,30.52,ssp370
2094,NH,31.23,ssp370
2095,NH,30.68,ssp370
2096,NH,31.36,ssp370
2097,NH,30.9,ssp370
2098,NH,31.23,ssp370
2099,NH,32.35,ssp370
2100,NH,32.62,ssp370
1950,NE,NA,ssp370
1951,NE,25.31,ssp370
1952,NE,23.64,ssp370
1953,NE,25.33,ssp370
1954,NE,24.63,ssp370
1955,NE,25.67,ssp370
1956,NE,24.23,ssp370
1957,NE,26.61,ssp370
1958,NE,25.47,ssp370
1959,NE,25.1,ssp370
1960,NE,24.69,ssp370
1961,NE,26.5,ssp370
1962,NE,24.95,ssp370
1963,NE,23.59,ssp370
1964,NE,24.61,ssp370
1965,NE,24.24,ssp370
1966,NE,25.07,ssp370
1967,NE,24.38,ssp370
1968,NE,24.47,ssp370
1969,NE,24.47,ssp370
1970,NE,25.16,ssp370
1971,NE,27.05,ssp370
1972,NE,27.82,ssp370
1973,NE,25.53,ssp370
1974,NE,22.83,ssp370
1975,NE,24.11,ssp370
1976,NE,24.38,ssp370
1977,NE,24.92,ssp370
1978,NE,25.69,ssp370
1979,NE,25.31,ssp370
1980,NE,24.77,ssp370
1981,NE,24.52,ssp370
1982,NE,27.26,ssp370
1983,NE,24.47,ssp370
1984,NE,24.45,ssp370
1985,NE,24.57,ssp370
1986,NE,25.64,ssp370
1987,NE,25.31,ssp370
1988,NE,25.9,ssp370
1989,NE,25.8,ssp370
1990,NE,25.64,ssp370
1991,NE,25.48,ssp370
1992,NE,25.38,ssp370
1993,NE,25.54,ssp370
1994,NE,25.6,ssp370
1995,NE,25.04,ssp370
1996,NE,25.41,ssp370
1997,NE,26.72,ssp370
1998,NE,25.04,ssp370
1999,NE,26.74,ssp370
2000,NE,26.4,ssp370
2001,NE,25.37,ssp370
2002,NE,25.67,ssp370
2003,NE,25.5,ssp370
2004,NE,24.5,ssp370
2005,NE,25.18,ssp370
2006,NE,28.64,ssp370
2007,NE,25.05,ssp370
2008,NE,26.65,ssp370
2009,NE,26.36,ssp370
2010,NE,27.18,ssp370
2011,NE,27.31,ssp370
2012,NE,25.8,ssp370
2013,NE,25,ssp370
2014,NE,26.84,ssp370
2015,NE,27.75,ssp370
2016,NE,27.15,ssp370
2017,NE,27.41,ssp370
2018,NE,27.3,ssp370
2019,NE,27.7,ssp370
2020,NE,26.72,ssp370
2021,NE,27.15,ssp370
2022,NE,28.31,ssp370
2023,NE,27.44,ssp370
2024,NE,27.81,ssp370
2025,NE,28.25,ssp370
2026,NE,28.17,ssp370
2027,NE,26.56,ssp370
2028,NE,27.8,ssp370
2029,NE,26.38,ssp370
2030,NE,29.27,ssp370
2031,NE,29.58,ssp370
2032,NE,27.93,ssp370
2033,NE,27.7,ssp370
2034,NE,29.41,ssp370
2035,NE,28.56,ssp370
2036,NE,29.33,ssp370
2037,NE,27.31,ssp370
2038,NE,27.19,ssp370
2039,NE,28.82,ssp370
2040,NE,30.42,ssp370
2041,NE,26.84,ssp370
2042,NE,28.92,ssp370
2043,NE,28.72,ssp370
2044,NE,29.11,ssp370
2045,NE,29.53,ssp370
2046,NE,30.77,ssp370
2047,NE,28.54,ssp370
2048,NE,28.34,ssp370
2049,NE,30.29,ssp370
2050,NE,29.73,ssp370
2051,NE,30.21,ssp370
2052,NE,30.59,ssp370
2053,NE,30.18,ssp370
2054,NE,31.34,ssp370
2055,NE,30.33,ssp370
2056,NE,31.37,ssp370
2057,NE,29.78,ssp370
2058,NE,30.39,ssp370
2059,NE,31.21,ssp370
2060,NE,29.1,ssp370
2061,NE,30.16,ssp370
2062,NE,30.22,ssp370
2063,NE,31.5,ssp370
2064,NE,30.2,ssp370
2065,NE,29.16,ssp370
2066,NE,30.65,ssp370
2067,NE,33.18,ssp370
2068,NE,31.53,ssp370
2069,NE,32.25,ssp370
2070,NE,31.81,ssp370
2071,NE,31.31,ssp370
2072,NE,34.73,ssp370
2073,NE,32.7,ssp370
2074,NE,31.52,ssp370
2075,NE,31.43,ssp370
2076,NE,31.64,ssp370
2077,NE,31.3,ssp370
2078,NE,31.07,ssp370
2079,NE,32.09,ssp370
2080,NE,31.79,ssp370
2081,NE,32.28,ssp370
2082,NE,32.94,ssp370
2083,NE,31.69,ssp370
2084,NE,33.88,ssp370
2085,NE,33.29,ssp370
2086,NE,33.96,ssp370
2087,NE,32.91,ssp370
2088,NE,33.65,ssp370
2089,NE,33.85,ssp370
2090,NE,32.69,ssp370
2091,NE,35.3,ssp370
2092,NE,33.98,ssp370
2093,NE,32.69,ssp370
2094,NE,32.88,ssp370
2095,NE,34.32,ssp370
2096,NE,35.74,ssp370
2097,NE,34.04,ssp370
2098,NE,32.55,ssp370
2099,NE,33.48,ssp370
2100,NE,33.96,ssp370
1950,WA,NA,ssp370
1951,WA,32.12,ssp370
1952,WA,31.12,ssp370
1953,WA,31.05,ssp370
1954,WA,30.7,ssp370
1955,WA,30.98,ssp370
1956,WA,30.08,ssp370
1957,WA,31.8,ssp370
1958,WA,30.72,ssp370
1959,WA,31.23,ssp370
1960,WA,30.7,ssp370
1961,WA,31.15,ssp370
1962,WA,30.86,ssp370
1963,WA,30.08,ssp370
1964,WA,30.09,ssp370
1965,WA,30.59,ssp370
1966,WA,31.33,ssp370
1967,WA,30.95,ssp370
1968,WA,31.66,ssp370
1969,WA,31.24,ssp370
1970,WA,31.71,ssp370
1971,WA,32.4,ssp370
1972,WA,32.41,ssp370
1973,WA,31.47,ssp370
1974,WA,30.88,ssp370
1975,WA,29.8,ssp370
1976,WA,29.31,ssp370
1977,WA,31.18,ssp370
1978,WA,31.39,ssp370
1979,WA,31.9,ssp370
1980,WA,31.66,ssp370
1981,WA,31.66,ssp370
1982,WA,32.69,ssp370
1983,WA,30.79,ssp370
1984,WA,31.58,ssp370
1985,WA,31.09,ssp370
1986,WA,30.94,ssp370
1987,WA,31.96,ssp370
1988,WA,30.25,ssp370
1989,WA,32.34,ssp370
1990,WA,31.77,ssp370
1991,WA,33.44,ssp370
1992,WA,32.25,ssp370
1993,WA,31.27,ssp370
1994,WA,31.03,ssp370
1995,WA,30.88,ssp370
1996,WA,31.99,ssp370
1997,WA,32.33,ssp370
1998,WA,31.98,ssp370
1999,WA,31.94,ssp370
2000,WA,32.3,ssp370
2001,WA,31.84,ssp370
2002,WA,31.71,ssp370
2003,WA,32.82,ssp370
2004,WA,31.54,ssp370
2005,WA,32.8,ssp370
2006,WA,33.35,ssp370
2007,WA,31.17,ssp370
2008,WA,32.96,ssp370
2009,WA,32.59,ssp370
2010,WA,32.23,ssp370
2011,WA,32.13,ssp370
2012,WA,32.39,ssp370
2013,WA,33.01,ssp370
2014,WA,33.38,ssp370
2015,WA,33.44,ssp370
2016,WA,32.36,ssp370
2017,WA,33.46,ssp370
2018,WA,33.18,ssp370
2019,WA,33.7,ssp370
2020,WA,32.88,ssp370
2021,WA,32.41,ssp370
2022,WA,33.26,ssp370
2023,WA,32.71,ssp370
2024,WA,34.18,ssp370
2025,WA,34.16,ssp370
2026,WA,33.59,ssp370
2027,WA,32.84,ssp370
2028,WA,34,ssp370
2029,WA,32.13,ssp370
2030,WA,33.91,ssp370
2031,WA,34.83,ssp370
2032,WA,32.85,ssp370
2033,WA,33.35,ssp370
2034,WA,34.54,ssp370
2035,WA,34.22,ssp370
2036,WA,35.35,ssp370
2037,WA,34.51,ssp370
2038,WA,33.27,ssp370
2039,WA,34.95,ssp370
2040,WA,35.94,ssp370
2041,WA,33.94,ssp370
2042,WA,34.46,ssp370
2043,WA,33.85,ssp370
2044,WA,34.01,ssp370
2045,WA,34.58,ssp370
2046,WA,35.38,ssp370
2047,WA,35.31,ssp370
2048,WA,34.73,ssp370
2049,WA,34.65,ssp370
2050,WA,35.31,ssp370
2051,WA,36.02,ssp370
2052,WA,34.82,ssp370
2053,WA,36,ssp370
2054,WA,36.22,ssp370
2055,WA,35.05,ssp370
2056,WA,37.19,ssp370
2057,WA,35.88,ssp370
2058,WA,36.93,ssp370
2059,WA,35.39,ssp370
2060,WA,34.95,ssp370
2061,WA,36.52,ssp370
2062,WA,35.66,ssp370
2063,WA,36.65,ssp370
2064,WA,36.28,ssp370
2065,WA,36.27,ssp370
2066,WA,35.4,ssp370
2067,WA,37.93,ssp370
2068,WA,36.72,ssp370
2069,WA,37.57,ssp370
2070,WA,36.48,ssp370
2071,WA,37.41,ssp370
2072,WA,39.19,ssp370
2073,WA,37.55,ssp370
2074,WA,36.84,ssp370
2075,WA,37.77,ssp370
2076,WA,36.75,ssp370
2077,WA,35.47,ssp370
2078,WA,37.01,ssp370
2079,WA,36.89,ssp370
2080,WA,38.04,ssp370
2081,WA,37.66,ssp370
2082,WA,38.18,ssp370
2083,WA,38.32,ssp370
2084,WA,38.84,ssp370
2085,WA,38.58,ssp370
2086,WA,38.73,ssp370
2087,WA,37.58,ssp370
2088,WA,38.68,ssp370
2089,WA,38.38,ssp370
2090,WA,38.55,ssp370
2091,WA,39.25,ssp370
2092,WA,38.29,ssp370
2093,WA,37.85,ssp370
2094,WA,38.2,ssp370
2095,WA,39.32,ssp370
2096,WA,39.62,ssp370
2097,WA,38.93,ssp370
2098,WA,38.49,ssp370
2099,WA,38.74,ssp370
2100,WA,38.69,ssp370
1950,TX,NA,ssp370
1951,TX,47.47,ssp370
1952,TX,45.7,ssp370
1953,TX,46.66,ssp370
1954,TX,47.69,ssp370
1955,TX,46.72,ssp370
1956,TX,47.54,ssp370
1957,TX,47.81,ssp370
1958,TX,48.78,ssp370
1959,TX,47.51,ssp370
1960,TX,47.75,ssp370
1961,TX,48.34,ssp370
1962,TX,46.78,ssp370
1963,TX,47.46,ssp370
1964,TX,46.91,ssp370
1965,TX,46.53,ssp370
1966,TX,46.78,ssp370
1967,TX,46.87,ssp370
1968,TX,47.16,ssp370
1969,TX,47.36,ssp370
1970,TX,47.26,ssp370
1971,TX,47.88,ssp370
1972,TX,48.32,ssp370
1973,TX,46.64,ssp370
1974,TX,45.45,ssp370
1975,TX,46.39,ssp370
1976,TX,48.79,ssp370
1977,TX,46.78,ssp370
1978,TX,47.26,ssp370
1979,TX,47.34,ssp370
1980,TX,48.11,ssp370
1981,TX,47.47,ssp370
1982,TX,46.76,ssp370
1983,TX,46.72,ssp370
1984,TX,46.8,ssp370
1985,TX,47.03,ssp370
1986,TX,47.13,ssp370
1987,TX,47.22,ssp370
1988,TX,48.9,ssp370
1989,TX,47.17,ssp370
1990,TX,47.19,ssp370
1991,TX,47.55,ssp370
1992,TX,45.86,ssp370
1993,TX,47.25,ssp370
1994,TX,47.31,ssp370
1995,TX,47.68,ssp370
1996,TX,48.01,ssp370
1997,TX,47.77,ssp370
1998,TX,47.25,ssp370
1999,TX,47.45,ssp370
2000,TX,48.24,ssp370
2001,TX,47.66,ssp370
2002,TX,49.12,ssp370
2003,TX,47.76,ssp370
2004,TX,47.72,ssp370
2005,TX,48.92,ssp370
2006,TX,48.84,ssp370
2007,TX,48.13,ssp370
2008,TX,48.21,ssp370
2009,TX,47.82,ssp370
2010,TX,48.88,ssp370
2011,TX,49.14,ssp370
2012,TX,48.84,ssp370
2013,TX,47.44,ssp370
2014,TX,48.54,ssp370
2015,TX,49.09,ssp370
2016,TX,48.66,ssp370
2017,TX,48.47,ssp370
2018,TX,49.03,ssp370
2019,TX,48.84,ssp370
2020,TX,49.38,ssp370
2021,TX,49.95,ssp370
2022,TX,49.65,ssp370
2023,TX,50.13,ssp370
2024,TX,49.14,ssp370
2025,TX,49.84,ssp370
2026,TX,50.21,ssp370
2027,TX,50.4,ssp370
2028,TX,49.48,ssp370
2029,TX,49.53,ssp370
2030,TX,50.9,ssp370
2031,TX,50.87,ssp370
2032,TX,50.36,ssp370
2033,TX,49.3,ssp370
2034,TX,50.27,ssp370
2035,TX,50.14,ssp370
2036,TX,50.54,ssp370
2037,TX,49.52,ssp370
2038,TX,49.18,ssp370
2039,TX,50.14,ssp370
2040,TX,50.53,ssp370
2041,TX,49.46,ssp370
2042,TX,50.71,ssp370
2043,TX,51.21,ssp370
2044,TX,51.55,ssp370
2045,TX,51.54,ssp370
2046,TX,51.52,ssp370
2047,TX,49.71,ssp370
2048,TX,50.58,ssp370
2049,TX,51.37,ssp370
2050,TX,51.48,ssp370
2051,TX,51.31,ssp370
2052,TX,51.87,ssp370
2053,TX,51.4,ssp370
2054,TX,52.11,ssp370
2055,TX,52.97,ssp370
2056,TX,51.24,ssp370
2057,TX,50.86,ssp370
2058,TX,51.27,ssp370
2059,TX,52.31,ssp370
2060,TX,51.06,ssp370
2061,TX,52.14,ssp370
2062,TX,50.87,ssp370
2063,TX,52.02,ssp370
2064,TX,51.77,ssp370
2065,TX,50.87,ssp370
2066,TX,52.04,ssp370
2067,TX,52.94,ssp370
2068,TX,52.41,ssp370
2069,TX,52.63,ssp370
2070,TX,52.87,ssp370
2071,TX,53.15,ssp370
2072,TX,53.32,ssp370
2073,TX,53.32,ssp370
2074,TX,53.07,ssp370
2075,TX,52.81,ssp370
2076,TX,52.5,ssp370
2077,TX,53.19,ssp370
2078,TX,53.26,ssp370
2079,TX,53.69,ssp370
2080,TX,52.16,ssp370
2081,TX,53.64,ssp370
2082,TX,54.37,ssp370
2083,TX,53.58,ssp370
2084,TX,53.55,ssp370
2085,TX,53.78,ssp370
2086,TX,54.42,ssp370
2087,TX,52.9,ssp370
2088,TX,53.63,ssp370
2089,TX,54.4,ssp370
2090,TX,54.93,ssp370
2091,TX,54.93,ssp370
2092,TX,54.17,ssp370
2093,TX,54.15,ssp370
2094,TX,54.45,ssp370
2095,TX,54.32,ssp370
2096,TX,55.85,ssp370
2097,TX,54.2,ssp370
2098,TX,54.03,ssp370
2099,TX,55.11,ssp370
2100,TX,55.76,ssp370
1950,OH,NA,ssp370
1951,OH,29.49,ssp370
1952,OH,27.1,ssp370
1953,OH,27.77,ssp370
1954,OH,29.4,ssp370
1955,OH,29.31,ssp370
1956,OH,27.87,ssp370
1957,OH,30.29,ssp370
1958,OH,30.56,ssp370
1959,OH,29.13,ssp370
1960,OH,29.63,ssp370
1961,OH,30.47,ssp370
1962,OH,28.72,ssp370
1963,OH,29.3,ssp370
1964,OH,29.18,ssp370
1965,OH,28.45,ssp370
1966,OH,28.76,ssp370
1967,OH,28.07,ssp370
1968,OH,28.41,ssp370
1969,OH,27.53,ssp370
1970,OH,28.35,ssp370
1971,OH,29.3,ssp370
1972,OH,30.18,ssp370
1973,OH,27.93,ssp370
1974,OH,27.11,ssp370
1975,OH,30.02,ssp370
1976,OH,28.5,ssp370
1977,OH,27.79,ssp370
1978,OH,29.66,ssp370
1979,OH,28.16,ssp370
1980,OH,30.62,ssp370
1981,OH,29.6,ssp370
1982,OH,29.18,ssp370
1983,OH,28.57,ssp370
1984,OH,28.32,ssp370
1985,OH,29.41,ssp370
1986,OH,29.69,ssp370
1987,OH,28.18,ssp370
1988,OH,30.21,ssp370
1989,OH,28.84,ssp370
1990,OH,28.1,ssp370
1991,OH,28.16,ssp370
1992,OH,29.18,ssp370
1993,OH,28.98,ssp370
1994,OH,29.08,ssp370
1995,OH,29.5,ssp370
1996,OH,26.89,ssp370
1997,OH,29.55,ssp370
1998,OH,29.29,ssp370
1999,OH,30.82,ssp370
2000,OH,31.3,ssp370
2001,OH,30.95,ssp370
2002,OH,29.63,ssp370
2003,OH,29.41,ssp370
2004,OH,30.45,ssp370
2005,OH,31.18,ssp370
2006,OH,32.21,ssp370
2007,OH,29.1,ssp370
2008,OH,31.2,ssp370
2009,OH,30.39,ssp370
2010,OH,32.03,ssp370
2011,OH,31.25,ssp370
2012,OH,29.91,ssp370
2013,OH,29.2,ssp370
2014,OH,30.35,ssp370
2015,OH,31.75,ssp370
2016,OH,31,ssp370
2017,OH,31.04,ssp370
2018,OH,31.76,ssp370
2019,OH,29.98,ssp370
2020,OH,30.47,ssp370
2021,OH,31.96,ssp370
2022,OH,33.39,ssp370
2023,OH,32.06,ssp370
2024,OH,31.18,ssp370
2025,OH,31.5,ssp370
2026,OH,32.98,ssp370
2027,OH,33.24,ssp370
2028,OH,32.11,ssp370
2029,OH,31.76,ssp370
2030,OH,33.4,ssp370
2031,OH,32.79,ssp370
2032,OH,32.53,ssp370
2033,OH,33.11,ssp370
2034,OH,34.17,ssp370
2035,OH,31.82,ssp370
2036,OH,32.89,ssp370
2037,OH,33.14,ssp370
2038,OH,33.19,ssp370
2039,OH,31.7,ssp370
2040,OH,33.82,ssp370
2041,OH,31.86,ssp370
2042,OH,34.87,ssp370
2043,OH,34.27,ssp370
2044,OH,34.96,ssp370
